Serial No,Item Name,Volume/Weight,Price (BDT),Discounted Price (BDT),Source URL
5701,Pilo 4%,4%,212,192.71,https://www.arogga.com/category/medicine/6901/eye-preparations
5702,OPTREX ITCHY DROPS,10ml,2190,1769.52,https://www.arogga.com/category/medicine/6901/eye-preparations
5703,Orzolol Eye Drop,2%+0.5%,550,495,https://www.arogga.com/category/medicine/6901/eye-preparations
5704,Hemomin 2%,2gm/100ml,56.55,51.41,https://www.arogga.com/category/medicine/6901/eye-preparations
5705,Ocutif 0.025%,0.025%,95,86.36,https://www.arogga.com/category/medicine/6901/eye-preparations
5706,Lotecare T,0.5%+0.3%,200,180,https://www.arogga.com/category/medicine/6901/eye-preparations
5707,Fexo 120,120mg,90,81,https://www.arogga.com/category/medicine/6381/allergy-immune-system
5708,Alcet,5mg,45,40.50,https://www.arogga.com/category/medicine/6381/allergy-immune-system
5709,Fenadin 120,120mg,90,81,https://www.arogga.com/category/medicine/6381/allergy-immune-system
5710,Histacin,4mg,,3,https://www.arogga.com/category/medicine/6381/allergy-immune-system
5711,Rupa 10,10mg,120,108,https://www.arogga.com/category/medicine/6381/allergy-immune-system
5712,Bilastin 20,20mg,160,144,https://www.arogga.com/category/medicine/6381/allergy-immune-system
5713,Fexo 180,180mg,120,108,https://www.arogga.com/category/medicine/6381/allergy-immune-system
5714,Biltin 20,20mg,150,135,https://www.arogga.com/category/medicine/6381/allergy-immune-system
5715,Deslor 5,5mg,50,45,https://www.arogga.com/category/medicine/6381/allergy-immune-system
5716,Xyril 25,25mg,46,41.40,https://www.arogga.com/category/medicine/6381/allergy-immune-system
5717,Delfex 120,120mg,50,45,https://www.arogga.com/category/medicine/6381/allergy-immune-system
5718,Ebatin 10,10mg,100,90,https://www.arogga.com/category/medicine/6381/allergy-immune-system
5719,Ebatin 10,10mg,100,90,https://www.arogga.com/category/medicine/6381/allergy-immune-system
5720,Fenadin 180,180mg,100,90,https://www.arogga.com/category/medicine/6381/allergy-immune-system
5721,Artica 25,25mg,30,27,https://www.arogga.com/category/medicine/6381/allergy-immune-system
5722,Fexo,30mg/5ml,55,49.50,https://www.arogga.com/category/medicine/6381/allergy-immune-system
5723,Elargen 20,20mg,100,90,https://www.arogga.com/category/medicine/6381/allergy-immune-system
5724,Bexidal 50,50mg,30,27,https://www.arogga.com/category/medicine/6381/allergy-immune-system
5725,Alatrol 60ml Syrup,5mg/5ml,35,31.50,https://www.arogga.com/category/medicine/6381/allergy-immune-system
5726,Fexo 60,60mg,40,36,https://www.arogga.com/category/medicine/6381/allergy-immune-system
5727,Xyril 10,10mg,30,27,https://www.arogga.com/category/medicine/6381/allergy-immune-system
5728,Diprosal Lotion,0.01%,150,135,https://www.arogga.com/category/medicine/6381/allergy-immune-system
5729,Bilan 20,20mg,150,135,https://www.arogga.com/category/medicine/6381/allergy-immune-system
5730,Axodin 120,120mg,70,63,https://www.arogga.com/category/medicine/6381/allergy-immune-system
5731,Bilfast 20,20mg,150,135,https://www.arogga.com/category/medicine/6381/allergy-immune-system
5732,Oradin,10mg,40,36,https://www.arogga.com/category/medicine/6381/allergy-immune-system
5733,Atrizin 10,10mg,45,40.50,https://www.arogga.com/category/medicine/6381/allergy-immune-system
5734,Seasonix,5mg,45,40.50,https://www.arogga.com/category/medicine/6381/allergy-immune-system
5735,Tofacit 5,5mg,300,270,https://www.arogga.com/category/medicine/6381/allergy-immune-system
5736,Alatrol Paediatric Drops,2.5mg/ml,28,25.20,https://www.arogga.com/category/medicine/6381/allergy-immune-system
5737,Fenadin 50ml,30mg/5ml,55,49.50,https://www.arogga.com/category/medicine/6381/allergy-immune-system
5738,Fexomin 120,120mg,80,72,https://www.arogga.com/category/medicine/6381/allergy-immune-system
5739,Methotrax 10,10mg,150,135,https://www.arogga.com/category/medicine/6381/allergy-immune-system
5740,Billi 20,20mg,225,202.50,https://www.arogga.com/category/medicine/6381/allergy-immune-system
5741,Clarigen,5mg,22.50,20.25,https://www.arogga.com/category/medicine/6381/allergy-immune-system
5742,Avil,22.7mg,22.65,20.38,https://www.arogga.com/category/medicine/6381/allergy-immune-system
5743,Rupadin 10,10mg,120,108,https://www.arogga.com/category/medicine/6381/allergy-immune-system
5744,Delfex 180,180mg,70,63,https://www.arogga.com/category/medicine/6381/allergy-immune-system
5745,Bet-A,500mcg,10,9,https://www.arogga.com/category/medicine/6381/allergy-immune-system
5746,Artica 10,10mg,15,13.50,https://www.arogga.com/category/medicine/6381/allergy-immune-system
5747,Alcet,2.5mg/5ml,50,45,https://www.arogga.com/category/medicine/6381/allergy-immune-system
5748,Bilista 20,20mg,450,405,https://www.arogga.com/category/medicine/6381/allergy-immune-system
5749,Tofacent 5,5mg,350,315,https://www.arogga.com/category/medicine/6381/allergy-immune-system
5750,Histal,4mg,8.40,7.56,https://www.arogga.com/category/medicine/6381/allergy-immune-system
5751,Loratin 10,10mg,30.10,27.09,https://www.arogga.com/category/medicine/6381/allergy-immune-system
5752,Roxyzin 25,25mg,20,18,https://www.arogga.com/category/medicine/6381/allergy-immune-system
5753,Fexofast 120,120mg,90,81,https://www.arogga.com/category/medicine/6381/allergy-immune-system
5754,Bilamin 20,20mg,150,135,https://www.arogga.com/category/medicine/6381/allergy-immune-system
5755,CTZ,10mg,30,27,https://www.arogga.com/category/medicine/6381/allergy-immune-system
5756,Dricare,20%,220,198,https://www.arogga.com/category/medicine/6381/allergy-immune-system
5757,Deslor Kidz,0.5mg/ml,25,22.50,https://www.arogga.com/category/medicine/6381/allergy-immune-system
5758,Mastel 10,10mg,70,63,https://www.arogga.com/category/medicine/6381/allergy-immune-system
5759,Momelo Nasal Spray Suspension,,550,495,https://www.arogga.com/category/medicine/6381/allergy-immune-system
5760,Duvent 10,10mg,100,90,https://www.arogga.com/category/medicine/6381/allergy-immune-system
5761,Zilas 20,20mg,150,135,https://www.arogga.com/category/medicine/6381/allergy-immune-system
5762,Xyril,10mg/5ml,45,40.50,https://www.arogga.com/category/medicine/6381/allergy-immune-system
5763,Fexofast 180,180mg,90,81,https://www.arogga.com/category/medicine/6381/allergy-immune-system
5764,Oradexon,0.5mg,11.50,10.35,https://www.arogga.com/category/medicine/6381/allergy-immune-system
5765,Tebast,10mg,60.20,54.18,https://www.arogga.com/category/medicine/6381/allergy-immune-system
5766,Jaknib 5,5mg,480,432,https://www.arogga.com/category/medicine/6381/allergy-immune-system
5767,Sinamin,2mg/5ml,30,27,https://www.arogga.com/category/medicine/6381/allergy-immune-system
5768,Trialon Oral Paste,0.1%,100.30,90.27,https://www.arogga.com/category/medicine/6381/allergy-immune-system
5769,Tofacit XR 11,11mg,600,540,https://www.arogga.com/category/medicine/6381/allergy-immune-system
5770,Ebatrol,10mg,50,45,https://www.arogga.com/category/medicine/6381/allergy-immune-system
5771,Tojak 5,5mg,350,315,https://www.arogga.com/category/medicine/6381/allergy-immune-system
5772,Momeson Nasal Spray,,250,225,https://www.arogga.com/category/medicine/6381/allergy-immune-system
5773,Pedeamin,10mg/5ml,45,40.50,https://www.arogga.com/category/medicine/6381/allergy-immune-system
5774,Neocilor 5,5mg,25,22.50,https://www.arogga.com/category/medicine/6381/allergy-immune-system
5775,Rhinil,10mg,30,27,https://www.arogga.com/category/medicine/6381/allergy-immune-system
5776,Rupin 10,10mg,120,108,https://www.arogga.com/category/medicine/6381/allergy-immune-system
5777,Rupex 10,10mg,100,90,https://www.arogga.com/category/medicine/6381/allergy-immune-system
5778,Histalex,2mg/5ml,22,19.80,https://www.arogga.com/category/medicine/6381/allergy-immune-system
5779,Mebolin,50mg,30,27,https://www.arogga.com/category/medicine/6381/allergy-immune-system
5780,Riz 10,10mg,30.10,27.09,https://www.arogga.com/category/medicine/6381/allergy-immune-system
5781,Tofator 5,5mg,350,315,https://www.arogga.com/category/medicine/6381/allergy-immune-system
5782,Tinabil 20,20mg,150,135,https://www.arogga.com/category/medicine/6381/allergy-immune-system
5783,Fenadin 60,60mg,40,36,https://www.arogga.com/category/medicine/6381/allergy-immune-system
5784,Opexa 20,20mg,150,135,https://www.arogga.com/category/medicine/6381/allergy-immune-system
5785,Cetirizine 10,10mg,25,17.50,https://www.arogga.com/category/medicine/6381/allergy-immune-system
5786,Momento 5,5mg,25,22.50,https://www.arogga.com/category/medicine/6381/allergy-immune-system
5787,Artica,10mg/5ml,50,45,https://www.arogga.com/category/medicine/6381/allergy-immune-system
5788,Arcet,10mg,20,18,https://www.arogga.com/category/medicine/6381/allergy-immune-system
5789,Beltas 20,20mg,210,189,https://www.arogga.com/category/medicine/6381/allergy-immune-system
5790,Methox 10,10mg,150.60,135.54,https://www.arogga.com/category/medicine/6381/allergy-immune-system
5791,Baricit 4,4mg,300,270,https://www.arogga.com/category/medicine/6381/allergy-immune-system
5792,Histacin 100ml,2mg/5ml,30,27,https://www.arogga.com/category/medicine/6381/allergy-immune-system
5793,Fastel 120,120mg,100,90,https://www.arogga.com/category/medicine/6381/allergy-immune-system
5794,Fixal 120,120mg,90,81,https://www.arogga.com/category/medicine/6381/allergy-immune-system
5795,Rupa,5mg/5ml,75,67.50,https://www.arogga.com/category/medicine/6381/allergy-immune-system
5796,Trialon,40mg/ml,75,67.50,https://www.arogga.com/category/medicine/6381/allergy-immune-system
5797,Avil IM/IV Injection,,37.75,33.98,https://www.arogga.com/category/medicine/6381/allergy-immune-system
5798,Allertin 20,20mg,150,135,https://www.arogga.com/category/medicine/6381/allergy-immune-system
5799,Telfast 180,180mg,130,117,https://www.arogga.com/category/medicine/6381/allergy-immune-system
5800,Tofanib 5,5mg,480,432,https://www.arogga.com/category/medicine/6381/allergy-immune-system
5801,Aslor,5mg,25.50,22.95,https://www.arogga.com/category/medicine/6381/allergy-immune-system
5802,Histal,2mg/5ml,20,18,https://www.arogga.com/category/medicine/6381/allergy-immune-system
5803,Vifas 120,120mg,90,81,https://www.arogga.com/category/medicine/6381/allergy-immune-system
5804,Influvax Tetra,15mcg/0.5ml,950,855,https://www.arogga.com/category/medicine/6381/allergy-immune-system
5805,Fexofenadine 120,120mg,70,61.60,https://www.arogga.com/category/medicine/6381/allergy-immune-system
5806,Baricit 2,2mg,200,180,https://www.arogga.com/category/medicine/6381/allergy-immune-system
5807,Fenadin 30ml,30mg/5ml,35,31.50,https://www.arogga.com/category/medicine/6381/allergy-immune-system
5808,Fixtat 20,20mg,150,135,https://www.arogga.com/category/medicine/6381/allergy-immune-system
5809,Fenofex 120,120mg,100,90,https://www.arogga.com/category/medicine/6381/allergy-immune-system
5810,Minista,10mg,120.40,108.36,https://www.arogga.com/category/medicine/6381/allergy-immune-system
5811,Antista,2mg/5ml,30,27,https://www.arogga.com/category/medicine/6381/allergy-immune-system
5812,Axodin 180,180mg,90,81,https://www.arogga.com/category/medicine/6381/allergy-immune-system
5813,Bilxen 20,20mg,150,135,https://www.arogga.com/category/medicine/6381/allergy-immune-system
5814,Fexofast,30mg/5ml,50,45,https://www.arogga.com/category/medicine/6381/allergy-immune-system
5815,Mylastin 20,20mg,210,189,https://www.arogga.com/category/medicine/6381/allergy-immune-system
5816,Pulfibro 267,267mg,450,405,https://www.arogga.com/category/medicine/6381/allergy-immune-system
5817,Atrizin,5mg/5ml,30,27,https://www.arogga.com/category/medicine/6381/allergy-immune-system
5818,Dipa 10,10mg,110,99,https://www.arogga.com/category/medicine/6381/allergy-immune-system
5819,Imiclara Cream (Full Box),250mg,360,324,https://www.arogga.com/category/medicine/6381/allergy-immune-system
5820,Loratin Fast,10mg,40,36,https://www.arogga.com/category/medicine/6381/allergy-immune-system
5821,Roxyzin 10,10mg,12.50,11.25,https://www.arogga.com/category/medicine/6381/allergy-immune-system
5822,Fexomin 180,180mg,90,81,https://www.arogga.com/category/medicine/6381/allergy-immune-system
5823,Decason,0.5mg,40,36,https://www.arogga.com/category/medicine/6381/allergy-immune-system
5824,Neoral 50,50mg,585,526.50,https://www.arogga.com/category/medicine/6381/allergy-immune-system
5825,Atrizin Paediatric Drops,2.5mg/ml,25,22.50,https://www.arogga.com/category/medicine/6381/allergy-immune-system
5826,Baritor 2,2mg,250,225,https://www.arogga.com/category/medicine/6381/allergy-immune-system
5827,Tofanib XR 11,11mg,800,720,https://www.arogga.com/category/medicine/6381/allergy-immune-system
5828,Acitrin,10mg,30,27,https://www.arogga.com/category/medicine/6381/allergy-immune-system
5829,Betaderm,0.01%,35,31.50,https://www.arogga.com/category/medicine/6381/allergy-immune-system
5830,Baricent 2,2mg,250,225,https://www.arogga.com/category/medicine/6381/allergy-immune-system
5831,Roxadex,5mg/ml,145,130.50,https://www.arogga.com/category/medicine/6381/allergy-immune-system
5832,Bet-A,0.01%,48,43.20,https://www.arogga.com/category/medicine/6381/allergy-immune-system
5833,Rupatrol,10mg,120,108,https://www.arogga.com/category/medicine/6381/allergy-immune-system
5834,Methotrax 15,15mg,200,180,https://www.arogga.com/category/medicine/6381/allergy-immune-system
5835,Fastel 180,180mg,130,117,https://www.arogga.com/category/medicine/6381/allergy-immune-system
5836,Graftcept,500mg,650,617.50,https://www.arogga.com/category/medicine/6381/allergy-immune-system
5837,Fixal 180,180mg,100,90,https://www.arogga.com/category/medicine/6381/allergy-immune-system
5838,Citin,10mg,30,27,https://www.arogga.com/category/medicine/6381/allergy-immune-system
5839,Deslor 60ml Syrup,2.5mg/5ml,30,27,https://www.arogga.com/category/medicine/6381/allergy-immune-system
5840,Rosela 10,10mg,120,108,https://www.arogga.com/category/medicine/6381/allergy-immune-system
5841,Lorat 10,10mg,30,27,https://www.arogga.com/category/medicine/6381/allergy-immune-system
5842,Ritch 120,120mg,90,81,https://www.arogga.com/category/medicine/6381/allergy-immune-system
5843,Methotrax 2.5,2.5mg,50,45,https://www.arogga.com/category/medicine/6381/allergy-immune-system
5844,Nosemin,5mg/5ml,20,18,https://www.arogga.com/category/medicine/6381/allergy-immune-system
5845,Acitrin-L,5mg,30,27,https://www.arogga.com/category/medicine/6381/allergy-immune-system
5846,Fexofast,60mg,35,31.50,https://www.arogga.com/category/medicine/6381/allergy-immune-system
5847,Bilastin,12.5 mg/5 ml,130,117,https://www.arogga.com/category/medicine/6381/allergy-immune-system
5848,Olonase Nasal Spray,25 mcg+600 mcg,490,441,https://www.arogga.com/category/medicine/6381/allergy-immune-system
5849,Betson 20gm,0.05%,48,43.20,https://www.arogga.com/category/medicine/6381/allergy-immune-system
5850,Ebasten 10,10mg,90,81,https://www.arogga.com/category/medicine/6381/allergy-immune-system
5851,Fexomin,30mg/5ml,48,43.20,https://www.arogga.com/category/medicine/6381/allergy-immune-system
5852,Aldocort 0.10,0.10mg,100,90,https://www.arogga.com/category/medicine/6381/allergy-immune-system
5853,Cetisoft,10mg,40,36,https://www.arogga.com/category/medicine/6381/allergy-immune-system
5854,Steron 0.5,0.5mg,10,9,https://www.arogga.com/category/medicine/6381/allergy-immune-system
5855,Sonexa 4,4mg,110,99,https://www.arogga.com/category/medicine/6381/allergy-immune-system
5856,Roxyzin,10mg/5ml,40,36,https://www.arogga.com/category/medicine/6381/allergy-immune-system
5857,RotaTeq Oral Vaccine,,2993,2874.93,https://www.arogga.com/category/medicine/6381/allergy-immune-system
5858,Microgest 400 Vaginal Pessary,,250,225,https://www.arogga.com/category/medicine/6381/allergy-immune-system
5859,Etizin 10,10mg,25.20,21.61,https://www.arogga.com/category/medicine/6381/allergy-immune-system
5860,Tocit,5mg,560,504,https://www.arogga.com/category/medicine/6381/allergy-immune-system
5861,Bet-A,0.01%,44,39.60,https://www.arogga.com/category/medicine/6381/allergy-immune-system
5862,Ebatin Fast,10mg,120,108,https://www.arogga.com/category/medicine/6381/allergy-immune-system
5863,Adryl 100ml Syrup,10mg/5ml,45,40.50,https://www.arogga.com/category/medicine/6381/allergy-immune-system
5864,Lora 10,10mg,25.20,22.68,https://www.arogga.com/category/medicine/6381/allergy-immune-system
5865,Biltin 10 ODT,10mg,150,135,https://www.arogga.com/category/medicine/6381/allergy-immune-system
5866,Bilanex 20,20mg,150,135,https://www.arogga.com/category/medicine/6381/allergy-immune-system
5867,Pulfibro 534,534mg,800,720,https://www.arogga.com/category/medicine/6381/allergy-immune-system
5868,Cetrin Capsule,10mg,60,54,https://www.arogga.com/category/medicine/6381/allergy-immune-system
5869,Vifas 180,180mg,100,90,https://www.arogga.com/category/medicine/6381/allergy-immune-system
5870,Urtizin 25,25mg,20,18,https://www.arogga.com/category/medicine/6381/allergy-immune-system
5871,Loratadine 10,10mg,30,20,https://www.arogga.com/category/medicine/6381/allergy-immune-system
5872,Dinafex 120,120mg,90,81,https://www.arogga.com/category/medicine/6381/allergy-immune-system
5873,Fixal,30mg/5ml,55,49.50,https://www.arogga.com/category/medicine/6381/allergy-immune-system
5874,Phenadryl,10mg/5ml,45,40.50,https://www.arogga.com/category/medicine/6381/allergy-immune-system
5875,Bilatis,20mg,150,135,https://www.arogga.com/category/medicine/6381/allergy-immune-system
5876,Desatrol,5mg,25.10,22.59,https://www.arogga.com/category/medicine/6381/allergy-immune-system
5877,Biltin 60ml,12.5mg/5ml,140,126,https://www.arogga.com/category/medicine/6381/allergy-immune-system
5878,Aristocort,0.10%,25,22.50,https://www.arogga.com/category/medicine/6381/allergy-immune-system
5879,Deslorin,2.5mg/5ml,25.09,22.58,https://www.arogga.com/category/medicine/6381/allergy-immune-system
5880,Dexonex,0.5mg,8.90,8.01,https://www.arogga.com/category/medicine/6381/allergy-immune-system
5881,Myfortic 360,360mg,1500,1350,https://www.arogga.com/category/medicine/6381/allergy-immune-system
5882,Neoral 100,100mg,1170,1053,https://www.arogga.com/category/medicine/6381/allergy-immune-system
5883,Ebaril 10,10mg,60,54,https://www.arogga.com/category/medicine/6381/allergy-immune-system
5884,Rupafast 10,10mg,110,93.50,https://www.arogga.com/category/medicine/6381/allergy-immune-system
5885,Avil,15mg/5ml,25.08,22.57,https://www.arogga.com/category/medicine/6381/allergy-immune-system
5886,Betaval Ointment,0.01%,35,31.50,https://www.arogga.com/category/medicine/6381/allergy-immune-system
5887,TT Vax IM Injection,,95,85.50,https://www.arogga.com/category/medicine/6381/allergy-immune-system
5888,Bilista Kids,10mg,150,135,https://www.arogga.com/category/medicine/6381/allergy-immune-system
5889,Tocit XR,11mg,1050,945,https://www.arogga.com/category/medicine/6381/allergy-immune-system
5890,Telfast,30mg/5ml,70,63,https://www.arogga.com/category/medicine/6381/allergy-immune-system
5891,Ebatin,5mg/5ml,85,76.50,https://www.arogga.com/category/medicine/6381/allergy-immune-system
5892,Alanil 120,120mg,90,81,https://www.arogga.com/category/medicine/6381/allergy-immune-system
5893,Nosemin,10mg,30,27,https://www.arogga.com/category/medicine/6381/allergy-immune-system
5894,Fexofenadine 180,180mg,90,65,https://www.arogga.com/category/medicine/6381/allergy-immune-system
5895,Rabix-VC,2.5IU/ml,500,450,https://www.arogga.com/category/medicine/6381/allergy-immune-system
5896,Vaxigrip Tetra,0.5ml,1340,1206,https://www.arogga.com/category/medicine/6381/allergy-immune-system
5897,Tofacent XR,11mg,800,720,https://www.arogga.com/category/medicine/6381/allergy-immune-system
5898,Tofatin XR,11mg,800,720,https://www.arogga.com/category/medicine/6381/allergy-immune-system
5899,Oradin,5mg/5ml,40,36,https://www.arogga.com/category/medicine/6381/allergy-immune-system
5900,Meth 10,10mg,168,151.20,https://www.arogga.com/category/medicine/6381/allergy-immune-system
5901,Exler 10,10mg,80,72,https://www.arogga.com/category/medicine/6381/allergy-immune-system
5902,Netis 5,5mg,40,36,https://www.arogga.com/category/medicine/6381/allergy-immune-system
5903,Tofatin 5,5mg,450,405,https://www.arogga.com/category/medicine/6381/allergy-immune-system
5904,Neocilor,2.5mg/5ml,30,27,https://www.arogga.com/category/medicine/6381/allergy-immune-system
5905,Dinafex 180,180mg,100,90,https://www.arogga.com/category/medicine/6381/allergy-immune-system
5906,Apirent,20%,190.58,171.52,https://www.arogga.com/category/medicine/6381/allergy-immune-system
5907,Trexonate,50mg/vial,130,117,https://www.arogga.com/category/medicine/6381/allergy-immune-system
5908,Alat 10,10mg,25,22.50,https://www.arogga.com/category/medicine/6381/allergy-immune-system
5909,Evimar 13 IM Injection,0.5ml,4000,3600,https://www.arogga.com/category/medicine/6381/allergy-immune-system
5910,Fenofex 180,180mg,120,108,https://www.arogga.com/category/medicine/6381/allergy-immune-system
5911,Alanil,30mg/5ml,48.14,43.33,https://www.arogga.com/category/medicine/6381/allergy-immune-system
5912,Bilastin Kids,10mg,150,135,https://www.arogga.com/category/medicine/6381/allergy-immune-system
5913,Ritch 180,180mg,110,99,https://www.arogga.com/category/medicine/6381/allergy-immune-system
5914,Fenofex,30mg/5ml,60,54,https://www.arogga.com/category/medicine/6381/allergy-immune-system
5915,Otosil 60ml,5mg/5ml,21,18.90,https://www.arogga.com/category/medicine/6381/allergy-immune-system
5916,Rhinil,5mg/5ml,30,27,https://www.arogga.com/category/medicine/6381/allergy-immune-system
5917,Stiba 10,10mg,80,72,https://www.arogga.com/category/medicine/6381/allergy-immune-system
5918,Cetizin 10,10mg,30,27,https://www.arogga.com/category/medicine/6381/allergy-immune-system
5919,Vifas,30mg/5ml,55,49.50,https://www.arogga.com/category/medicine/6381/allergy-immune-system
5920,Blix 20,20mg,100,90,https://www.arogga.com/category/medicine/6381/allergy-immune-system
5921,Delot 5,5mg,20,18,https://www.arogga.com/category/medicine/6381/allergy-immune-system
5922,Arthanib 5,5mg,480,432,https://www.arogga.com/category/medicine/6381/allergy-immune-system
5923,Rinotin,5mg,30,27,https://www.arogga.com/category/medicine/6381/allergy-immune-system
5924,Bantovet,0.01% w/w,48,43.20,https://www.arogga.com/category/medicine/6381/allergy-immune-system
5925,Aleze,10mg,35,31.50,https://www.arogga.com/category/medicine/6381/allergy-immune-system
5926,Bilargo 20,20mg,150,135,https://www.arogga.com/category/medicine/6381/allergy-immune-system
5927,Rupadin,5mg/5ml,75,67.50,https://www.arogga.com/category/medicine/6381/allergy-immune-system
5928,Bilan,12.5mg/5ml,100,90,https://www.arogga.com/category/medicine/6381/allergy-immune-system
5929,Rufast 10,10mg,140.42,126.38,https://www.arogga.com/category/medicine/6381/allergy-immune-system
5930,Axodin,30mg/5ml,55,49.50,https://www.arogga.com/category/medicine/6381/allergy-immune-system
5931,Dextason,5mg/ml,12,10.80,https://www.arogga.com/category/medicine/6381/allergy-immune-system
5932,Alanil 180,180mg,100,90,https://www.arogga.com/category/medicine/6381/allergy-immune-system
5933,Urtizin 10,10mg,12.50,11.25,https://www.arogga.com/category/medicine/6381/allergy-immune-system
5934,Bantovet Cream,0.01%,44,39.60,https://www.arogga.com/category/medicine/6381/allergy-immune-system
5935,Jaktor 5,5mg,480,432,https://www.arogga.com/category/medicine/6381/allergy-immune-system
5936,Sonexa,0.05%,80,72,https://www.arogga.com/category/medicine/6381/allergy-immune-system
5937,Silora,10mg,25,22.50,https://www.arogga.com/category/medicine/6381/allergy-immune-system
5938,Sporium Solution,100mg/ml,2385,2146.50,https://www.arogga.com/category/medicine/6381/allergy-immune-system
5939,Papilovax,0.5ml/dose,2500,2250,https://www.arogga.com/category/medicine/6381/allergy-immune-system
5940,Alagra 120,120mg,84,74.66,https://www.arogga.com/category/medicine/6381/allergy-immune-system
5941,Origano DR 360,360mg,360,324,https://www.arogga.com/category/medicine/6381/allergy-immune-system
5942,Jaktor XR 11,11mg,750,675,https://www.arogga.com/category/medicine/6381/allergy-immune-system
5943,Destin,5mg,35,31.50,https://www.arogga.com/category/medicine/6381/allergy-immune-system
5944,Pulfibro 801,801mg,1250,1125,https://www.arogga.com/category/medicine/6381/allergy-immune-system
5945,Hepa-B IM Injection,,550,495,https://www.arogga.com/category/medicine/6381/allergy-immune-system
5946,Neoral 25,25mg,296.25,266.63,https://www.arogga.com/category/medicine/6381/allergy-immune-system
5947,Otosil,5mg/5ml,35,31.50,https://www.arogga.com/category/medicine/6381/allergy-immune-system
5948,Aristocort 10gm Ointment,0.10%,25,22.50,https://www.arogga.com/category/medicine/6381/allergy-immune-system
5949,Dinafex,30mg/5ml,55,49.50,https://www.arogga.com/category/medicine/6381/allergy-immune-system
5950,Prenovax 23,0.5ml,2500,2250,https://www.arogga.com/category/medicine/6381/allergy-immune-system
5951,Vaxitet (1 dose),40IU/0.5ml,95,85.50,https://www.arogga.com/category/medicine/6381/allergy-immune-system
5952,Fexoral 120,120mg,90,81,https://www.arogga.com/category/medicine/6381/allergy-immune-system
5953,Dexon,0.05%,65,58.50,https://www.arogga.com/category/medicine/6381/allergy-immune-system
5954,Lorfast 10,10mg,30.10,27.09,https://www.arogga.com/category/medicine/6381/allergy-immune-system
5955,Mexiderm,0.01%,34,30.60,https://www.arogga.com/category/medicine/6381/allergy-immune-system
5956,Bilahist,20mg,150,135,https://www.arogga.com/category/medicine/6381/allergy-immune-system
5957,Seasonix,60ml,55,49.50,https://www.arogga.com/category/medicine/6381/allergy-immune-system
5958,Betson Cream,20gm,45,40.50,https://www.arogga.com/category/medicine/6381/allergy-immune-system
5959,Alergix MR 10,10mg,65,58.50,https://www.arogga.com/category/medicine/6381/allergy-immune-system
5960,Dexamethason 0.5,0.5mg,10,9,https://www.arogga.com/category/medicine/6381/allergy-immune-system
5961,Myfortic 180,180mg,750,675,https://www.arogga.com/category/medicine/6381/allergy-immune-system
5962,Byloza 20,20mg,150,135,https://www.arogga.com/category/medicine/6381/allergy-immune-system
5963,Rupin OS,5mg/5ml,75,67.50,https://www.arogga.com/category/medicine/6381/allergy-immune-system
5964,Methox 2.5,2.5mg,55.20,49.68,https://www.arogga.com/category/medicine/6381/allergy-immune-system
5965,Medrolin,50mg,20,18,https://www.arogga.com/category/medicine/6381/allergy-immune-system
5966,Alerfast,120mg,80,72,https://www.arogga.com/category/medicine/6381/allergy-immune-system
5967,Fexocold 120,120mg,90,81,https://www.arogga.com/category/medicine/6381/allergy-immune-system
5968,Acitrin,5mg/5ml,34,30.60,https://www.arogga.com/category/medicine/6381/allergy-immune-system
5969,Riz,5mg/5ml,25,22.50,https://www.arogga.com/category/medicine/6381/allergy-immune-system
5970,Ritch,30mg/5ml,55,49.50,https://www.arogga.com/category/medicine/6381/allergy-immune-system
5971,Arthanib XR,11mg,800,720,https://www.arogga.com/category/medicine/6381/allergy-immune-system
5972,Ebamine,10mg,70,63,https://www.arogga.com/category/medicine/6381/allergy-immune-system
5973,Rupa-Aid 10,10mg,120,108,https://www.arogga.com/category/medicine/6381/allergy-immune-system
5974,Desotem,5mg,24,21.60,https://www.arogga.com/category/medicine/6381/allergy-immune-system
5975,Cenolon Injection,40mg/ml,225,202.50,https://www.arogga.com/category/medicine/6381/allergy-immune-system
5976,Alervil,15mg/5ml,25,22.50,https://www.arogga.com/category/medicine/6381/allergy-immune-system
5977,Largix,10mg,100,90,https://www.arogga.com/category/medicine/6381/allergy-immune-system
5978,Amarin,22.7mg,4.70,4.23,https://www.arogga.com/category/medicine/6381/allergy-immune-system
5979,Jakloc 5,5mg,480,432,https://www.arogga.com/category/medicine/6381/allergy-immune-system
5980,Rupamine 10,10mg,360,324,https://www.arogga.com/category/medicine/6381/allergy-immune-system
5981,Alfacort,40mg/ml,60,54,https://www.arogga.com/category/medicine/6381/allergy-immune-system
5982,Fondy 120,120mg,80,72,https://www.arogga.com/category/medicine/6381/allergy-immune-system
5983,Betaval Cream,0.01%,33,29.70,https://www.arogga.com/category/medicine/6381/allergy-immune-system
5984,Cetriben 10,10mg,30,27,https://www.arogga.com/category/medicine/6381/allergy-immune-system
5985,Fexoral,30mg/5ml,48,43.20,https://www.arogga.com/category/medicine/6381/allergy-immune-system
5986,Momento,2.5mg/5ml,25,22.50,https://www.arogga.com/category/medicine/6381/allergy-immune-system
5987,Blast 20,20mg,150,135,https://www.arogga.com/category/medicine/6381/allergy-immune-system
5988,Axofen 120,120mg,90,81,https://www.arogga.com/category/medicine/6381/allergy-immune-system
