Serial No,Item Name,Volume/Weight,Price (BDT),Discounted Price (BDT),Source URL
7913,Terbicon 250,250mg,360,324,https://www.arogga.com/category/medicine/6664/dermatological-preparations
7914,Lulicon 10gm,1%,100,90,https://www.arogga.com/category/medicine/6664/dermatological-preparations
7915,Demobet Ointment,0.05%,75,67.50,https://www.arogga.com/category/medicine/6664/dermatological-preparations
7916,Povisep Solution 1000ml,10%,750,675,https://www.arogga.com/category/medicine/6664/dermatological-preparations
7917,Ketobin-DS Shampoo 100ml,,1100,1045,https://www.arogga.com/category/medicine/6664/dermatological-preparations
7918,Rem Scar Gel 15gm,,1380,1311,https://www.arogga.com/category/medicine/6664/dermatological-preparations
7919,Scaper,5%,50,45,https://www.arogga.com/category/medicine/6664/dermatological-preparations
7920,Hexicord 10ml,,45,40.50,https://www.arogga.com/category/medicine/6664/dermatological-preparations
7921,Artear,5%,100,90,https://www.arogga.com/category/medicine/6664/dermatological-preparations
7922,Dewax,6.5%,300,270,https://www.arogga.com/category/medicine/6664/dermatological-preparations
7923,Progil 200,200mg,1300,1170,https://www.arogga.com/category/medicine/6664/dermatological-preparations
7924,Luk-Lit Cream,15gm,1050,945,https://www.arogga.com/category/medicine/6664/dermatological-preparations
7925,Kozilite Lotion 50gm,,1035,983.25,https://www.arogga.com/category/medicine/6664/dermatological-preparations
7926,Hi-Tar 100gm Bar,,650,630,https://www.arogga.com/category/medicine/6664/dermatological-preparations
7927,Acne Rid Anti-Acne Bar 75gm – For Oily & Acne-Prone Skin,,550,530,https://www.arogga.com/category/medicine/6664/dermatological-preparations
7928,Mycofin 10gm,1%,70,63,https://www.arogga.com/category/medicine/6664/dermatological-preparations
7929,Acne Cure Soap,,,795,https://www.arogga.com/category/medicine/6664/dermatological-preparations
7930,Sam Keto + Anti Dandruff Shampoo 200ml,,1199,1079.10,https://www.arogga.com/category/medicine/6664/dermatological-preparations
7931,Lenaz Cream 60gm,60gm,1400,1260,https://www.arogga.com/category/medicine/6664/dermatological-preparations
7932,Clobecort Cream,0.05%,75,67.50,https://www.arogga.com/category/medicine/6664/dermatological-preparations
7933,Flutica Cream,0.05%,96,86.40,https://www.arogga.com/category/medicine/6664/dermatological-preparations
7934,Sam Acne Aid Bar 100g,,,599,https://www.arogga.com/category/medicine/6664/dermatological-preparations
7935,Derma-Night Cream Retinol Repair Night Cream 50gm,,,1800,https://www.arogga.com/category/medicine/6664/dermatological-preparations
7936,Bio Balance Sun Protection Facial Cream SPF 50+ 75ml,,,1800,https://www.arogga.com/category/medicine/6664/dermatological-preparations
7937,I-Care Lotion 150ml,150ml,1200,1140,https://www.arogga.com/category/medicine/6664/dermatological-preparations
7938,Bioderma Pigmentbio Daily Care SPF50+,,4000,3600,https://www.arogga.com/category/medicine/6664/dermatological-preparations
7939,KP Ketlicare Soap,,680,659,https://www.arogga.com/category/medicine/6664/dermatological-preparations
7940,Trego Nasal,2%,150,135,https://www.arogga.com/category/medicine/6664/dermatological-preparations
7941,Pimponil,15gm,150,135,https://www.arogga.com/category/medicine/6664/dermatological-preparations
7942,Xderm,0.05%,60,54,https://www.arogga.com/category/medicine/6664/dermatological-preparations
7943,Oxizol,1%,50,45,https://www.arogga.com/category/medicine/6664/dermatological-preparations
7944,Donadin,6%,26,23.40,https://www.arogga.com/category/medicine/6664/dermatological-preparations
7945,Nemus Hair Serum 45ml,,1600,1496,https://www.arogga.com/category/medicine/6664/dermatological-preparations
7946,Povimax Cream,6%,55,44,https://www.arogga.com/category/medicine/6664/dermatological-preparations
7947,Babe Energising Shampoo 250ml,,3300,3200,https://www.arogga.com/category/medicine/6664/dermatological-preparations
7948,Dermacort,0.05%,52,46.80,https://www.arogga.com/category/medicine/6664/dermatological-preparations
7949,Mycofree OC,0.05%+0.75%+2%+1%,150,135,https://www.arogga.com/category/medicine/6664/dermatological-preparations
7950,Lulifun,1%,280,252,https://www.arogga.com/category/medicine/6664/dermatological-preparations
7951,Arotrix,5%,28,25.20,https://www.arogga.com/category/medicine/6664/dermatological-preparations
7952,Bare Anatomy Rosemary Rice Water Spray for Hair Growth 200ml,,1960,1370,https://www.arogga.com/category/medicine/6664/dermatological-preparations
7953,Dermoban 2%,2%,180,162,https://www.arogga.com/category/medicine/6664/dermatological-preparations
7954,Dermasim 500 VT,500mg,60.41,54.37,https://www.arogga.com/category/medicine/6664/dermatological-preparations
7955,A2 Lite Cream 20ml,,1725,1638.75,https://www.arogga.com/category/medicine/6664/dermatological-preparations
7956,HT Acne Anti Acne Cleanser Gel 100ml,,1400,1330,https://www.arogga.com/category/medicine/6664/dermatological-preparations
7957,Atofix 0.3% Ointment,0.3%,350,315,https://www.arogga.com/category/medicine/6664/dermatological-preparations
7958,Atofix 1% Ointment,1%,650,585,https://www.arogga.com/category/medicine/6664/dermatological-preparations
7959,Mycofin Spray 30ml,1%,600,540,https://www.arogga.com/category/medicine/6664/dermatological-preparations
7960,Lulicon Anti-Fungal Bar (Luliconazole & Glycerin) 75gm,,550,530,https://www.arogga.com/category/medicine/6664/dermatological-preparations
7961,Sam BPO + Cleanser 100ml,,899,854,https://www.arogga.com/category/medicine/6664/dermatological-preparations
7962,Salicort Ointment,,150,135,https://www.arogga.com/category/medicine/6664/dermatological-preparations
7963,Sam Kojic + Bar 100gm,,799,750,https://www.arogga.com/category/medicine/6664/dermatological-preparations
7964,Bacron 2%,2%,140,126,https://www.arogga.com/category/medicine/6664/dermatological-preparations
7965,Neofollics Anti Grey Hair Serum 90ml,,4450,4269.78,https://www.arogga.com/category/medicine/6664/dermatological-preparations
7966,Tricoderma,1%+0.1%,60,54,https://www.arogga.com/category/medicine/6664/dermatological-preparations
7967,Scabicare Soap,75gm,595,535.50,https://www.arogga.com/category/medicine/6664/dermatological-preparations
7968,Nystat Plus,1LacUnit,120,108,https://www.arogga.com/category/medicine/6664/dermatological-preparations
7969,Econate VT,150mg,69.99,62.99,https://www.arogga.com/category/medicine/6664/dermatological-preparations
7970,Clobecort,0.05%,75,67.50,https://www.arogga.com/category/medicine/6664/dermatological-preparations
7971,Babe Pediatric Cradle Cap Shampoo 200ml,,2400,2336.40,https://www.arogga.com/category/medicine/6664/dermatological-preparations
7972,Ecoren-T Cream,1%+0.1%,70,63,https://www.arogga.com/category/medicine/6664/dermatological-preparations
7973,H-Trimazole,1%+1%,55,49.50,https://www.arogga.com/category/medicine/6664/dermatological-preparations
7974,Germicord 10ml,,30,27,https://www.arogga.com/category/medicine/6664/dermatological-preparations
7975,Silvadazin 1%,1%,60,54,https://www.arogga.com/category/medicine/6664/dermatological-preparations
7976,Elazol 200,200mg,512,460.80,https://www.arogga.com/category/medicine/6664/dermatological-preparations
7977,Ulticort 15gm Cream,0.05%,120,108,https://www.arogga.com/category/medicine/6664/dermatological-preparations
7978,Temovate,0.05%,70,63,https://www.arogga.com/category/medicine/6664/dermatological-preparations
7979,HT Mite Anti Scabies Bar 75gm,,,550,https://www.arogga.com/category/medicine/6664/dermatological-preparations
7980,Viera 200,200mg,1040,936,https://www.arogga.com/category/medicine/6664/dermatological-preparations
7981,Terbitac,250mg,500,450,https://www.arogga.com/category/medicine/6664/dermatological-preparations
7982,Fastcut Cream,10%+30%,60,54,https://www.arogga.com/category/medicine/6664/dermatological-preparations
7983,Bio Balance SuperSerum Pure Vitamin C 30ml,,1850,1760,https://www.arogga.com/category/medicine/6664/dermatological-preparations
7984,Babe Vitamin C+ Ampoule 10's Pack,,3300,3135,https://www.arogga.com/category/medicine/6664/dermatological-preparations
7985,Vitiskin Hydrogel,50ml,3150,2835,https://www.arogga.com/category/medicine/6664/dermatological-preparations
7986,Isotrin 10,10mg,400,360,https://www.arogga.com/category/medicine/6664/dermatological-preparations
7987,Nicont Gel 15gm,,,888,https://www.arogga.com/category/medicine/6664/dermatological-preparations
7988,Enazol Plus 10gm,1%+0.1%,50,45,https://www.arogga.com/category/medicine/6664/dermatological-preparations
7989,Peviderm,1%+0.1%,45,40.50,https://www.arogga.com/category/medicine/6664/dermatological-preparations
7990,Candicon 100,100mg,700,630,https://www.arogga.com/category/medicine/6664/dermatological-preparations
7991,Derma-Day Gel 50gm,,1455,1440,https://www.arogga.com/category/medicine/6664/dermatological-preparations
7992,Silvec,1%,50,45,https://www.arogga.com/category/medicine/6664/dermatological-preparations
7993,Demobet Cream,0.05%,70,63,https://www.arogga.com/category/medicine/6664/dermatological-preparations
7994,Tacrol 30gm,0.03%,450,405,https://www.arogga.com/category/medicine/6664/dermatological-preparations
7995,Fluvate,0.005%,50.35,45.32,https://www.arogga.com/category/medicine/6664/dermatological-preparations
7996,Orrin Lotion 60ml,5% + 10%,600,540,https://www.arogga.com/category/medicine/6664/dermatological-preparations
7997,Arotrix -C Lotion 60ml,5%+10%,130,117,https://www.arogga.com/category/medicine/6664/dermatological-preparations
7998,Unimust Facewash 100ml,,1275,1261,https://www.arogga.com/category/medicine/6664/dermatological-preparations
7999,Lindamax Plus,1.2gm+.025gm/100gm,120,108,https://www.arogga.com/category/medicine/6664/dermatological-preparations
8000,Penrif 30,10%+30%,55,49.50,https://www.arogga.com/category/medicine/6664/dermatological-preparations
8001,Sam Calamine Plus Moist Lotion 100ml,,,999,https://www.arogga.com/category/medicine/6664/dermatological-preparations
8002,Nutrigrow Anti Hair Loss & Faster Hair Growth Shampoo For Dry & Normal Hair 300ml,,2900,2782.55,https://www.arogga.com/category/medicine/6664/dermatological-preparations
8003,Neozine 25gm,1%,30.20,27.18,https://www.arogga.com/category/medicine/6664/dermatological-preparations
8004,Feelfree Gel,10gm,90,81,https://www.arogga.com/category/medicine/6664/dermatological-preparations
8005,SLC Acne Gel 30gm,,,1100,https://www.arogga.com/category/medicine/6664/dermatological-preparations
8006,Sefpil Cream 30gm,,920,874,https://www.arogga.com/category/medicine/6664/dermatological-preparations
8007,Haloxa Ointment,0.05%,130,117,https://www.arogga.com/category/medicine/6664/dermatological-preparations
8008,Betadine Solution 1000ml,,785,706.50,https://www.arogga.com/category/medicine/6664/dermatological-preparations
8009,Resoft Lotion 120gm,,,890,https://www.arogga.com/category/medicine/6664/dermatological-preparations
8010,Acnev,1% w/w,850,765,https://www.arogga.com/category/medicine/6664/dermatological-preparations
8011,Redical-Q Shampoo 100ml,,,890,https://www.arogga.com/category/medicine/6664/dermatological-preparations
8012,Arodin Ointment,5%,55,49.50,https://www.arogga.com/category/medicine/6664/dermatological-preparations
8013,Povidex 10% 100ml,10%,110,99,https://www.arogga.com/category/medicine/6664/dermatological-preparations
8014,Tru Acne Anti Acne Gel 30ml,,1085,1015,https://www.arogga.com/category/medicine/6664/dermatological-preparations
8015,Spectazole,1%,35,31.50,https://www.arogga.com/category/medicine/6664/dermatological-preparations
8016,Fungitop HC,2%+1%,55,49.50,https://www.arogga.com/category/medicine/6664/dermatological-preparations
8017,Glownow Cream 20gm,,,849,https://www.arogga.com/category/medicine/6664/dermatological-preparations
8018,Vtapa Cream,1%,1500,1350,https://www.arogga.com/category/medicine/6664/dermatological-preparations
8019,Uni Hydra Cream,,1850,1757.50,https://www.arogga.com/category/medicine/6664/dermatological-preparations
8020,Luiz 10gm,10gm,100,90,https://www.arogga.com/category/medicine/6664/dermatological-preparations
8021,Flonaspray Max,93mcg/spray,300,270,https://www.arogga.com/category/medicine/6664/dermatological-preparations
8022,Hydromax Emollient Lotion 100ml,,808,767.60,https://www.arogga.com/category/medicine/6664/dermatological-preparations
8023,Tacrocap 0.5,0.5mg,280,252,https://www.arogga.com/category/medicine/6664/dermatological-preparations
8024,Azofend 200,200mg,780,702,https://www.arogga.com/category/medicine/6664/dermatological-preparations
8025,Nyclobate Spray,0.05%,450,405,https://www.arogga.com/category/medicine/6664/dermatological-preparations
8026,Sam Permi + Bar 90gm,,,599,https://www.arogga.com/category/medicine/6664/dermatological-preparations
8027,Freescab 60,0.9%,400,360,https://www.arogga.com/category/medicine/6664/dermatological-preparations
8028,Klin Antiseptic Disinfectant 5000ml,,710,639,https://www.arogga.com/category/medicine/6664/dermatological-preparations
8029,Tinactin Cream,1%,110,99,https://www.arogga.com/category/medicine/6664/dermatological-preparations
8030,AC Screen Gel UVB SPF +++ 50ml,,2300,2185,https://www.arogga.com/category/medicine/6664/dermatological-preparations
8031,Burnless,1%,55,49.50,https://www.arogga.com/category/medicine/6664/dermatological-preparations
8032,Scabnil Soap – 70 g,,680,561,https://www.arogga.com/category/medicine/6664/dermatological-preparations
8033,Itchsol,1%+3%,95,85.50,https://www.arogga.com/category/medicine/6664/dermatological-preparations
8034,Dermatar Soap 75gm,,,650,https://www.arogga.com/category/medicine/6664/dermatological-preparations
8035,Termider Cream,1%,70,63,https://www.arogga.com/category/medicine/6664/dermatological-preparations
8036,Zenocin,1% w/w,250,225,https://www.arogga.com/category/medicine/6664/dermatological-preparations
8037,HT Sun Care Photostable Matte Sunscreen Lotion SPF 50+ UVB/UVA 50ml,,1400,1260,https://www.arogga.com/category/medicine/6664/dermatological-preparations
8038,Valgocide Acne Treatment Skin Gel 15gm,,750,712.50,https://www.arogga.com/category/medicine/6664/dermatological-preparations
8039,Clobesol SA,,70,63,https://www.arogga.com/category/medicine/6664/dermatological-preparations
8040,Retapex,1%,200,180,https://www.arogga.com/category/medicine/6664/dermatological-preparations
8041,Topiclo Spray,30ml,199.99,179.99,https://www.arogga.com/category/medicine/6664/dermatological-preparations
8042,Enazol Plus 20gm,1%+0.1%,75,67.50,https://www.arogga.com/category/medicine/6664/dermatological-preparations
8043,SAM Intimate Wash Expert Intimate Hygiene 100ml,,,499,https://www.arogga.com/category/medicine/6664/dermatological-preparations
8044,Episiva Hair Reducing Skin Cream,,2800,2670,https://www.arogga.com/category/medicine/6664/dermatological-preparations
8045,Alocerene Cream 50gm,,850,807.50,https://www.arogga.com/category/medicine/6664/dermatological-preparations
8046,Bio Balance Body Whitening Cream 60ml,,1800,1710,https://www.arogga.com/category/medicine/6664/dermatological-preparations
8047,Viscon 15,15%+10%,40.27,36.24,https://www.arogga.com/category/medicine/6664/dermatological-preparations
8048,Unigal HC 10gm,1%+2%,40,36,https://www.arogga.com/category/medicine/6664/dermatological-preparations
8049,Tapina Cream,1%,1500,1350,https://www.arogga.com/category/medicine/6664/dermatological-preparations
8050,Clobesol Cream,0.05%,58,52.20,https://www.arogga.com/category/medicine/6664/dermatological-preparations
8051,Terbixen 250,250mg,600,540,https://www.arogga.com/category/medicine/6664/dermatological-preparations
8052,Lunaderm 30gm,1%,280,252,https://www.arogga.com/category/medicine/6664/dermatological-preparations
8053,Bactofree,2%,130,117,https://www.arogga.com/category/medicine/6664/dermatological-preparations
8054,NCL Sun Protect Lotion SPF 50++ 50ml,,1200,1172,https://www.arogga.com/category/medicine/6664/dermatological-preparations
8055,Luliter-M,1%+1%,795,715.50,https://www.arogga.com/category/medicine/6664/dermatological-preparations
8056,KP Spotmukt Cream 15gm,,895,876,https://www.arogga.com/category/medicine/6664/dermatological-preparations
8057,Terbicon,1%,80,72,https://www.arogga.com/category/medicine/6664/dermatological-preparations
8058,Permon Permethrin Lotion 5% – Effective Treatment for Scabies and Lice – 60ml,,1050,945,https://www.arogga.com/category/medicine/6664/dermatological-preparations
8059,Rulifast 30gm,1.5%,5000,4500,https://www.arogga.com/category/medicine/6664/dermatological-preparations
8060,Lulicon,1%,180,162,https://www.arogga.com/category/medicine/6664/dermatological-preparations
8061,KP Isonikhut-20,20mg,700,630,https://www.arogga.com/category/medicine/6664/dermatological-preparations
8062,M2-Acne Clear Cream,,1590,1540,https://www.arogga.com/category/medicine/6664/dermatological-preparations
8063,Clasrin,1% w/w,840,756,https://www.arogga.com/category/medicine/6664/dermatological-preparations
8064,Skilin 30gm,5%,60,54,https://www.arogga.com/category/medicine/6664/dermatological-preparations
8065,Babe Spot Control Gel 8ml,,1500,1425,https://www.arogga.com/category/medicine/6664/dermatological-preparations
8066,HT Hair Care Shampoo 100ml,,,1000,https://www.arogga.com/category/medicine/6664/dermatological-preparations
8067,Vivsalic Facewash,60ml,1050,945,https://www.arogga.com/category/medicine/6664/dermatological-preparations
8068,Perinase,50mcg/spray,250,225,https://www.arogga.com/category/medicine/6664/dermatological-preparations
8069,Handirub 200ml,,130,117,https://www.arogga.com/category/medicine/6664/dermatological-preparations
8070,NCL Plus Lotion 50gm,,800,748,https://www.arogga.com/category/medicine/6664/dermatological-preparations
8071,Xderm,0.05%,50,45,https://www.arogga.com/category/medicine/6664/dermatological-preparations
8072,Povilin Mouthwash,1%,50,45,https://www.arogga.com/category/medicine/6664/dermatological-preparations
8073,NCL Scalp Shampoo 100g,,950,888.25,https://www.arogga.com/category/medicine/6664/dermatological-preparations
8074,Qupet Cream,1% w/w,250,225,https://www.arogga.com/category/medicine/6664/dermatological-preparations
8075,Babe Healthy Ageing Multi Action Cream 50ml,,3750,3562.50,https://www.arogga.com/category/medicine/6664/dermatological-preparations
8076,Tazoskin,0.10%,140,126,https://www.arogga.com/category/medicine/6664/dermatological-preparations
8077,Vcand 200,200mg,720,648,https://www.arogga.com/category/medicine/6664/dermatological-preparations
8078,Glustin Plus,200mg+250mg,80.50,72.45,https://www.arogga.com/category/medicine/6664/dermatological-preparations
8079,Advanced Niacide Cream 30g,,1900,1805,https://www.arogga.com/category/medicine/6664/dermatological-preparations
8080,Night Fresh,57.3%+42.5%+0.2%,285,256.50,https://www.arogga.com/category/medicine/6664/dermatological-preparations
8081,Fungikill Cream 20g(Luliconazol & Terbinafine),,850,807.50,https://www.arogga.com/category/medicine/6664/dermatological-preparations
8082,Luliford Cream,10gm,280,252,https://www.arogga.com/category/medicine/6664/dermatological-preparations
8083,Fungikill Soap 75gm,,650,630,https://www.arogga.com/category/medicine/6664/dermatological-preparations
8084,Koolmint 30,10%+30%,60,54,https://www.arogga.com/category/medicine/6664/dermatological-preparations
8085,SAM Salitar Plus Anti Proriasis Scalp Shampoo 100ml,,1199,1139.05,https://www.arogga.com/category/medicine/6664/dermatological-preparations
8086,Luminous XY Facial Serum 50ml,,1975,1876.25,https://www.arogga.com/category/medicine/6664/dermatological-preparations
8087,Terbin Granules For Suspension,,60,54,https://www.arogga.com/category/medicine/6664/dermatological-preparations
8088,Babe Anti Hair Loss Lotion 100ml,,3950,3845.60,https://www.arogga.com/category/medicine/6664/dermatological-preparations
8089,Xderm-N,0.05%+0.50%+100000IU,60.72,54.65,https://www.arogga.com/category/medicine/6664/dermatological-preparations
8090,Luzol Cream 10gm,1%,100,90,https://www.arogga.com/category/medicine/6664/dermatological-preparations
8091,Tret 10,10mg,1500,1350,https://www.arogga.com/category/medicine/6664/dermatological-preparations
8092,Betson-CG,50mg+1gm+100mg/100gm,75,67.50,https://www.arogga.com/category/medicine/6664/dermatological-preparations
8093,Copnat-N Cream,0.05%+0.50%+17,70,63,https://www.arogga.com/category/medicine/6664/dermatological-preparations
8094,Clozema,0.05%,55,49.50,https://www.arogga.com/category/medicine/6664/dermatological-preparations
8095,HT D-Pigment Serum 30ml,,1400,1232.11,https://www.arogga.com/category/medicine/6664/dermatological-preparations
8096,Dermaheel Cream 30gm,,,800,https://www.arogga.com/category/medicine/6664/dermatological-preparations
8097,Mic HC,1%+2%,40,36,https://www.arogga.com/category/medicine/6664/dermatological-preparations
8098,Bio Balance Facial Whetening Day Cream SPF 30,,1950,1871.03,https://www.arogga.com/category/medicine/6664/dermatological-preparations
8099,Dermasoft,2%,137,123.30,https://www.arogga.com/category/medicine/6664/dermatological-preparations
8100,Soritin 10,10mg,450,405,https://www.arogga.com/category/medicine/6664/dermatological-preparations
8101,Aknea-20,20mg,650,585,https://www.arogga.com/category/medicine/6664/dermatological-preparations
8102,Terbifast Cream,1%,75,60,https://www.arogga.com/category/medicine/6664/dermatological-preparations
8103,Cinamycin Plus,1.2gm+.025gm/100gm,150,135,https://www.arogga.com/category/medicine/6664/dermatological-preparations
8104,Povin 5%,5%,90,81,https://www.arogga.com/category/medicine/6664/dermatological-preparations
8105,Stenide,1%+0.1%,40,36,https://www.arogga.com/category/medicine/6664/dermatological-preparations
8106,Sam Kojic + Serum 30ml,,1399,1329.05,https://www.arogga.com/category/medicine/6664/dermatological-preparations
8107,Appulse Lulipass Luliconazole Cream 30g,,250,225,https://www.arogga.com/category/medicine/6664/dermatological-preparations
8108,Vorifast,200mg/5ml,1000,900,https://www.arogga.com/category/medicine/6664/dermatological-preparations
8109,Vitathione Plus Gel 60ml,,2500,2375,https://www.arogga.com/category/medicine/6664/dermatological-preparations
8110,Temovate 10gm Ointment,0.05%,68,61.20,https://www.arogga.com/category/medicine/6664/dermatological-preparations
8111,Terbitac,1%,70,63,https://www.arogga.com/category/medicine/6664/dermatological-preparations
8112,Elorim Cream,13.90%,1500,1350,https://www.arogga.com/category/medicine/6664/dermatological-preparations
8113,Clobesol Ointment,0.05%,68,61.20,https://www.arogga.com/category/medicine/6664/dermatological-preparations
8114,Nemus PMT Soap 75g,,650,627,https://www.arogga.com/category/medicine/6664/dermatological-preparations
8115,Curex Cream 10g,10%,30,27,https://www.arogga.com/category/medicine/6664/dermatological-preparations
8116,Mupiron 20gm,2%,220,198,https://www.arogga.com/category/medicine/6664/dermatological-preparations
8117,Viscon 30,15%+10%,60.23,54.21,https://www.arogga.com/category/medicine/6664/dermatological-preparations
8118,Skilin,5%,30,27,https://www.arogga.com/category/medicine/6664/dermatological-preparations
8119,HT Moist 24H Lotion 150ml,,1400,1260,https://www.arogga.com/category/medicine/6664/dermatological-preparations
8120,Betadine Solution 5% 100ml,,100,90,https://www.arogga.com/category/medicine/6664/dermatological-preparations
8121,Lukiter Plus Lotion 112ml,,1250,1125,https://www.arogga.com/category/medicine/6664/dermatological-preparations
8122,Mycofin 5gm,1%,50,45,https://www.arogga.com/category/medicine/6664/dermatological-preparations
8123,Clobederm,0.05%,50,45,https://www.arogga.com/category/medicine/6664/dermatological-preparations
8124,Plan A Vaginal Gel,,120,108,https://www.arogga.com/category/medicine/6664/dermatological-preparations
8125,Babe 15% Vitamin C Antiox Serum 30ml,,3800,3699.30,https://www.arogga.com/category/medicine/6664/dermatological-preparations
8126,Babe Intimate Hygiene Gel 250ml,,2250,2137.50,https://www.arogga.com/category/medicine/6664/dermatological-preparations
8127,Betadine Ointment 125gm,,196,176.40,https://www.arogga.com/category/medicine/6664/dermatological-preparations
8128,Primovate Ointment,0.05%,75,67.50,https://www.arogga.com/category/medicine/6664/dermatological-preparations
8129,Dermacort Cream,0.05%,50,45,https://www.arogga.com/category/medicine/6664/dermatological-preparations
8130,Iso Trin 10,10mg,625,562.50,https://www.arogga.com/category/medicine/6664/dermatological-preparations
8131,Povimax 10%,100ml,96,76.80,https://www.arogga.com/category/medicine/6664/dermatological-preparations
8132,Sam Acne Aid Serum 30ml,,1399,1330,https://www.arogga.com/category/medicine/6664/dermatological-preparations
8133,Lolipol Luliconazole Soap 75g – Medicated Anti-Fungal Soap for Healthy Skin,,250,198,https://www.arogga.com/category/medicine/6664/dermatological-preparations
8134,Reskin,0.7%+0.05%+0.0133%,200,180,https://www.arogga.com/category/medicine/6664/dermatological-preparations
8135,Keto Lab Shampoo For Dandruff & Seborrhoeic Dermatiitis of Scalp 100ml,,850,765,https://www.arogga.com/category/medicine/6664/dermatological-preparations
8136,Terbiderm 250,250mg,500,450,https://www.arogga.com/category/medicine/6664/dermatological-preparations
8137,Permethi,5%,50,45,https://www.arogga.com/category/medicine/6664/dermatological-preparations
8138,Nystaderm,1%+2%,130,117,https://www.arogga.com/category/medicine/6664/dermatological-preparations
8139,Clobesol 30gm Ointment,0.05%,150,135,https://www.arogga.com/category/medicine/6664/dermatological-preparations
8140,Sam Moist Restorative Moisturizing Body Lotion,,1599,1519.05,https://www.arogga.com/category/medicine/6664/dermatological-preparations
8141,Onrich Hair Spray Regrowth Treatment 80ml,,1980,1782,https://www.arogga.com/category/medicine/6664/dermatological-preparations
8142,Perosa Plus,10%+5%,200,180,https://www.arogga.com/category/medicine/6664/dermatological-preparations
8143,Infud Cream,1%,70,63,https://www.arogga.com/category/medicine/6664/dermatological-preparations
8144,Temovate,0.05%,58,52.20,https://www.arogga.com/category/medicine/6664/dermatological-preparations
8145,Babe Pediatric Facial Balm 50ml,,1950,1898.60,https://www.arogga.com/category/medicine/6664/dermatological-preparations
8146,Nyclobate-S Ointment,0.05%,70,63,https://www.arogga.com/category/medicine/6664/dermatological-preparations
8147,Acne Care -(Isotretinoin 20 mg ),,1650,1567.50,https://www.arogga.com/category/medicine/6664/dermatological-preparations
8148,Topiclo,0.05%,50,45,https://www.arogga.com/category/medicine/6664/dermatological-preparations
8149,Ecozol,1%,32.22,29,https://www.arogga.com/category/medicine/6664/dermatological-preparations
8150,Fleximoov 15,15%+8%,48,43.20,https://www.arogga.com/category/medicine/6664/dermatological-preparations
8151,Leeford T-Muce Mupirocin Ointment 10g,,250,225,https://www.arogga.com/category/medicine/6664/dermatological-preparations
8152,Niacide Creme 30gm,,,1900,https://www.arogga.com/category/medicine/6664/dermatological-preparations
8153,Perme Less Lotion 80ml,10% + 5%,700,630,https://www.arogga.com/category/medicine/6664/dermatological-preparations
8154,Vorinox 50,50mg,500,450,https://www.arogga.com/category/medicine/6664/dermatological-preparations
8155,Avene SPF 50+ Cream 50ml,,2530,2277,https://www.arogga.com/category/medicine/6664/dermatological-preparations
8156,Lulifun,1%,100,90,https://www.arogga.com/category/medicine/6664/dermatological-preparations
8157,Teargen,5%,95,85.50,https://www.arogga.com/category/medicine/6664/dermatological-preparations
8158,Haloxa Cream,0.05%,130,117,https://www.arogga.com/category/medicine/6664/dermatological-preparations
8159,Zystroin 20,20mg,700,630,https://www.arogga.com/category/medicine/6664/dermatological-preparations
8160,Halocort Cream,0.05%,90.27,81.24,https://www.arogga.com/category/medicine/6664/dermatological-preparations
8161,Betson-N,0.1%+0.5%,22,19.80,https://www.arogga.com/category/medicine/6664/dermatological-preparations
8162,HT Derm Gel Whitening Face Wash 75ml,,1000,969,https://www.arogga.com/category/medicine/6664/dermatological-preparations
8163,Vizigly Soap,,518,492.10,https://www.arogga.com/category/medicine/6664/dermatological-preparations
8164,GM-SUNSET SPF 50 PA+++ Broad Spectrum Gel – 50g,,1490,1415,https://www.arogga.com/category/medicine/6664/dermatological-preparations
8165,Voriderm,50mg,400,360,https://www.arogga.com/category/medicine/6664/dermatological-preparations
8166,Eyetear,5%,80,72,https://www.arogga.com/category/medicine/6664/dermatological-preparations
8167,P-Gesta Multivitamin & Minerals with EPA & DHA – Dietary Supplement,,1599.90,1519.80,https://www.arogga.com/category/medicine/6664/dermatological-preparations
8168,KP-Velvoglo Facewash 60ml,,980,960,https://www.arogga.com/category/medicine/6664/dermatological-preparations
8169,ABZORB Dusting Powder Total Skin Relief 120g,,650,585,https://www.arogga.com/category/medicine/6664/dermatological-preparations
8170,Sunrex Sunscreen Lotion,,2090,1931.16,https://www.arogga.com/category/medicine/6664/dermatological-preparations
8171,HT Luli Anti Fungal Bar 75gm,,600,570,https://www.arogga.com/category/medicine/6664/dermatological-preparations
8172,Fusigal,0.1%+2%,160,144,https://www.arogga.com/category/medicine/6664/dermatological-preparations
8173,Babe Anti Oily Dandruff Shampoo 250ml,,2750,2612.50,https://www.arogga.com/category/medicine/6664/dermatological-preparations
8174,Neofollics Scalp Therapy Exfoliating Shampoo 250ml,,2650,2517.50,https://www.arogga.com/category/medicine/6664/dermatological-preparations
8175,Terbilab 250,250mg,600,540,https://www.arogga.com/category/medicine/6664/dermatological-preparations
8176,Copnat-N Ointment,,70,63,https://www.arogga.com/category/medicine/6664/dermatological-preparations
8177,Babe Pediatric Extra Mild Shampoo 200ml,,2400,2336.40,https://www.arogga.com/category/medicine/6664/dermatological-preparations
8178,Calam-S,100gm,1000,900,https://www.arogga.com/category/medicine/6664/dermatological-preparations
