Serial No,Item Name,Volume/Weight,Price (BDT),Discounted Price (BDT),Source URL
8712,Miracit,7.5mg/5ml,80.24,72.22,https://www.arogga.com/category/medicine/6428/respiratory-system
8713,Flumetol 25/125 HFA,25mcg+125mcg,640,576,https://www.arogga.com/category/medicine/6428/respiratory-system
8714,Recof,6mg/ml,30,27,https://www.arogga.com/category/medicine/6428/respiratory-system
8715,Coufix,200mg+15mg+15mg/5ml,85,76.50,https://www.arogga.com/category/medicine/6428/respiratory-system
8716,Protide 25/125 HFA,25mcg+125mcg,595,535.50,https://www.arogga.com/category/medicine/6428/respiratory-system
8717,Montril 5,5mg,80,72,https://www.arogga.com/category/medicine/6428/respiratory-system
8718,Viscotin Nebuliser Solution 600,,150,135,https://www.arogga.com/category/medicine/6428/respiratory-system
8719,Amboten PD,6mg/ml,35,31.50,https://www.arogga.com/category/medicine/6428/respiratory-system
8720,Kidocold 100ml,1mg/5ml,70,63,https://www.arogga.com/category/medicine/6428/respiratory-system
8721,Pires-M,,85,76.50,https://www.arogga.com/category/medicine/6428/respiratory-system
8722,Drycofix,7.5mg/5ml,80,72,https://www.arogga.com/category/medicine/6428/respiratory-system
8723,Nexol,6mg/ml,30,27,https://www.arogga.com/category/medicine/6428/respiratory-system
8724,Aroflo 500,50mcg+500mcg,170,153,https://www.arogga.com/category/medicine/6428/respiratory-system
8725,Daykof,10mg+100mg+1.1mg,80,72,https://www.arogga.com/category/medicine/6428/respiratory-system
8726,Livodel,1mg/5ml,35.13,31.62,https://www.arogga.com/category/medicine/6428/respiratory-system
8727,Ventisal-L,1mg/5ml,30,27,https://www.arogga.com/category/medicine/6428/respiratory-system
8728,Pulmodox 400,400mg,120,108,https://www.arogga.com/category/medicine/6428/respiratory-system
8729,Salburen-I,20mcg+100mcg/puff,250,225,https://www.arogga.com/category/medicine/6428/respiratory-system
8730,Montiva 4,4mg,70,63,https://www.arogga.com/category/medicine/6428/respiratory-system
8731,Honycol 100ml,0.75ml+1.93ml/5ml,40,36,https://www.arogga.com/category/medicine/6428/respiratory-system
8732,Bromoxol,4mg/5ml,45,40.50,https://www.arogga.com/category/medicine/6428/respiratory-system
8733,Purilin 2,2mg,24.08,21.67,https://www.arogga.com/category/medicine/6428/respiratory-system
8734,Seretrol-F 50/250,50mg+250mg,1110,999,https://www.arogga.com/category/medicine/6428/respiratory-system
8735,Mufree,100ml,80,72,https://www.arogga.com/category/medicine/6428/respiratory-system
8736,Proventa Inhaler,100mcg/puff,230,207,https://www.arogga.com/category/medicine/6428/respiratory-system
8737,Montril 4,4mg,70,63,https://www.arogga.com/category/medicine/6428/respiratory-system
8738,Deprolin,(20mg+10mg+2.5mg)/5ml,110,99,https://www.arogga.com/category/medicine/6428/respiratory-system
8739,Buratuss Paediatric Drops,5mg/ml,50,45,https://www.arogga.com/category/medicine/6428/respiratory-system
8740,Boxol SR,75mg,50,45,https://www.arogga.com/category/medicine/6428/respiratory-system
8741,Ambolyt 200ml Syrup,15mg/5ml,75,67.50,https://www.arogga.com/category/medicine/6428/respiratory-system
8742,Doxoma,100mg/5ml,95,85.50,https://www.arogga.com/category/medicine/6428/respiratory-system
8743,Purilin,1mg/5ml,38.26,34.43,https://www.arogga.com/category/medicine/6428/respiratory-system
8744,Montinex Fast 10,10mg,180,162,https://www.arogga.com/category/medicine/6428/respiratory-system
8745,Doxoven,100mg/5ml,110,99,https://www.arogga.com/category/medicine/6428/respiratory-system
8746,Brodil Respirator Solution,5mg/ml,120.36,108.32,https://www.arogga.com/category/medicine/6428/respiratory-system
8747,Seroxyn HFA 25/50,25mcg+50mcg,520,468,https://www.arogga.com/category/medicine/6428/respiratory-system
8748,Formocort MDI 4.5/80,,400,360,https://www.arogga.com/category/medicine/6428/respiratory-system
8749,Monfast 5 ODT,5mg,90,81,https://www.arogga.com/category/medicine/6428/respiratory-system
8750,Trioson 200 Inhaler,(200mcg+6mcg)/puff,900,810,https://www.arogga.com/category/medicine/6428/respiratory-system
8751,Boxol,6mg/ml,33,29.70,https://www.arogga.com/category/medicine/6428/respiratory-system
8752,Brodil Levo 1,1mg,11,9.90,https://www.arogga.com/category/medicine/6428/respiratory-system
8753,Lytex SR,75mg,55,49.50,https://www.arogga.com/category/medicine/6428/respiratory-system
8754,Tussibic,7.5mg/5ml,80,72,https://www.arogga.com/category/medicine/6428/respiratory-system
8755,Axofyl 200,200mg,70,63,https://www.arogga.com/category/medicine/6428/respiratory-system
8756,Sulprex HFA Refill,20mcg+100mcg/puff,230,207,https://www.arogga.com/category/medicine/6428/respiratory-system
8757,Ciclex,50mcg/Spray,250.75,225.68,https://www.arogga.com/category/medicine/6428/respiratory-system
8758,Indaren-G,50mcg+110mcg,2100,1890,https://www.arogga.com/category/medicine/6428/respiratory-system
8759,Doximar,400mg,120,108,https://www.arogga.com/category/medicine/6428/respiratory-system
8760,Catium ES,110mcg+50mcg,1500,1350,https://www.arogga.com/category/medicine/6428/respiratory-system
8761,Rofusis,30gm,250,225,https://www.arogga.com/category/medicine/6428/respiratory-system
8762,Pulmolin 60ml,2mg/5ml,10.49,9.44,https://www.arogga.com/category/medicine/6428/respiratory-system
8763,Toma,1mg,25,22.50,https://www.arogga.com/category/medicine/6428/respiratory-system
8764,Ezykof Plus,30mg+100mg+1.25mg/5ml,80,72,https://www.arogga.com/category/medicine/6428/respiratory-system
8765,Purilin 50ml,1mg/5ml,25.16,22.64,https://www.arogga.com/category/medicine/6428/respiratory-system
8766,Theovent SR 400,400mg,30,27,https://www.arogga.com/category/medicine/6428/respiratory-system
8767,Tekast 10,10mg,150,135,https://www.arogga.com/category/medicine/6428/respiratory-system
8768,Ketof,0.025%,100,90,https://www.arogga.com/category/medicine/6428/respiratory-system
8769,Arokast FT,4mg,70,63,https://www.arogga.com/category/medicine/6428/respiratory-system
8770,Bihale 200,25mcg+200mcg,300,270,https://www.arogga.com/category/medicine/6428/respiratory-system
8771,Reducof,4mg+2mg+0.5mg,100,90,https://www.arogga.com/category/medicine/6428/respiratory-system
8772,Doxiflo 200,200mg,60,54,https://www.arogga.com/category/medicine/6428/respiratory-system
8773,Aroxol PD,6mg/ml,35,31.50,https://www.arogga.com/category/medicine/6428/respiratory-system
8774,Dilarof 0.5,0.5mg,200,180,https://www.arogga.com/category/medicine/6428/respiratory-system
8775,Oxycort 6/100 Acucap,,90,81,https://www.arogga.com/category/medicine/6428/respiratory-system
8776,Saltide Inhaler,100mcg/puff,250,225,https://www.arogga.com/category/medicine/6428/respiratory-system
8777,Cofnil Plus,200mg+15mg+15mg/5ml,85,76.50,https://www.arogga.com/category/medicine/6428/respiratory-system
8778,Salbu,2mg/5ml,23,20.70,https://www.arogga.com/category/medicine/6428/respiratory-system
8779,Doxobron 200,200mg,60,54,https://www.arogga.com/category/medicine/6428/respiratory-system
8780,Viltica 25/100 Renacap,,220,198,https://www.arogga.com/category/medicine/6428/respiratory-system
8781,Broket,1mg/5ml,60,54,https://www.arogga.com/category/medicine/6428/respiratory-system
8782,Bromoxol DS,8mg/5ml,65,58.50,https://www.arogga.com/category/medicine/6428/respiratory-system
8783,Formocort 100 Easycap,,70,63,https://www.arogga.com/category/medicine/6428/respiratory-system
8784,Respira,1mg/5ml,38,34.20,https://www.arogga.com/category/medicine/6428/respiratory-system
8785,Kofnix,7.5mg/5ml,80,72,https://www.arogga.com/category/medicine/6428/respiratory-system
8786,Salpium,20mcg+100mcg/puff,250.76,225.68,https://www.arogga.com/category/medicine/6428/respiratory-system
8787,Ascon-F 100,(100mcg+6mcg)/puff,450,405,https://www.arogga.com/category/medicine/6428/respiratory-system
8788,Myrox PD,6mg/ml,35,31.50,https://www.arogga.com/category/medicine/6428/respiratory-system
8789,Airup 10,10mg,240,216,https://www.arogga.com/category/medicine/6428/respiratory-system
8790,Montekast 10,10mg,160,144,https://www.arogga.com/category/medicine/6428/respiratory-system
8791,Orotifen,1mg/5ml,75,67.50,https://www.arogga.com/category/medicine/6428/respiratory-system
8792,Loctril 10,10mg,224,201.60,https://www.arogga.com/category/medicine/6428/respiratory-system
8793,Deconil,7.5mg/5ml,80,72,https://www.arogga.com/category/medicine/6428/respiratory-system
8794,Nixcof,100mg+1.1mg+14mg/5ml,80,72,https://www.arogga.com/category/medicine/6428/respiratory-system
8795,Montilab 4,4mg,80,72,https://www.arogga.com/category/medicine/6428/respiratory-system
8796,Zadit,1mg/5ml,65,58.50,https://www.arogga.com/category/medicine/6428/respiratory-system
8797,Purisal 1.25,1.25mg/3ml,240,216,https://www.arogga.com/category/medicine/6428/respiratory-system
8798,Improvent Inhelar,20mcg+100mcg/puff,250,225,https://www.arogga.com/category/medicine/6428/respiratory-system
8799,Trioson 100 Inhaler,(100mcg+6mcg)/puff,750,675,https://www.arogga.com/category/medicine/6428/respiratory-system
8800,Filodox,100mg/5ml,100,90,https://www.arogga.com/category/medicine/6428/respiratory-system
8801,Ketorif,1mg,30,27,https://www.arogga.com/category/medicine/6428/respiratory-system
8802,Montiva 5,5mg,90,81,https://www.arogga.com/category/medicine/6428/respiratory-system
8803,Orotifen,1mg,40,36,https://www.arogga.com/category/medicine/6428/respiratory-system
8804,Mon 10,10mg,165,148.50,https://www.arogga.com/category/medicine/6428/respiratory-system
8805,Xiva 200,200mg,60,54,https://www.arogga.com/category/medicine/6428/respiratory-system
8806,Monovas 10,10mg,150,135,https://www.arogga.com/category/medicine/6428/respiratory-system
8807,Ambryl,15mg/5ml,50,45,https://www.arogga.com/category/medicine/6428/respiratory-system
8808,Sinoline,10mg+100mg+1.1mg,85,76.50,https://www.arogga.com/category/medicine/6428/respiratory-system
8809,Floriva F 25/50,25mcg+50mcg,520,468,https://www.arogga.com/category/medicine/6428/respiratory-system
8810,Doximar,100mg/5ml,110,99,https://www.arogga.com/category/medicine/6428/respiratory-system
8811,Purilin 1,1mg,12.74,11.47,https://www.arogga.com/category/medicine/6428/respiratory-system
8812,Asmatab 10,10mg,130,90,https://www.arogga.com/category/medicine/6428/respiratory-system
8813,Salburen Refill,100mcg/puff,220,198,https://www.arogga.com/category/medicine/6428/respiratory-system
8814,Ascova 200,200mg,80,72,https://www.arogga.com/category/medicine/6428/respiratory-system
8815,Saltica 25/125 HFA,25mcg+125mcg,595,535.50,https://www.arogga.com/category/medicine/6428/respiratory-system
8816,Duotide Unicap,25mcg+62.5mcg,2400,2160,https://www.arogga.com/category/medicine/6428/respiratory-system
8817,Brizy 60ml,1mg/5ml,32,28.80,https://www.arogga.com/category/medicine/6428/respiratory-system
8818,Dilidex,14mg+6.5mg+2mg/5ml,80,72,https://www.arogga.com/category/medicine/6428/respiratory-system
8819,Kiti,1mg,35,31.50,https://www.arogga.com/category/medicine/6428/respiratory-system
8820,Aeron Sachet,4mg,240,216,https://www.arogga.com/category/medicine/6428/respiratory-system
8821,Formocort MDI 4.5/160 (120 Metered Dose),,950,855,https://www.arogga.com/category/medicine/6428/respiratory-system
8822,Filin,100mg,3.90,3.51,https://www.arogga.com/category/medicine/6428/respiratory-system
8823,Ben-Kof,(20mg+10mg+2.5mg)/5ml,110,99,https://www.arogga.com/category/medicine/6428/respiratory-system
8824,Butaret Paediatric Drops,5mg/ml,50.13,45.12,https://www.arogga.com/category/medicine/6428/respiratory-system
8825,Budemet 100 ConviCap,100/6µg,42,37.80,https://www.arogga.com/category/medicine/6428/respiratory-system
8826,Salburen-I Refill,20mcg+100mcg/puff,250,225,https://www.arogga.com/category/medicine/6428/respiratory-system
8827,Doxofyl,100mg/5ml,100,90,https://www.arogga.com/category/medicine/6428/respiratory-system
8828,Butacit,7.5mg/5ml,80,72,https://www.arogga.com/category/medicine/6428/respiratory-system
8829,Montinex 5,5mg,90,81,https://www.arogga.com/category/medicine/6428/respiratory-system
8830,Ipralin Nebuliser Solution,,200,180,https://www.arogga.com/category/medicine/6428/respiratory-system
8831,Dixar,10mg+30mg+1.25mg/5ml,40,36,https://www.arogga.com/category/medicine/6428/respiratory-system
8832,Butil,7.5mg/5ml,80,72,https://www.arogga.com/category/medicine/6428/respiratory-system
8833,Relikof,125mg/5ml,48,43.20,https://www.arogga.com/category/medicine/6428/respiratory-system
8834,Pulmicort-F (60) HFA,,500,450,https://www.arogga.com/category/medicine/6428/respiratory-system
8835,Windel Respirator Solution 20ml,,120,108,https://www.arogga.com/category/medicine/6428/respiratory-system
8836,Kofnix,5mg/ml,50,45,https://www.arogga.com/category/medicine/6428/respiratory-system
8837,Viscotin 200 Granules Sachet,,15,13.50,https://www.arogga.com/category/medicine/6428/respiratory-system
8838,Montelon 10,10mg,160,144,https://www.arogga.com/category/medicine/6428/respiratory-system
8839,Dexodel Plus,10mg+30mg+1.25mg/5ml,100,90,https://www.arogga.com/category/medicine/6428/respiratory-system
8840,Telukast 5,5mg,90,81,https://www.arogga.com/category/medicine/6428/respiratory-system
8841,Momet-F 200/5,200mcg+5 mc/puff,895,805.50,https://www.arogga.com/category/medicine/6428/respiratory-system
8842,Pulmolin,2mg/5ml,23,20.70,https://www.arogga.com/category/medicine/6428/respiratory-system
8843,Monprox,10mg,150.50,135.45,https://www.arogga.com/category/medicine/6428/respiratory-system
8844,Buratuss SR,50mg,151.05,135.95,https://www.arogga.com/category/medicine/6428/respiratory-system
8845,Ambrotus,15mg/5ml,50,45,https://www.arogga.com/category/medicine/6428/respiratory-system
8846,Protide 100 Unicap,50mcg+100mcg,65,58.50,https://www.arogga.com/category/medicine/6428/respiratory-system
8847,B Easy-10,10mg,150,135,https://www.arogga.com/category/medicine/6428/respiratory-system
8848,Ketorif,1mg/5ml,60,54,https://www.arogga.com/category/medicine/6428/respiratory-system
8849,Ridair,1mg/5ml,55,49.50,https://www.arogga.com/category/medicine/6428/respiratory-system
8850,Montinex 4,4mg,70,63,https://www.arogga.com/category/medicine/6428/respiratory-system
8851,Butaret 200ml,,150,135,https://www.arogga.com/category/medicine/6428/respiratory-system
8852,Venlin 4,4mg,4.60,4,https://www.arogga.com/category/medicine/6428/respiratory-system
8853,Seraflo 50/250 Mycap,,12,10.80,https://www.arogga.com/category/medicine/6428/respiratory-system
8854,Oxofyline 400,400mg,100,90,https://www.arogga.com/category/medicine/6428/respiratory-system
8855,Safoxol,75mg,44,39.60,https://www.arogga.com/category/medicine/6428/respiratory-system
8856,Vicks DayQuil Severe Cold & Flu 354ml,,2950,2621.96,https://www.arogga.com/category/medicine/6428/respiratory-system
8857,Iprasol Respirator Solution 20ml,,225,202.50,https://www.arogga.com/category/medicine/6428/respiratory-system
8858,Hunny,0.75ml+1.93ml/5ml,40,36,https://www.arogga.com/category/medicine/6428/respiratory-system
8859,Lemonika,31.25mg/5ml,45,40.50,https://www.arogga.com/category/medicine/6428/respiratory-system
8860,Becovent HFA,100mcg/puff,250,225,https://www.arogga.com/category/medicine/6428/respiratory-system
8861,Trilock OFT 5,5mg,126,113.40,https://www.arogga.com/category/medicine/6428/respiratory-system
8862,Doxolator,100mg/5ml,100,90,https://www.arogga.com/category/medicine/6428/respiratory-system
8863,Ridair 1,1mg,25,22.50,https://www.arogga.com/category/medicine/6428/respiratory-system
8864,Doxecure 200,200mg,60,54,https://www.arogga.com/category/medicine/6428/respiratory-system
8865,Aclitol Cozycap,400mcg+12mcg,250,225,https://www.arogga.com/category/medicine/6428/respiratory-system
8866,Masfen 1mg,1mg,25,22.50,https://www.arogga.com/category/medicine/6428/respiratory-system
8867,Salflu HFA 125,25mcg+125mcg,596.79,537.11,https://www.arogga.com/category/medicine/6428/respiratory-system
8868,Arovent,5mg,90,81,https://www.arogga.com/category/medicine/6428/respiratory-system
8869,Floriva F 25/125,25mcg+125mcg,595,535.50,https://www.arogga.com/category/medicine/6428/respiratory-system
8870,Windel Nebuliser Solution 3ml,,70,63,https://www.arogga.com/category/medicine/6428/respiratory-system
8871,Unilin CR 300,300mg,23.60,21.24,https://www.arogga.com/category/medicine/6428/respiratory-system
8872,Luxem 10,10mg,170,153,https://www.arogga.com/category/medicine/6428/respiratory-system
8873,Asmalin Plus HFA,90mcg+80mcg/puff,350,315,https://www.arogga.com/category/medicine/6428/respiratory-system
8874,Unilin,120mg/5ml,31.04,27.94,https://www.arogga.com/category/medicine/6428/respiratory-system
8875,Doxoven 400,400mg,120,108,https://www.arogga.com/category/medicine/6428/respiratory-system
8876,Pulmokast 10,10mg,150,135,https://www.arogga.com/category/medicine/6428/respiratory-system
8877,Momet-F 100/5,100mcg+5 mc/puff,695,625.50,https://www.arogga.com/category/medicine/6428/respiratory-system
8878,Relikof Kidz,31.25mg/5ml,45,40.50,https://www.arogga.com/category/medicine/6428/respiratory-system
8879,Biokof,7.5mg/5ml,80,72,https://www.arogga.com/category/medicine/6428/respiratory-system
8880,Dophylin 400,400mg,90,81,https://www.arogga.com/category/medicine/6428/respiratory-system
8881,Seretrol-F 50/100,50mg+100mg,910,819,https://www.arogga.com/category/medicine/6428/respiratory-system
8882,Kafu,1mg/5ml,60,54,https://www.arogga.com/category/medicine/6428/respiratory-system
8883,Brizy 1,1mg,10,9,https://www.arogga.com/category/medicine/6428/respiratory-system
8884,Tomart 1,1mg,20,18,https://www.arogga.com/category/medicine/6428/respiratory-system
8885,Unilin,120mg/5ml,15.30,13.77,https://www.arogga.com/category/medicine/6428/respiratory-system
8886,Pulmino 400,400mg,60,54,https://www.arogga.com/category/medicine/6428/respiratory-system
8887,Butaret SR,50mg,210.63,189.57,https://www.arogga.com/category/medicine/6428/respiratory-system
8888,Theovent SR 300,300mg,23.50,21.15,https://www.arogga.com/category/medicine/6428/respiratory-system
8889,Montifast 4,4mg,70,63,https://www.arogga.com/category/medicine/6428/respiratory-system
8890,Respi-D,130mg+280mg+40mg/100ml,80,72,https://www.arogga.com/category/medicine/6428/respiratory-system
8891,Seretrol-F 50/500,50mg+500mg,1210,1089,https://www.arogga.com/category/medicine/6428/respiratory-system
8892,Mast 10,10mg,150,135,https://www.arogga.com/category/medicine/6428/respiratory-system
8893,Arokast FT,5mg,9.20,8.28,https://www.arogga.com/category/medicine/6428/respiratory-system
8894,Renafor-B 6/200 Renacap,,110,99,https://www.arogga.com/category/medicine/6428/respiratory-system
8895,Dilator,5mg/5ml,35,31.50,https://www.arogga.com/category/medicine/6428/respiratory-system
8896,Brizy 2,2mg,20,18,https://www.arogga.com/category/medicine/6428/respiratory-system
8897,Mon-X 10,10mg,150,132,https://www.arogga.com/category/medicine/6428/respiratory-system
8898,MontiFast 5,5mg,85,76.50,https://www.arogga.com/category/medicine/6428/respiratory-system
8899,Montilab 5,5mg,90,81,https://www.arogga.com/category/medicine/6428/respiratory-system
8900,Mon- 5,5mg,80,72,https://www.arogga.com/category/medicine/6428/respiratory-system
8901,Airpro,1mg/5ml,45,40.50,https://www.arogga.com/category/medicine/6428/respiratory-system
8902,Imunofen,1mg/5ml,50,45,https://www.arogga.com/category/medicine/6428/respiratory-system
8903,Monfast 4 ODT,4mg,70,63,https://www.arogga.com/category/medicine/6428/respiratory-system
8904,Ambrosol,15mg/5ml,39.99,35.99,https://www.arogga.com/category/medicine/6428/respiratory-system
8905,Kofnix SR,50mg,100.30,90.27,https://www.arogga.com/category/medicine/6428/respiratory-system
8906,Monalast 5,5mg,80,72,https://www.arogga.com/category/medicine/6428/respiratory-system
8907,Brokof,4mg/5ml,40,36,https://www.arogga.com/category/medicine/6428/respiratory-system
8908,Broculyt,15mg/5ml,50,45,https://www.arogga.com/category/medicine/6428/respiratory-system
8909,Tembrox,15mg/5ml,47,42.30,https://www.arogga.com/category/medicine/6428/respiratory-system
8910,Aroneb,15mcg/2 ml,40,36,https://www.arogga.com/category/medicine/6428/respiratory-system
8911,Freegest,5mg,80,72,https://www.arogga.com/category/medicine/6428/respiratory-system
8912,Kof-Free,10mg+100mg+1.1mg,85,76.50,https://www.arogga.com/category/medicine/6428/respiratory-system
8913,Montenaaf 10,10mg,175,157.50,https://www.arogga.com/category/medicine/6428/respiratory-system
8914,Doxonorm 200,200mg,75,67.50,https://www.arogga.com/category/medicine/6428/respiratory-system
8915,Brodil 2,2mg,6,5.40,https://www.arogga.com/category/medicine/6428/respiratory-system
8916,Butasiv,7.5mg/5ml,80,72,https://www.arogga.com/category/medicine/6428/respiratory-system
8917,Telukast 4,4mg,70,63,https://www.arogga.com/category/medicine/6428/respiratory-system
8918,Broket,1mg,300,270,https://www.arogga.com/category/medicine/6428/respiratory-system
8919,Acorex,15mg/5ml,46,41.40,https://www.arogga.com/category/medicine/6428/respiratory-system
8920,Lukas 10,10mg,140,126,https://www.arogga.com/category/medicine/6428/respiratory-system
8921,Ambronil Drop,15mg/5ml,30,27,https://www.arogga.com/category/medicine/6428/respiratory-system
8922,Drycofix SR 50,50mg,110,99,https://www.arogga.com/category/medicine/6428/respiratory-system
8923,Arofil 300 SR,300mg,2.35,2.12,https://www.arogga.com/category/medicine/6428/respiratory-system
8924,Munil,4mg/5ml,40,36,https://www.arogga.com/category/medicine/6428/respiratory-system
8925,Cofof,7.5mg/5ml,80,72,https://www.arogga.com/category/medicine/6428/respiratory-system
8926,Bucod SR,50mg,9,8.10,https://www.arogga.com/category/medicine/6428/respiratory-system
8927,Mucut,4mg/5ml,40,36,https://www.arogga.com/category/medicine/6428/respiratory-system
8928,U (10),25mcg+62.5mcg+100mcg,900,810,https://www.arogga.com/category/medicine/6428/respiratory-system
8929,"Vicks DayQuil Children's, Nighttime Cold & Cough Multi-Symptom Relief, Relieves Sneezing, Mucus, Cough, Berry Flavor, 8 Fl Oz",,2350,2088.68,https://www.arogga.com/category/medicine/6428/respiratory-system
8930,Bilexa 200/25 Bexicap,,330,297,https://www.arogga.com/category/medicine/6428/respiratory-system
8931,Unifylin 200,200mg,400,360,https://www.arogga.com/category/medicine/6428/respiratory-system
8932,Airnaaf,1mg/5ml,75,67.50,https://www.arogga.com/category/medicine/6428/respiratory-system
8933,Nozma 10,10mg,150,135,https://www.arogga.com/category/medicine/6428/respiratory-system
8934,Doxofyl,400mg,100,90,https://www.arogga.com/category/medicine/6428/respiratory-system
8935,"Vicks NyQuil Children's, Nighttime Cold & Cough Multi-Symptom Relief, Relieves Sneezing, Runny Nose, Cough, Berry Flavor, 8 Fl Oz",,2350,2115,https://www.arogga.com/category/medicine/6428/respiratory-system
8936,Vasika 200ml,,120,114,https://www.arogga.com/category/medicine/6428/respiratory-system
8937,Catium Trio 160,150mcg+50mcg+160mcg,420,378,https://www.arogga.com/category/medicine/6428/respiratory-system
8938,Bihale 100,25mcg+100mcg,220,198,https://www.arogga.com/category/medicine/6428/respiratory-system
8939,Pulmokast 4,4mg,50,45,https://www.arogga.com/category/medicine/6428/respiratory-system
8940,Luminus 5,5mg,59.50,53.55,https://www.arogga.com/category/medicine/6428/respiratory-system
8941,Silmon,10mg,160,144,https://www.arogga.com/category/medicine/6428/respiratory-system
8942,Masfen 100ml,1mg/5ml,60,54,https://www.arogga.com/category/medicine/6428/respiratory-system
8943,Arotide Respicap 250,50mcg+250mcg,120,108,https://www.arogga.com/category/medicine/6428/respiratory-system
8944,Medulax,7.5mg/5ml,80,72,https://www.arogga.com/category/medicine/6428/respiratory-system
8945,Telukast 10 CT,10mg,160,144,https://www.arogga.com/category/medicine/6428/respiratory-system
8946,Termikof 100ml Syrup,,90,81,https://www.arogga.com/category/medicine/6428/respiratory-system
8947,Azmasol Respules Respiratory Solution,,80,72,https://www.arogga.com/category/medicine/6428/respiratory-system
8948,Croma,10mg,150,135,https://www.arogga.com/category/medicine/6428/respiratory-system
8949,Deconil,50mg,100.70,90.63,https://www.arogga.com/category/medicine/6428/respiratory-system
8950,Maxair 10,10mg,170,153,https://www.arogga.com/category/medicine/6428/respiratory-system
8951,Endkof,7.5mg/5ml,70,63,https://www.arogga.com/category/medicine/6428/respiratory-system
8952,Ambronaaf,15mg/5ml,50,45,https://www.arogga.com/category/medicine/6428/respiratory-system
8953,Ketocure 1,1mg,30,27,https://www.arogga.com/category/medicine/6428/respiratory-system
8954,Xiva 60ml,100mg/5ml,60,54,https://www.arogga.com/category/medicine/6428/respiratory-system
8955,Asmafen,1mg,20,18,https://www.arogga.com/category/medicine/6428/respiratory-system
8956,Doxair 200,200mg,70,63,https://www.arogga.com/category/medicine/6428/respiratory-system
8957,Doxorin 400,400mg,100,90,https://www.arogga.com/category/medicine/6428/respiratory-system
8958,Airup 5,5mg,80,72,https://www.arogga.com/category/medicine/6428/respiratory-system
8959,Respidox 400,400mg,90,81,https://www.arogga.com/category/medicine/6428/respiratory-system
8960,Arokast 4,4mg,60,54,https://www.arogga.com/category/medicine/6428/respiratory-system
8961,Arokast 5,5mg,80,72,https://www.arogga.com/category/medicine/6428/respiratory-system
8962,Actolin,2mg/5ml,23,20.70,https://www.arogga.com/category/medicine/6428/respiratory-system
8963,Tervent,2.5mg,10,9,https://www.arogga.com/category/medicine/6428/respiratory-system
8964,Montica,4mg,70,63,https://www.arogga.com/category/medicine/6428/respiratory-system
8965,Brocast 10,10mg,160,144,https://www.arogga.com/category/medicine/6428/respiratory-system
8966,Ketocure,1mg/5ml,72,64.80,https://www.arogga.com/category/medicine/6428/respiratory-system
8967,Catium Trio 80,150mcg+50mcg+80mcg,330,297,https://www.arogga.com/category/medicine/6428/respiratory-system
8968,Kofstar 100ml,(20mg+10mg+2.5mg)/5ml,100,90,https://www.arogga.com/category/medicine/6428/respiratory-system
8969,Airfors 90/80 HFA Inhaler,,350,315,https://www.arogga.com/category/medicine/6428/respiratory-system
8970,Symbitrol 6/200,200mcg+6mcg,900,810,https://www.arogga.com/category/medicine/6428/respiratory-system
8971,Phydox 200,200mg,70,63,https://www.arogga.com/category/medicine/6428/respiratory-system
8972,Seravent HFA,25mcg,200,180,https://www.arogga.com/category/medicine/6428/respiratory-system
8973,Respi-M,(100 mg+1.1mg+14mg)/5ml,80,72,https://www.arogga.com/category/medicine/6428/respiratory-system
8974,Freshair,200mg,60,54,https://www.arogga.com/category/medicine/6428/respiratory-system
8975,Mucovan 100ml Syrup,15mg/5ml,47,42.30,https://www.arogga.com/category/medicine/6428/respiratory-system
8976,Ventosol,2mg/5ml,23,20.70,https://www.arogga.com/category/medicine/6428/respiratory-system
8977,Pulmonaaf 200,200mg,60,54,https://www.arogga.com/category/medicine/6428/respiratory-system
8978,Femex,15mg/5ml,44,39.60,https://www.arogga.com/category/medicine/6428/respiratory-system
8979,Mirapex,7.5mg/5ml,80,72,https://www.arogga.com/category/medicine/6428/respiratory-system
8980,Dextromethorphan,10mg/5ml,24.37,22.15,https://www.arogga.com/category/medicine/6428/respiratory-system
8981,Seraflo 50/100,50mcg+100mcg,6.50,5.85,https://www.arogga.com/category/medicine/6428/respiratory-system
8982,Butacod,7.5mg/5ml,80,72,https://www.arogga.com/category/medicine/6428/respiratory-system
8983,Airflow 10,10mg,175,157.50,https://www.arogga.com/category/medicine/6428/respiratory-system
8984,Asmacon SR,400mg,26.70,24.03,https://www.arogga.com/category/medicine/6428/respiratory-system
8985,Metodex 100ml,10mg/5ml,40,36,https://www.arogga.com/category/medicine/6428/respiratory-system
8986,Montelon KIDZ 4,4mg,70,63,https://www.arogga.com/category/medicine/6428/respiratory-system
8987,Airup 4,4mg,70,63,https://www.arogga.com/category/medicine/6428/respiratory-system
8988,Amboxol Pediatric Drops 15ml,6mg/1ml,23,20.70,https://www.arogga.com/category/medicine/6428/respiratory-system
8989,Aircast 10,10mg,150,135,https://www.arogga.com/category/medicine/6428/respiratory-system
8990,Amboxol 100ml,15mg/5ml,42,37.80,https://www.arogga.com/category/medicine/6428/respiratory-system
8991,Ambocus 100ml,15mg/5ml,50,45,https://www.arogga.com/category/medicine/6428/respiratory-system
8992,Mucoxin 100ml,4mg/5ml,40,36,https://www.arogga.com/category/medicine/6428/respiratory-system
8993,Montelon 5,5mg,90,81,https://www.arogga.com/category/medicine/6428/respiratory-system
