Serial No,Item Name,Volume/Weight,Price (BDT),Discounted Price (BDT),Source URL
4594,Amrutanjan Back Pain Roll On 50ml,,481,300,https://www.arogga.com/category/healthcare/10677/first-aid
4595,AXE Brand Universal Oil 56ml,,1050,847.50,https://www.arogga.com/category/healthcare/10677/first-aid
4596,Moov Rapid Relief Cream 50gm,,450,282.50,https://www.arogga.com/category/healthcare/10677/first-aid
4597,First Aid Box (Getwell),,175,166.25,https://www.arogga.com/category/healthcare/10677/first-aid
4598,Cotton Roll Big 400gm,,250,152.55,https://www.arogga.com/category/healthcare/10677/first-aid
4599,"Dettol Antiseptic Disinfectant Liquid 500ml for First Aid, Medical & Personal Hygiene- use diluted",,,175,https://www.arogga.com/category/healthcare/10677/first-aid
4600,AXE Brand Universal Oil 3ml,,225,129.95,https://www.arogga.com/category/healthcare/10677/first-aid
4601,Elastic Crepe Bandage - 4inch,,80,72,https://www.arogga.com/category/healthcare/10677/first-aid
4602,"Getwell Medical Surgical Tape – 2.5CM × 6M, Strong & Skin-Friendly Adhesive",,80,56.50,https://www.arogga.com/category/healthcare/10677/first-aid
4603,"Roller Bandage -Gauze, Dressing Fast Aid 2"" (7cm)",,80,72,https://www.arogga.com/category/healthcare/10677/first-aid
4604,Water Purification Tablets (Oasis),,200,169.50,https://www.arogga.com/category/healthcare/10677/first-aid
4605,Moov Rapid Relief Cream 100gm,,750,680,https://www.arogga.com/category/healthcare/10677/first-aid
4606,Sepnil Disinfectant Spray 300ml,,350,330,https://www.arogga.com/category/healthcare/10677/first-aid
4607,Counterpain Analgesic Balm Relieves Muscular Aches and Pain 120g,,1000,881.40,https://www.arogga.com/category/healthcare/10677/first-aid
4608,"Roller Bandage -Gauze, Dressing Fast Aid 6""",,240,216,https://www.arogga.com/category/healthcare/10677/first-aid
4609,BSMI Surgical Gauze 1's Pack,,22,14.69,https://www.arogga.com/category/healthcare/10677/first-aid
4610,Getwell Alcohol Pads 100 Pieces,,100,95,https://www.arogga.com/category/healthcare/10677/first-aid
4611,Boric Acid 100gm,,50,47.50,https://www.arogga.com/category/healthcare/10677/first-aid
4612,Moov Rapid Relief from Aches and Pains 150ml,,700,610,https://www.arogga.com/category/healthcare/10677/first-aid
4613,AXE Brand Universal Oil 28ml,,700,554,https://www.arogga.com/category/healthcare/10677/first-aid
4614,"Dettol Antiseptic Disinfectant Liquid 50ml for First Aid, Medical & Personal Hygiene - Use Diluted",,50,47.50,https://www.arogga.com/category/healthcare/10677/first-aid
4615,"Elastic Crepe Bandage-6""",,120,90,https://www.arogga.com/category/healthcare/10677/first-aid
4616,BOROLINE SUTHOL PRICKLY HEAT SKIN LIQUID 100ml,,260,242.95,https://www.arogga.com/category/healthcare/10677/first-aid
4617,Tiger Balm White Ointment 19.4g,,650,390,https://www.arogga.com/category/healthcare/10677/first-aid
4618,Boric Acid 50gm Box,,40,39.55,https://www.arogga.com/category/healthcare/10677/first-aid
4619,Carnation Footcare Corn Caps Medicated Plasters 5pcs,,550,525,https://www.arogga.com/category/healthcare/10677/first-aid
4620,Hamdard Balm Pain Relieving Ointment 20g,,130,117,https://www.arogga.com/category/healthcare/10677/first-aid
4621,Boro Plus Ayurvedic Anticeptic Cream 40ml,,400,271.20,https://www.arogga.com/category/healthcare/10677/first-aid
4622,First Aid Kit Box,,350,323,https://www.arogga.com/category/healthcare/10677/first-aid
4623,Toomey Syringe Catheter Mount Suitable Irrigatin And Feeding 60ml,,150,149,https://www.arogga.com/category/healthcare/10677/first-aid
4624,Nichipore 1,,150,140,https://www.arogga.com/category/healthcare/10677/first-aid
4625,Cotton Buds Renoa (Bioband),,90,71,https://www.arogga.com/category/healthcare/10677/first-aid
4626,Boric Acid 300gm,,165,107.35,https://www.arogga.com/category/healthcare/10677/first-aid
4627,Vicks Vaporub Colds Relief 100gm,,890,802,https://www.arogga.com/category/healthcare/10677/first-aid
4628,Surgical Gauze 14 Yards (Than) – 100% Cotton Gauze Swabs,,280,224,https://www.arogga.com/category/healthcare/10677/first-aid
4629,Amrutanjan Headache Faster Relaxation Roll-On 10ml,,230,207,https://www.arogga.com/category/healthcare/10677/first-aid
4630,Volini Pain Relief Gel 15gm,,160,135.60,https://www.arogga.com/category/healthcare/10677/first-aid
4631,Tiger Balm Red Ointment 10g,,360,320,https://www.arogga.com/category/healthcare/10677/first-aid
4632,Baby Mini Hot Water Bag,,300,200,https://www.arogga.com/category/healthcare/10677/first-aid
4633,Gypsoplast Elastic Adhesive Bandage B.P (10Cm X 4/6M) - Tape,,600,514,https://www.arogga.com/category/healthcare/10677/first-aid
4634,Distilled Water – N.C.C 500ml,,60,54,https://www.arogga.com/category/healthcare/10677/first-aid
4635,IZE Jelli Balm 7g,,220,199,https://www.arogga.com/category/healthcare/10677/first-aid
4636,"Getwell Medical Surgical Tape – 5CM × 6M, Strong & Skin-Friendly Adhesive",,130,96.05,https://www.arogga.com/category/healthcare/10677/first-aid
4637,Cotton Buds (Bamboo Age And Quality),,90,56.50,https://www.arogga.com/category/healthcare/10677/first-aid
4638,Savlon Antiseptic Liquid 5000ml,,,1200,https://www.arogga.com/category/healthcare/10677/first-aid
4639,Safe Swab Alcohol Prep Pads 100’s,,100,90,https://www.arogga.com/category/healthcare/10677/first-aid
4640,Tiger Balm Red Ointment 19.4g,,550,395,https://www.arogga.com/category/healthcare/10677/first-aid
4641,"Siangpure Inhaler Formula 2 – Menthol & Eucalyptus , Relief of Nasal Congestion Due to Colds",,255,130,https://www.arogga.com/category/healthcare/10677/first-aid
4642,Nichipore 2,,350,300,https://www.arogga.com/category/healthcare/10677/first-aid
4643,Tiger Balm Inhaler - Instant Relief for Nasal Congestion,,185,110,https://www.arogga.com/category/healthcare/10677/first-aid
4644,Shifaa Headease Headache & Migraine Relief Roll-On 6ml,,550,360,https://www.arogga.com/category/healthcare/10677/first-aid
4645,Pim-Sean Roll-on Balm Oil Poy-Sain Brand 5ml,,350,210,https://www.arogga.com/category/healthcare/10677/first-aid
4646,Canesten Antifungal Dusting Powder 100gm,,700,531.10,https://www.arogga.com/category/healthcare/10677/first-aid
4647,NIPRO Spotfix Spot Adhesive Bandage 500 pcs,,550,452,https://www.arogga.com/category/healthcare/10677/first-aid
4648,First Aid Kit Emergency Empty Medical Bag,,650,339,https://www.arogga.com/category/healthcare/10677/first-aid
4649,Amrutanjan Headache Faster Relaxation Roll on 10ml,,230,192.10,https://www.arogga.com/category/healthcare/10677/first-aid
4650,Savlon Antiseptic Liquid 5L,,1400,1190,https://www.arogga.com/category/healthcare/10677/first-aid
4651,Gypsoplast Elastic Adhesive Bandage B.P (8Cm X 4/6M) - Tape,,550,500,https://www.arogga.com/category/healthcare/10677/first-aid
4652,Cooler Bag With Ice Pad,,300,200,https://www.arogga.com/category/healthcare/10677/first-aid
4653,Corn Caps Cornee Forte Triple Action,,250,225,https://www.arogga.com/category/healthcare/10677/first-aid
4654,Boric Acid Powder – N.C.C 100gm,,40,36,https://www.arogga.com/category/healthcare/10677/first-aid
4655,Tiger Balm Plaster (Warm),,480,455,https://www.arogga.com/category/healthcare/10677/first-aid
4656,Tiger Balm White Ointment 10g,,360,265,https://www.arogga.com/category/healthcare/10677/first-aid
4657,Green Seven Moisturizing Herb Lavender Massage Balm 15g,,400,330,https://www.arogga.com/category/healthcare/10677/first-aid
4658,Cute Cartoon Waterproof Fashion Bandage (Multiple Variants),,65,55,https://www.arogga.com/category/healthcare/10677/first-aid
4659,Bashundhara Clinical Bedsheet,,360,346,https://www.arogga.com/category/healthcare/10677/first-aid
4660,MUKTA Cotton Roll 25g,,,15,https://www.arogga.com/category/healthcare/10677/first-aid
4661,Counterpain Cold Analgesic Gel Cool 120gm,,1250,1039.60,https://www.arogga.com/category/healthcare/10677/first-aid
4662,Mina Cotton Roll 25g,,25,19,https://www.arogga.com/category/healthcare/10677/first-aid
4663,Dr. Morepen's Burnol Cream 15g,,,220,https://www.arogga.com/category/healthcare/10677/first-aid
4664,First Aid Box First Aid Kit IRISH Big Size,,2300,2196,https://www.arogga.com/category/healthcare/10677/first-aid
4665,Bengay Ultra Strength Topical Analgesic Pain Relieving Cream 113g,,1750,1662.50,https://www.arogga.com/category/healthcare/10677/first-aid
4666,Partex Cleen Clinical Bed Sheet 2 Rolls,,360,290,https://www.arogga.com/category/healthcare/10677/first-aid
4667,"Dettol Antiseptic Disinfectant Liquid 100ml for First Aid, Medical & Personal Hygiene- use diluted",,,60,https://www.arogga.com/category/healthcare/10677/first-aid
4668,Counterpain Analgesic Balm Relieves Muscular Aches and Pain 60g,,750,587.60,https://www.arogga.com/category/healthcare/10677/first-aid
4669,Thrombophil Gel (Heparin Sodium & Benzyl Nicotinate) – Heparin Jelly 20g,,470,446.50,https://www.arogga.com/category/healthcare/10677/first-aid
4670,Seven Balm Lavender 20g,,500,380,https://www.arogga.com/category/healthcare/10677/first-aid
4671,Rechargeable Led Headlight Dual Light Zoom Headlamp for using in OT Cycling BK Riding and Fishing,,1100,935,https://www.arogga.com/category/healthcare/10677/first-aid
4672,Sodium Bicarbonate 7.5% Drop – N.C.C 30ml,,70,63,https://www.arogga.com/category/healthcare/10677/first-aid
4673,Bamboo Wooden Cotton Buds-100's,,60,22.60,https://www.arogga.com/category/healthcare/10677/first-aid
4674,Voveran Emulgel Diclofenac Pain Relief Gel 50g,,670,520,https://www.arogga.com/category/healthcare/10677/first-aid
4675,Poy Sian Pim-Saen Thai Oil 3ml,,170,161.50,https://www.arogga.com/category/healthcare/10677/first-aid
4676,Tiger Cloud Balm 19.4g,,550,399,https://www.arogga.com/category/healthcare/10677/first-aid
4677,Flamicrepe Cotton Crepe Bandage B.P 10cm * 4m Flamingo (OC-2307),,576,500,https://www.arogga.com/category/healthcare/10677/first-aid
4678,Gumboot Waterproof Rain Boots For Comfort Premium Quality Black (Size- 43),,1450,700.60,https://www.arogga.com/category/healthcare/10677/first-aid
4679,Tiger Balm Plaster (Cool),,420,361.60,https://www.arogga.com/category/healthcare/10677/first-aid
4680,Life Jacket Swimming Safety,,1400,1147,https://www.arogga.com/category/healthcare/10677/first-aid
4681,Rheumanil Pain Relief Oil 50ml,,150,142.50,https://www.arogga.com/category/healthcare/10677/first-aid
4682,Gumboot Waterproof Rain Boots For Comfort Premium Quality Black (Size- 44),,1250,678,https://www.arogga.com/category/healthcare/10677/first-aid
4683,Volini Pain Relief Gel Deep Penetrating Formula for Muscle Pain & Joint Pain 100g,,850,830,https://www.arogga.com/category/healthcare/10677/first-aid
4684,3M Tegaderm Film 1626W (10cm x 12cm),,300,270,https://www.arogga.com/category/healthcare/10677/first-aid
4685,Savlon Travel Pouch,,450,442.17,https://www.arogga.com/category/healthcare/10677/first-aid
4686,First Aid Kid Set (Promixo),,1200,1063,https://www.arogga.com/category/healthcare/10677/first-aid
4687,Tiger Balm Mosquito Repellent Aerosol 120ml,,1380,935,https://www.arogga.com/category/healthcare/10677/first-aid
4688,"Radian Massage Cream – Relief for Muscular Stiffness, Sprains & Rheumatic Conditions (100g)",,650,617.50,https://www.arogga.com/category/healthcare/10677/first-aid
4689,Mini Outdoor First Aid Kit Bag,,450,360,https://www.arogga.com/category/healthcare/10677/first-aid
4690,Flamicrepe Cotton Crepe Bandage B.P 7.5cm * 4m Flamingo (OC-2307),,400,225,https://www.arogga.com/category/healthcare/10677/first-aid
4691,Seven Massage Balm Green 20g,,500,380,https://www.arogga.com/category/healthcare/10677/first-aid
4692,Impower Pepper Defence Spray 35g,,700,590,https://www.arogga.com/category/healthcare/10677/first-aid
4693,Green Seven Aroma Herbs Inhaler 10g,,500,320,https://www.arogga.com/category/healthcare/10677/first-aid
4694,"COSMOING USB Rechargeable LED Headlamp – Super Bright, Motion Sensor, 5 Modes, Waterproof, Adjustable",,850,565,https://www.arogga.com/category/healthcare/10677/first-aid
4695,Gumboot Waterproof Rain Boots For Comfort Premium Quality Black (Size- 41),,1250,878,https://www.arogga.com/category/healthcare/10677/first-aid
4696,Ammeltz Yoko Yoko for Shoulder Pain 48ml,,1000,900,https://www.arogga.com/category/healthcare/10677/first-aid
4697,Savlon Liquid Antiseptic Disinfectant 250ml,,100,98,https://www.arogga.com/category/healthcare/10677/first-aid
4698,"Clear Eyes Maximum Redness Eye Relief Eye Drops, 0.5 Fl Oz",,990,870,https://www.arogga.com/category/healthcare/10677/first-aid
4699,Taisho Counterpain Relieves Muscular Aches and Pain Analgesic Balm 120g,,1000,750,https://www.arogga.com/category/healthcare/10677/first-aid
4700,Pain Check (Multi Pain Relief Blam),,135,120,https://www.arogga.com/category/healthcare/10677/first-aid
4701,Green Seven Thai Foot Massage Balm - Green 50g,,800,530,https://www.arogga.com/category/healthcare/10677/first-aid
4702,Ammeltz Yoko Yoko for Shoulder Pain 82ml,,1550,1395,https://www.arogga.com/category/healthcare/10677/first-aid
4703,Covid 19 Antigen Card,,699,452,https://www.arogga.com/category/healthcare/10677/first-aid
4704,Green Seven Siam Tiger Strong Massage Balm - Red 50g,,800,580,https://www.arogga.com/category/healthcare/10677/first-aid
4705,Seven Massage Balm Green 15g,,400,300,https://www.arogga.com/category/healthcare/10677/first-aid
4706,Tiger Balm Pain Relief Lotion Minty Scent Non-Greasy 80ml,,1050,997.50,https://www.arogga.com/category/healthcare/10677/first-aid
4707,Scar Fx Silicone Sheeting (4''*8''),,8510,8000,https://www.arogga.com/category/healthcare/10677/first-aid
4708,Green Seven Thai Foot Massage Balm - White 50g,,800,580,https://www.arogga.com/category/healthcare/10677/first-aid
4709,Seven Lavender Inhaler 8g,,500,280,https://www.arogga.com/category/healthcare/10677/first-aid
4710,Tiger Balm Plus Ointment 30g,,900,650,https://www.arogga.com/category/healthcare/10677/first-aid
4711,Seven Balm Green Balm 50g,,700,520,https://www.arogga.com/category/healthcare/10677/first-aid
4712,Seven Balm White 20g,,500,360,https://www.arogga.com/category/healthcare/10677/first-aid
4713,Sodium Bicarbonate 5% Drop – N.C.C 20ml,,60,54,https://www.arogga.com/category/healthcare/10677/first-aid
4714,Bio Active Herbal Relief AX-Oil 7ml,,320,288,https://www.arogga.com/category/healthcare/10677/first-aid
4715,Seven Balm Lemongrass 15g,,400,300,https://www.arogga.com/category/healthcare/10677/first-aid
4716,Ammeltz Yoko Yoko Analgesic Massage Cream Non-Greasy 30g (Muscular Ache & Pain Relief),,850,806.82,https://www.arogga.com/category/healthcare/10677/first-aid
4717,Zam Buk Balm 8g,,220,180,https://www.arogga.com/category/healthcare/10677/first-aid
4718,Infrared Heating Lamp Heat Lamp / IL 11 Spare Lamp- 100v Watt (Technokit),,1144,992,https://www.arogga.com/category/healthcare/10677/first-aid
4719,First Aid Box First Aid Kit IRIS Small Size,,2050,1582,https://www.arogga.com/category/healthcare/10677/first-aid
4720,Seven Balm White 50g,,700,490,https://www.arogga.com/category/healthcare/10677/first-aid
4721,Migra Cool Cooling Gel Patches for Migraines & Headaches - 4 Patches,,1250,1187.50,https://www.arogga.com/category/healthcare/10677/first-aid
4722,Tiger Balm Fever Patch - 6 Patches (Made in Japan),,,1250,https://www.arogga.com/category/healthcare/10677/first-aid
4723,Gawsia Surgical Gauze Absorbent,,10,9,https://www.arogga.com/category/healthcare/10677/first-aid
4724,3M Tegaderm HP Surgical Dressing 8526IN Frame Style 10cm x 12cm,,300,248.60,https://www.arogga.com/category/healthcare/10677/first-aid
4725,MediFix Medical Tape (1 Inch) (Model: NH-MET1),,,100,https://www.arogga.com/category/healthcare/10677/first-aid
4726,Gumboot Waterproof Rain Boots For Comfort Premium Quality Black (Size- 45),,1360,435.05,https://www.arogga.com/category/healthcare/10677/first-aid
4727,Seven Balm Lemongrass 20g,,500,360,https://www.arogga.com/category/healthcare/10677/first-aid
4728,Green Herb Ginseng Root Aroma Oil 8ml,,550,280,https://www.arogga.com/category/healthcare/10677/first-aid
4729,PoreFix Adhesive Microporus Tape (2 Inch) (Model: NH-MPT2),,,200,https://www.arogga.com/category/healthcare/10677/first-aid
4730,PoreFix Adhesive Microporus Tape (1 Inch) (Model: NH-MPT1),,,100,https://www.arogga.com/category/healthcare/10677/first-aid
4731,Gumboot Waterproof Rain Boots For Comfort Premium Quality Black (Size- 42),,1250,972,https://www.arogga.com/category/healthcare/10677/first-aid
4732,XO-FG02 Smart Fascia Gun Accurate Striking Without Injury,,4200,3050,https://www.arogga.com/category/healthcare/10677/first-aid
4733,Green Seven Strong Balm Body Massage Ginger Scent 50g,,950,630,https://www.arogga.com/category/healthcare/10677/first-aid
4734,Naipain Oil 60ml(Rowghan Surkn),,220,193.60,https://www.arogga.com/category/healthcare/10677/first-aid
4735,Green Seven Scorpion Balm 50g,,950,630,https://www.arogga.com/category/healthcare/10677/first-aid
4736,Seven Balm Lemongrass 50g,,700,500,https://www.arogga.com/category/healthcare/10677/first-aid
4737,STREPSILS Throat Lozenges Honey Lemon HHR 8 pcs,,320,210,https://www.arogga.com/category/healthcare/10677/first-aid
4738,MediFix Medical Tape (2 Inch) (Model: NH-MET2),,,100,https://www.arogga.com/category/healthcare/10677/first-aid
4739,Procare Thermal Bag for Insulin and Vaccine Carrying,,1250,1017,https://www.arogga.com/category/healthcare/10677/first-aid
4740,Tiger Massage Oil - Hot Formula 50ml,,1650,1150,https://www.arogga.com/category/healthcare/10677/first-aid
4741,Moov on 15gm,,40,36,https://www.arogga.com/category/healthcare/10677/first-aid
4742,Five Legged Centipede Brand Cough Lozenges 3g,,320,140,https://www.arogga.com/category/healthcare/10677/first-aid
4743,YUHAN Antiphlamine Pain Relief Massage Lotion 100ml,,1100,990,https://www.arogga.com/category/healthcare/10677/first-aid
4744,"Clear Eyes Maximum Redness Eye Relief Eye Drops, 0.5 Fl Oz",,2000,1750,https://www.arogga.com/category/healthcare/10677/first-aid
4745,Counterpain Plus Anti-Inflammatory & Analgesic Pain Relief Gel 50g,,1700,1613.64,https://www.arogga.com/category/healthcare/10677/first-aid
4746,Tomato Cast Orthopedic Casting Tape 4 in x 4 yds,,750,565,https://www.arogga.com/category/healthcare/10677/first-aid
4747,Goldenhill She She Cao Powder Sachet 15g – For Sore Throat & Body Heat Relief,,150,142.50,https://www.arogga.com/category/healthcare/10677/first-aid
4748,Green Seven Hanuman Aroma Herbs Inhaler Mini 2g,,200,150,https://www.arogga.com/category/healthcare/10677/first-aid
4749,Wari Ethyl Chloride Spray 100ml (Made in Germany),,2590,1799,https://www.arogga.com/category/healthcare/10677/first-aid
4750,Green Seven White Balm - Massage Balm 50g,,700,490,https://www.arogga.com/category/healthcare/10677/first-aid
4751,Green Seven Aroma Herbs Inhaler - Brown 10g,,500,320,https://www.arogga.com/category/healthcare/10677/first-aid
4752,Green Seven Hanuman Aroma Herbs Inhaler 5g,,400,290,https://www.arogga.com/category/healthcare/10677/first-aid
4753,Seven Thai Foot Massage Balm 50g - Green Daily Soft Jelly 50g,,800,720,https://www.arogga.com/category/healthcare/10677/first-aid
4754,Poly Hand Gloves Disposable,,80,66,https://www.arogga.com/category/healthcare/10679/health-hygiene-products
4755,Sepnil Face Mask Blue Color 50pcs,,320,304,https://www.arogga.com/category/healthcare/10679/health-hygiene-products
4756,Face Mask Savlon 50pcs Box (Surgical),,320,299,https://www.arogga.com/category/healthcare/10679/health-hygiene-products
4757,Face Mask KN95 5 Layers Protection,,100,28.25,https://www.arogga.com/category/healthcare/10679/health-hygiene-products
4758,KN95 Non-Medical Protective Mask,,30,19.21,https://www.arogga.com/category/healthcare/10679/health-hygiene-products
4759,Face Mask Sepnil (Light Brown Color) - 50 Pcs,,,320,https://www.arogga.com/category/healthcare/10679/health-hygiene-products
4760,Face Mask Non-Woven Disposable Surgical 50's Pack (Getwell),,250,192.10,https://www.arogga.com/category/healthcare/10679/health-hygiene-products
4761,Rubber Hand Gloves,,200,160,https://www.arogga.com/category/healthcare/10679/health-hygiene-products
4762,Face Mask Surgical 3 Layers with Nose Pin 50pcs Box Black (Padma),,350,260,https://www.arogga.com/category/healthcare/10679/health-hygiene-products
4763,Face Mask N95 Mask Particulate Respirator Model-1860,,250,169.50,https://www.arogga.com/category/healthcare/10679/health-hygiene-products
4764,"Comfit Surgical Hand Gloves 1 Pair Powdered Latex Gloves Original Malaysian 7""",,110,90.40,https://www.arogga.com/category/healthcare/10679/health-hygiene-products
4765,Face Mask Surgical 3 Layers with Nose Pin 50pcs Box Blue (FM-001),,450,203.40,https://www.arogga.com/category/healthcare/10679/health-hygiene-products
4766,Face Mask Surgical 3 Layers with Nose Pin Black 50pcs Box Blue (Reitech),,450,226,https://www.arogga.com/category/healthcare/10679/health-hygiene-products
4767,Clothes Hand Gloves,,120,80,https://www.arogga.com/category/healthcare/10679/health-hygiene-products
4768,Face Mask Surgical 3 Layers with Nose Pin Blue 50pcs Box (Friendship),,430,203.40,https://www.arogga.com/category/healthcare/10679/health-hygiene-products
4769,Face Mask Surgical 3 Layers with Nose Pin 50pcs Box (Blue),,400,280,https://www.arogga.com/category/healthcare/10679/health-hygiene-products
4770,"Comfit Surgical Hand Gloves 1 Pair Powdered Latex Gloves Original Malaysian 6.5""",,110,90.40,https://www.arogga.com/category/healthcare/10679/health-hygiene-products
4771,Face Mask Surgical 3 Layers With Nose Pin 50's Pack (G-Mask),,248,214.70,https://www.arogga.com/category/healthcare/10679/health-hygiene-products
4772,Face Mask Surgical 3 Layers with Nose Pin 50pcs Box Black (B-Care),,450,260,https://www.arogga.com/category/healthcare/10679/health-hygiene-products
4773,Safety Goggles,,300,231,https://www.arogga.com/category/healthcare/10679/health-hygiene-products
4774,Face Shield Anti Fog & Splash Material (Imported),,150,120,https://www.arogga.com/category/healthcare/10679/health-hygiene-products
4775,Examination Gloves (Advance Guard) S,,650,485.90,https://www.arogga.com/category/healthcare/10679/health-hygiene-products
4776,Reitech Face Mask Surgical 3 Layers With Nose Pin Army Color,,100,79.10,https://www.arogga.com/category/healthcare/10679/health-hygiene-products
4777,Examination Gloves White ( Sritrang ) M,,1000,531.10,https://www.arogga.com/category/healthcare/10679/health-hygiene-products
4778,Mediron Examination Gloves (Large),,600,500,https://www.arogga.com/category/healthcare/10679/health-hygiene-products
4779,Examination Gloves B Safe Size-M,,600,540,https://www.arogga.com/category/healthcare/10679/health-hygiene-products
4780,Examination Gloves White ( Sritrang ) S,,1000,531.10,https://www.arogga.com/category/healthcare/10679/health-hygiene-products
4781,MediFit Examination Gloves (Powder Free) 100Pcs M Size,,650,585,https://www.arogga.com/category/healthcare/10679/health-hygiene-products
4782,Bashundhara Surgical Disposable Face Mask 50Pcs,,350,230,https://www.arogga.com/category/healthcare/10679/health-hygiene-products
4783,Face Mask Surgical 3 Layers with Nose Pin 50's Pack (Irish),,300,255,https://www.arogga.com/category/healthcare/10679/health-hygiene-products
4784,Examination Gloves Comfit Size-L,,600,519.80,https://www.arogga.com/category/healthcare/10679/health-hygiene-products
4785,Safety Goggles,,300,231,https://www.arogga.com/category/healthcare/10679/health-hygiene-products
4786,Face Mask Surgical 3 Layers with Nose Pin (Dycrol) (Made in Bangladesh) Black 40's Pack,,450,203.40,https://www.arogga.com/category/healthcare/10679/health-hygiene-products
4787,Face Shield Anti Fog & Splash Material (Imported),,150,120,https://www.arogga.com/category/healthcare/10679/health-hygiene-products
4788,Examination Gloves Blue ( Sritrang ) M,,1000,700,https://www.arogga.com/category/healthcare/10679/health-hygiene-products
4789,Face Shield Glass Type-Smart Protective Safety With Frame(1Pc),,90,73.45,https://www.arogga.com/category/healthcare/10679/health-hygiene-products
4790,Face Mask Venus V90 Safety Assorted Color,,350,230,https://www.arogga.com/category/healthcare/10679/health-hygiene-products
4791,Examination Gloves (Advance Guard) S,,650,485.90,https://www.arogga.com/category/healthcare/10679/health-hygiene-products
4792,Examination Gloves ( Health Plus ) M,,700,542.40,https://www.arogga.com/category/healthcare/10679/health-hygiene-products
4793,Stay Safe Disposable Face Mask 50 pcs,,350,150,https://www.arogga.com/category/healthcare/10679/health-hygiene-products
4794,Reitech Face Mask Surgical 3 Layers With Nose Pin Army Color,,100,79.10,https://www.arogga.com/category/healthcare/10679/health-hygiene-products
4795,Examination Gloves White ( Sritrang ) M,,1000,531.10,https://www.arogga.com/category/healthcare/10679/health-hygiene-products
4796,Mediron Examination Gloves (Large),,600,500,https://www.arogga.com/category/healthcare/10679/health-hygiene-products
4797,Ear Plugs For Swimming (White),,190,96.05,https://www.arogga.com/category/healthcare/10679/health-hygiene-products
4798,Examination Gloves ( Health Plus ) L,,700,508.50,https://www.arogga.com/category/healthcare/10679/health-hygiene-products
4799,Examination Gloves Comfit Size-S,,600,531.10,https://www.arogga.com/category/healthcare/10679/health-hygiene-products
4800,Face Mask Disposable Child Protective,,100,85,https://www.arogga.com/category/healthcare/10679/health-hygiene-products
4801,Examination Gloves B Safe Size-M,,600,540,https://www.arogga.com/category/healthcare/10679/health-hygiene-products
4802,Examination Gloves White ( Sritrang ) S,,1000,531.10,https://www.arogga.com/category/healthcare/10679/health-hygiene-products
4803,MediFit Examination Gloves (Powder Free) 100Pcs M Size,,650,585,https://www.arogga.com/category/healthcare/10679/health-hygiene-products
4804,Bashundhara Surgical Disposable Face Mask 50Pcs,,350,230,https://www.arogga.com/category/healthcare/10679/health-hygiene-products
4805,Face Mask Surgical 3 Layers with Nose Pin 50's Pack (Irish),,300,255,https://www.arogga.com/category/healthcare/10679/health-hygiene-products
4806,Disposable Surgical Kit – Gown (PPE),,150,50,https://www.arogga.com/category/healthcare/10679/health-hygiene-products
4807,Face Mask Disposable (Hirecom),,150,90.40,https://www.arogga.com/category/healthcare/10679/health-hygiene-products
4808,MediFit Examination Gloves (Latex Powdered) 100Pcs,,600,540,https://www.arogga.com/category/healthcare/10679/health-hygiene-products
4809,"Getwell Children’s Non-Woven Disposable Surgical Face Masks – Soft, Fluid-Resistant, 3-Layer Protection",,350,214.70,https://www.arogga.com/category/healthcare/10679/health-hygiene-products
4810,3D Lazy Eye Patch Adjustable Single Eye Mask For Amblyopia Treatment (Left Eye) Orginal China,,1000,950,https://www.arogga.com/category/healthcare/10679/health-hygiene-products
4811,Examination Gloves Winmed Size-M,,600,519.80,https://www.arogga.com/category/healthcare/10679/health-hygiene-products
4812,Examination Gloves Dermagrip Ultra LS Size-S,,1000,576.30,https://www.arogga.com/category/healthcare/10679/health-hygiene-products
4813,Examination Gloves Dermagrip Ultra LS Size-L,,1000,587.60,https://www.arogga.com/category/healthcare/10679/health-hygiene-products
4814,"Disposable Surgical Kit – Gown, Mask, Shoe Cover & Head Cap (Omenta)",,150,120,https://www.arogga.com/category/healthcare/10679/health-hygiene-products
4815,Examination Gloves Super Max Size-L,,600,540,https://www.arogga.com/category/healthcare/10679/health-hygiene-products
4816,Examination Gloves Maxter Size-L,,1000,600,https://www.arogga.com/category/healthcare/10679/health-hygiene-products
4817,3D Lazy Eye Patch Adjustable Single Eye Mask For Amblyopia Treatment (Right Eye) Orginal China,,750,675,https://www.arogga.com/category/healthcare/10679/health-hygiene-products
4818,Disposable Surgical Kit – Gown PPE Size-L (Premium),,350,280,https://www.arogga.com/category/healthcare/10679/health-hygiene-products
4819,Examination Gloves SQL Size-M,,600,540,https://www.arogga.com/category/healthcare/10679/health-hygiene-products
4820,Disposable Surgical Kit – Gown PPE Size-M (Premium),,350,280,https://www.arogga.com/category/healthcare/10679/health-hygiene-products
4821,Nose Clip Anti Snore Silicone Magnetic Anti Snoring Device Snore Gone Snore Free,,200,198,https://www.arogga.com/category/healthcare/10680/sleep-aids-wellness
4822,Anti Snoring & Air Purifier 2 In 1,,499,192.10,https://www.arogga.com/category/healthcare/10680/sleep-aids-wellness
4823,Waterproof Silicone Ear Plugs Sleep Noise Prevention Earplugs Noise Reduction,,90,86,https://www.arogga.com/category/healthcare/10680/sleep-aids-wellness
