Serial No,Item Name,Volume/Weight,Price (BDT),Discounted Price (BDT),Source URL
2597,OneTouch Verio Flex Blood Glucose Monitoring System,,3500,2486,https://www.arogga.com/category/healthcare/10675/medical-devices
2598,Dolphin Infrared Body Massager-Red,,1500,1275,https://www.arogga.com/category/healthcare/10675/medical-devices
2599,Nebulizer AeroQ Compressor,,2600,2000,https://www.arogga.com/category/healthcare/10675/medical-devices
2600,Disposable Insulin Pen Needles 32G (Medica),,12,7.91,https://www.arogga.com/category/healthcare/10675/medical-devices
2601,"3M Littmann Stethoscope Classic – III Black,",,3000,2350,https://www.arogga.com/category/healthcare/10675/medical-devices
2602,Suito 25's Pack,,77.50,76,https://www.arogga.com/category/healthcare/10675/medical-devices
2603,VivaChek Eco Glucose Monitoring System,,1500,1212,https://www.arogga.com/category/healthcare/10675/medical-devices
2604,Getwell Blood Glucose Monitoring System,,2000,1919,https://www.arogga.com/category/healthcare/10675/medical-devices
2605,Renahaler,,,300,https://www.arogga.com/category/healthcare/10675/medical-devices
2606,Mengshahayd Derma Roller 540 Microneedle Therapy System (MT20- 2.0mm),,299,124.30,https://www.arogga.com/category/healthcare/10675/medical-devices
2607,Neck Back Massage Pillow Massager Kneading Cushion with Heat,,1800,1463,https://www.arogga.com/category/healthcare/10675/medical-devices
2608,Ear Plugs For Swimming (Blue),,190,101.70,https://www.arogga.com/category/healthcare/10675/medical-devices
2609,Baby Weight Scale Digital (IRISH),,4000,3169,https://www.arogga.com/category/healthcare/10675/medical-devices
2610,Renevo Digital Weight Scale,,1550,1240,https://www.arogga.com/category/healthcare/10675/medical-devices
2611,Rionet HA-20DX Pocket Hearing Aid,,3000,2100,https://www.arogga.com/category/healthcare/10675/medical-devices
2612,Nebulizer Save Life-01,,3020,1807,https://www.arogga.com/category/healthcare/10675/medical-devices
2613,Getwell Scalp Vein Set 19g,,8,7.35,https://www.arogga.com/category/healthcare/10675/medical-devices
2614,Omron Compressor Nebulizer NE-C28,,6400,5674,https://www.arogga.com/category/healthcare/10675/medical-devices
2615,Mengshahayd Derma Roller 540 Microneedle Therapy System (MT25- 2.5mm),,299,124.30,https://www.arogga.com/category/healthcare/10675/medical-devices
2616,Respihaler,,,200,https://www.arogga.com/category/healthcare/10675/medical-devices
2617,Stethoscope (MDF),,2400,2336,https://www.arogga.com/category/healthcare/10675/medical-devices
2618,Fine Test Blood Glucose Monitoring System,,2150,1400,https://www.arogga.com/category/healthcare/10675/medical-devices
2619,One Touch Select Blood Glucose Strip 25's Pack,,1150,1139,https://www.arogga.com/category/healthcare/10675/medical-devices
2620,Mengshahayd Derma Roller 540 Microneedle Therapy System (MT30- 3.0mm),,299,124.30,https://www.arogga.com/category/healthcare/10675/medical-devices
2621,Infrared Thermometer Non-Contact Jumper JPD-FR202,,2100,1963,https://www.arogga.com/category/healthcare/10675/medical-devices
2622,Bioland Easy Blood Glucose Monitoring System,,1150,935,https://www.arogga.com/category/healthcare/10675/medical-devices
2623,Foot Massager Shoes Unisex Acupoint Massage Slippers Sandal For Women & Men (40-41),,999,791,https://www.arogga.com/category/healthcare/10675/medical-devices
2624,AXON Hearing Aid K-88 (Rechargeable),,2000,1729,https://www.arogga.com/category/healthcare/10675/medical-devices
2625,Electronic Personal Scale Eastemed (WS-D),,1200,1020,https://www.arogga.com/category/healthcare/10675/medical-devices
2626,Nebulizer Machine Nippon NTI,,1800,1696,https://www.arogga.com/category/healthcare/10675/medical-devices
2627,Nebulizer Compressor Safe Life,,2699,1790,https://www.arogga.com/category/healthcare/10675/medical-devices
2628,Digital Electronic Blood Pressure Monitor Machine Jumper JPD-HA300,,3500,3018,https://www.arogga.com/category/healthcare/10675/medical-devices
2629,Gushiyuta One-Instrument Three-Body Lifting And Tightening Massager,,800,560,https://www.arogga.com/category/healthcare/10675/medical-devices
2630,AXON Hearing Aid X-168,,1000,904,https://www.arogga.com/category/healthcare/10675/medical-devices
2631,Sino Care Safe AQ Max-III Strip (Foil 50pcs),,1200,1000,https://www.arogga.com/category/healthcare/10675/medical-devices
2632,"Facial & Eye Pulling Stick for Sculpting, Relaxation & Daily Skincare",,130,73.45,https://www.arogga.com/category/healthcare/10675/medical-devices
2633,One Touch Delica Plus Lancets 25's Pack,,,230,https://www.arogga.com/category/healthcare/10675/medical-devices
2634,Double Heads Heating Massager,,2999,2332,https://www.arogga.com/category/healthcare/10675/medical-devices
2635,Suito 50's Pack,,175,170,https://www.arogga.com/category/healthcare/10675/medical-devices
2636,Walton Emergency Table Lamp 12 Watt,,700,670,https://www.arogga.com/category/healthcare/10675/medical-devices
2637,Blood Pressure Machine (MDF),,3500,3345,https://www.arogga.com/category/healthcare/10675/medical-devices
2638,Oxygen Mask Adult,,120,73.45,https://www.arogga.com/category/healthcare/10675/medical-devices
2639,Doctors Stethoscope HT-100A (Single),,833,753,https://www.arogga.com/category/healthcare/10675/medical-devices
2640,Foot Massager Shoes Unisex Acupoint Massage Slippers Sandal For Women & Men (36-37),,999,689.30,https://www.arogga.com/category/healthcare/10675/medical-devices
2641,Heads Body Massage Hammer Wood Handle Both Hemisphere Knock Beige And Comb,,150,137,https://www.arogga.com/category/healthcare/10675/medical-devices
2642,"Sugar Free Natura, 25 Sachet |100% Safe| Scientifically Proven & Tested | Sweet like Sugar but with Zero Calories|",,,90,https://www.arogga.com/category/healthcare/10675/medical-devices
2643,Covid Rapid One- Step Test Cassette (Diaspot),,550,361.60,https://www.arogga.com/category/healthcare/10675/medical-devices
2644,Kinesiology Tape Sport & Therapy Rehabilitation Taping For Muscle Pain And Sports Injuries,,790,553,https://www.arogga.com/category/healthcare/10675/medical-devices
2645,Digital Spoon Scale,,500,380,https://www.arogga.com/category/healthcare/10675/medical-devices
2646,Gel Exercise Ball (Round Shape),,630,585.80,https://www.arogga.com/category/healthcare/10675/medical-devices
2647,Lunar Rover Roller Massager Elderly Multi-Function Body Massager Shockproof Anti-Throw Manual,,450,338,https://www.arogga.com/category/healthcare/10675/medical-devices
2648,Methylene Blue – N.C.C 100ml,,100,90,https://www.arogga.com/category/healthcare/10675/medical-devices
2649,Foot Massager Shoes Unisex Acupoint Massage Slippers Sandal For Women & Men (38-39),,999,824,https://www.arogga.com/category/healthcare/10675/medical-devices
2650,"Ketsicart Wood Therapy Roller, Wooden Massage Roller Muscle Blasting Trigger Points for Home",,500,371,https://www.arogga.com/category/healthcare/10675/medical-devices
2651,Nebulizer Premium Plus,,2999,2579,https://www.arogga.com/category/healthcare/10675/medical-devices
2652,Exactive EQ Impulse Blood Glucose Meter (Medica),,1450,920,https://www.arogga.com/category/healthcare/10675/medical-devices
2653,Littmann Classic 3M Black (Stethoscope),,3500,2650,https://www.arogga.com/category/healthcare/10675/medical-devices
2654,Nebulizer Compressor Ultra (Medica),,2500,1836,https://www.arogga.com/category/healthcare/10675/medical-devices
2655,Infrared Heating lamp IRR Lamp 150 Watt (Health Care Heat Lamp),,3500,2818,https://www.arogga.com/category/healthcare/10675/medical-devices
2656,Omron Upper Arm Blood Pressure Monitor Cuff (Medium) HEM-CR24 Type B,,1370,1233,https://www.arogga.com/category/healthcare/10675/medical-devices
2657,Typhoid IgG/IgM Rapid Diagnostic Test(Aria),,200,101.70,https://www.arogga.com/category/healthcare/10675/medical-devices
2658,Yuwell Accusure Blood Glucose Meter (582),,1590,1297,https://www.arogga.com/category/healthcare/10675/medical-devices
2659,Fingertip Pulse Oximeter Oxy Watch (ChoiceMMed),,1500,1050,https://www.arogga.com/category/healthcare/10675/medical-devices
2660,Medica Digital Thermometer Flexi (DTF) (Code:13532),,220,193.60,https://www.arogga.com/category/healthcare/10675/medical-devices
2661,Getwell Scalp Vein Set 25g,,7,6.65,https://www.arogga.com/category/healthcare/10675/medical-devices
2662,Nebulizer Beurer IH-18,,4286,3753,https://www.arogga.com/category/healthcare/10675/medical-devices
2663,Beurer GS 235 Glass Bathroom Scale,,3215,2825,https://www.arogga.com/category/healthcare/10675/medical-devices
2664,Multi Function Brain Comfort Massager (True Enjoy),,550,280,https://www.arogga.com/category/healthcare/10675/medical-devices
2665,Safe Touch Blood Glucose Meter,,1200,781,https://www.arogga.com/category/healthcare/10675/medical-devices
2666,Infrared Heating Lamp Heat Lamp / IRR Lamp- 150 Watt With Regulator (IRISH),,3900,3508,https://www.arogga.com/category/healthcare/10675/medical-devices
2667,Electric Octopus Claw Scalp Massager Stress Relief Head Massager,,1600,999,https://www.arogga.com/category/healthcare/10675/medical-devices
2668,Nebulizer JMF Compressor Model-Jmf-09,,2300,1759,https://www.arogga.com/category/healthcare/10675/medical-devices
2669,Medica Digital Thermometer Classic (DTC)-code:13531,,120,84.75,https://www.arogga.com/category/healthcare/10675/medical-devices
2670,Beurer Infrared Lamp (IL 11),,3572,3027,https://www.arogga.com/category/healthcare/10675/medical-devices
2671,Nebulizer Compressor (B.Well),,3999,3367.40,https://www.arogga.com/category/healthcare/10675/medical-devices
2672,Travel Pillow Black Neck Pillow (No Brand),,800,550,https://www.arogga.com/category/healthcare/10675/medical-devices
2673,Splenda Zero Calorie Sweetener Packets 100g,,450,375,https://www.arogga.com/category/healthcare/10675/medical-devices
2674,Digital Blood Pressure Monitor YE680B (Yuwell),,4750,4035,https://www.arogga.com/category/healthcare/10675/medical-devices
2675,GlucoSure Auto Code Blood Glucose Test Monitor,,1650,1215,https://www.arogga.com/category/healthcare/10675/medical-devices
2676,Travel Massager Roller Stick Bar Body Muscle Leg Back Trigger Point Massage Tool,,350,214.70,https://www.arogga.com/category/healthcare/10675/medical-devices
2677,Therafirm Therapeutic Gradient Compression Hosiery-XXL,,2500,2283,https://www.arogga.com/category/healthcare/10675/medical-devices
2678,Portable Neck & Shoulder Massager with Fingers,,4500,2190,https://www.arogga.com/category/healthcare/10675/medical-devices
2679,Fingertip Pulse Oximeter Jumper SPA30,,2200,1500,https://www.arogga.com/category/healthcare/10675/medical-devices
2680,Fingertip Pulse Oximeter PO 40 Beure,,5715,5200,https://www.arogga.com/category/healthcare/10675/medical-devices
2681,Getwell Digital Bathroom Weighing Scale (Model–GBWM-005) Smart & Accurate Body Weight Monitor,,1650,1299.50,https://www.arogga.com/category/healthcare/10675/medical-devices
2682,Toha Heating Pad,,1093,675,https://www.arogga.com/category/healthcare/10675/medical-devices
2683,Fetal Doppler Jumper JPD-100E (Rechargeable Battery),,7650,5500,https://www.arogga.com/category/healthcare/10675/medical-devices
2684,AXON Hearing Aid X-136,,1100,947,https://www.arogga.com/category/healthcare/10675/medical-devices
2685,Fingertip Pulse Oximeter SB-100 (Rossmax),,5400,3700,https://www.arogga.com/category/healthcare/10675/medical-devices
2686,Nebulizer Ultracare,,2599,1751.50,https://www.arogga.com/category/healthcare/10675/medical-devices
2687,Sugar Free Natura Diet Sugar 220gm | India’s No.1 Sweetner | Sweet like Sugar with Low Calories| Scientifically Proven & Tested,,920,896.09,https://www.arogga.com/category/healthcare/10675/medical-devices
2688,BEESOUL T16 Non-Contact Infrared Thermometer (White),,3000,1850,https://www.arogga.com/category/healthcare/10675/medical-devices
2689,Non-Contact Thermometer FT 90 Beurer,,6429,5476,https://www.arogga.com/category/healthcare/10675/medical-devices
2690,"Silicone Lip Scrubber Exfoliator, Double-Sided Lip Brush for Smooth, Soft & Bright-Looking Lips (1pc)",,60,33.90,https://www.arogga.com/category/healthcare/10675/medical-devices
2691,Inflatable Air Pillow Cushion,,650,395.50,https://www.arogga.com/category/healthcare/10675/medical-devices
2692,Travel Pillow Breathable Comfortable Memory Foam Pillow (Pink),,1050,900,https://www.arogga.com/category/healthcare/10675/medical-devices
2693,AXON Hearing Aid K-80,,1400,1008,https://www.arogga.com/category/healthcare/10675/medical-devices
2694,Comfort Electronic Bathroom Scale,,1450,1160,https://www.arogga.com/category/healthcare/10675/medical-devices
2695,Nebulizer Promixco Proneb Compressor,,2300,1954,https://www.arogga.com/category/healthcare/10675/medical-devices
2696,TMC Digital Thermometer (Fixed-tip),,140,98,https://www.arogga.com/category/healthcare/10675/medical-devices
2697,CDHealth Evacuated Blood Collection Tube (Clot Activator),,800,791,https://www.arogga.com/category/healthcare/10675/medical-devices
2698,Beurer BM 58 Upper Arm Blood Pressure Monitor,,8858,7529.30,https://www.arogga.com/category/healthcare/10675/medical-devices
2699,Doctors Aneroid Sphygmomanometer,,1325,1115,https://www.arogga.com/category/healthcare/10675/medical-devices
2700,Nebulizer Save Life-02,,2780,1793,https://www.arogga.com/category/healthcare/10675/medical-devices
2701,Zerocal Sugar Substitute Tablet 100 pcs (Buy 1 & Get 1 Zerocal Sachets 5 Pcs FREE),,120,58,https://www.arogga.com/category/healthcare/10675/medical-devices
2702,Nebulizer Compressor(U Check),,2200,1649.80,https://www.arogga.com/category/healthcare/10675/medical-devices
2703,GlucoLab Blood Glucose Monitoring System,,2400,1604.60,https://www.arogga.com/category/healthcare/10675/medical-devices
2704,Max-Min Indoor Outdoor Thermo-Hygrometer,,1000,900,https://www.arogga.com/category/healthcare/10675/medical-devices
2705,BRAVO Portable Rechargeable Mesh Nebuliser Machin ( MY-133B),,2500,2125,https://www.arogga.com/category/healthcare/10675/medical-devices
2706,Suito 100,,135,134.26,https://www.arogga.com/category/healthcare/10675/medical-devices
2707,Mediron Automatic Blood Pressure Monitor (Smart) Model No. MEDI 589,,3150,2399,https://www.arogga.com/category/healthcare/10675/medical-devices
2708,Nebulizer Machine MMD Sigma Air Piston Compressor,,2900,2124,https://www.arogga.com/category/healthcare/10675/medical-devices
2709,Digital Blood Pressure Monitor LD-527 - SCIAN,,2480,2295,https://www.arogga.com/category/healthcare/10675/medical-devices
2710,Nebulizer Compressor Delta (Medica),,2400,2283,https://www.arogga.com/category/healthcare/10675/medical-devices
2711,Acuteck Blood Glucose Monitoring System,,1500,1200,https://www.arogga.com/category/healthcare/10675/medical-devices
2712,Sinocare Safe AQ Max-III (Glucose Meter),,1500,1000,https://www.arogga.com/category/healthcare/10675/medical-devices
2713,Mediron Blood Glucose Test Strip 25 Test Strips (Foil Pack),,665,550,https://www.arogga.com/category/healthcare/10675/medical-devices
2714,Biron Flex Digital Thermometer (ECH-100),,250,219,https://www.arogga.com/category/healthcare/10675/medical-devices
2715,Vcomin Fetal Doppler-Baby Doppler Ultrasound System,,4500,3200,https://www.arogga.com/category/healthcare/10675/medical-devices
2716,Medica Digital Blood Pressure Monitor (Advanced),,2350,2029,https://www.arogga.com/category/healthcare/10675/medical-devices
2717,Nebulizer Compressor (SafeCare),,2600,2288,https://www.arogga.com/category/healthcare/10675/medical-devices
2718,Buy Accu-Chek Instant Meter Get Accu-Chek Instant Strips 25's FREE,,3285,3213,https://www.arogga.com/category/healthcare/10675/medical-devices
2719,"Dia Sweet 200+ Natural Flavour Sugar Substitute Powder – Healthy Sweetener, 175 g",,360,342,https://www.arogga.com/category/healthcare/10675/medical-devices
2720,Accu Chek Doctor Blood Glucose Strip 50's Pack,,800,720,https://www.arogga.com/category/healthcare/10675/medical-devices
2721,Philips Infrared Lamp IR 150w Bulb,,2100,1982,https://www.arogga.com/category/healthcare/10675/medical-devices
2722,AXON Model Body Worn Analog Hearing Aid Best Amplifier V-99 Pocket Hearing Aid,,2500,1646,https://www.arogga.com/category/healthcare/10675/medical-devices
2723,Relief Massage Ball Roller Muscle Relax Leg And Calf Massager For Yoga Fitness,,350,254.52,https://www.arogga.com/category/healthcare/10675/medical-devices
2724,Foot Massage Slippers Massager Shoes Shiatsu Relax Sandals With Natural Cobblestone Stones (Women/Men) (39-40),,1000,904,https://www.arogga.com/category/healthcare/10675/medical-devices
2725,Mini Massager MG16 Beurer,,1222,1073.50,https://www.arogga.com/category/healthcare/10675/medical-devices
2726,Limpid Blood Glucose Test Strip GM S01 50's Pack,,950,910,https://www.arogga.com/category/healthcare/10675/medical-devices
2727,TANITA HD-661 Personal Bathroom Scale (Japan),,3800,3600,https://www.arogga.com/category/healthcare/10675/medical-devices
2728,Neck Massager Cushion,,1000,700,https://www.arogga.com/category/healthcare/10675/medical-devices
2729,OKmeter Blood Glucose Meter,,1550,750,https://www.arogga.com/category/healthcare/10675/medical-devices
2730,Nebulizer GE-Biomed,,4500,1921,https://www.arogga.com/category/healthcare/10675/medical-devices
2731,Remax Life Non-Contact Infrared Thermometer (YS-ET03),,1350,1080,https://www.arogga.com/category/healthcare/10675/medical-devices
2732,Mini Portable Pill Box 7days,,300,240,https://www.arogga.com/category/healthcare/10675/medical-devices
2733,BSMI Black Edition Classic Stethoscope,,2900,2712,https://www.arogga.com/category/healthcare/10675/medical-devices
2734,Nebulizer RBC Compressor,,2680,2007,https://www.arogga.com/category/healthcare/10675/medical-devices
2735,Toha Heating Pad,,877,671,https://www.arogga.com/category/healthcare/10675/medical-devices
2736,Premium Transparent Hijama Cupping Therapy Set – 12-Piece Professional Vacuum Kit,,1250,900,https://www.arogga.com/category/healthcare/10675/medical-devices
2737,Nebulizer Compressor Rejimed B.Well,,2400,1751.50,https://www.arogga.com/category/healthcare/10675/medical-devices
2738,Exactive EQ Simple Blood Glucose Meter (Medica),,1450,678,https://www.arogga.com/category/healthcare/10675/medical-devices
2739,Omron Upper Arm Blood Pressure Monitor Cuff HEM-RML31 Type B,,2116,2010.20,https://www.arogga.com/category/healthcare/10675/medical-devices
2740,Nebulizer Prodigy Gold,,2800,1816,https://www.arogga.com/category/healthcare/10675/medical-devices
2741,UM Pelvic Binder Size-L (A-24),,1215,1063,https://www.arogga.com/category/healthcare/10675/medical-devices
2742,Dyna Care Contoured L.S. Belt XL (Special Quality)-D.C-10,,1090,527,https://www.arogga.com/category/healthcare/10675/medical-devices
2743,Natural Bamboo Heat Pad,,100,55,https://www.arogga.com/category/healthcare/10675/medical-devices
2744,Digital Electronic Blood Pressure Monitor Machine Jumper JPD-HA121,,5400,4000,https://www.arogga.com/category/healthcare/10675/medical-devices
2745,Nebulizer Philips,,7000,5200,https://www.arogga.com/category/healthcare/10675/medical-devices
2746,Health Tech LED Digital Body Weight Scale HT102 (White & Black),,3150,2542.50,https://www.arogga.com/category/healthcare/10675/medical-devices
2747,Nebulizer Compressor Max Care,,2250,1751.50,https://www.arogga.com/category/healthcare/10675/medical-devices
2748,"Massager for Shoulder, Neck, Waist, Back Legs, with Heat for Pain Relief Deep Tissue (Model: SF-L9)",,2500,1450,https://www.arogga.com/category/healthcare/10675/medical-devices
2749,Portable Graphic Fetal Doppler Ultrasound | Jumper SHA10,,5550,5198,https://www.arogga.com/category/healthcare/10675/medical-devices
2750,Nebulizer Compressor Mycheck,,2800,1808,https://www.arogga.com/category/healthcare/10675/medical-devices
2751,Getwell Digital Bathroom Weighing Scale (Model–GBWM-005) Smart & Accurate Body Weight Monitor,,1650,1469,https://www.arogga.com/category/healthcare/10675/medical-devices
2752,Smart Sensor Digital Humidity Temperature And Clock Meter SM808,,800,720,https://www.arogga.com/category/healthcare/10675/medical-devices
2753,Transtek Blood Pressure Monitor (BBY31-1),,4300,3784,https://www.arogga.com/category/healthcare/10675/medical-devices
2754,Rossmax Automatic Digital Blood Pressure Monitor (CH155),,2850,2260,https://www.arogga.com/category/healthcare/10675/medical-devices
2755,Nebulizer Rossmax,,4000,2868,https://www.arogga.com/category/healthcare/10675/medical-devices
2756,Beurer Baby Scale BY 80,,5286,4450,https://www.arogga.com/category/healthcare/10675/medical-devices
2757,CDHealth Evacuated Blood Collection Tube (EDTA K2),,900,720,https://www.arogga.com/category/healthcare/10675/medical-devices
2758,ProCare Digital Baby Weight Scale,,3999,2340,https://www.arogga.com/category/healthcare/10675/medical-devices
2759,Convihaler DPI,,300,270,https://www.arogga.com/category/healthcare/10675/medical-devices
2760,JUMPER TENS ES-210 Therapy Device,,4500,3559.50,https://www.arogga.com/category/healthcare/10675/medical-devices
2761,Nebulizer Compressor Medica,,2750,2336,https://www.arogga.com/category/healthcare/10675/medical-devices
2762,Fingertip Baby Digital Pulse Oximeter (Model A1),,990,690,https://www.arogga.com/category/healthcare/10675/medical-devices
2763,Chinese Health Care Medical Vacuum Body Cupping Therapy Set – 32 Pieces with Suction Pump,,2500,1525.50,https://www.arogga.com/category/healthcare/10675/medical-devices
2764,"3M Littmann Stethoscope Classic – III Navy Blue, 5622",,15000,14850,https://www.arogga.com/category/healthcare/10675/medical-devices
2765,Nebulizer Compressor (Super Care Plus),,2300,2018,https://www.arogga.com/category/healthcare/10675/medical-devices
2766,Medica Digital Blood Pressure Monitor Pulse Care (code:13530),,2350,1921,https://www.arogga.com/category/healthcare/10675/medical-devices
2767,Dolphin Body Massager,,1400,960.50,https://www.arogga.com/category/healthcare/10675/medical-devices
2768,Hearing AID F-138 (Powertone),,1050,899,https://www.arogga.com/category/healthcare/10675/medical-devices
2769,Bebird Smart Visual Ear Cleaner,,2200,1870,https://www.arogga.com/category/healthcare/10675/medical-devices
2770,Fascia Gun Multifunctional Deep Tissue Massage Gun for Full Body Muscle Relaxation (Model: S100-T),,1850,1370,https://www.arogga.com/category/healthcare/10675/medical-devices
2771,Nebulizer Compressor Machine(Leven),,2800,2379,https://www.arogga.com/category/healthcare/10675/medical-devices
2772,Nebulizer Compressor Scian NB-220C,,3100,2486,https://www.arogga.com/category/healthcare/10675/medical-devices
2773,DuLife Plus Compressor Nebulizer Machine (DL-786),,3000,2450,https://www.arogga.com/category/healthcare/10675/medical-devices
2774,AXON Hearing Aid K-188,,2200,1869,https://www.arogga.com/category/healthcare/10675/medical-devices
2775,Wister ARM Digital Blood Pressure Monitor WMD-S301,,4000,2800,https://www.arogga.com/category/healthcare/10675/medical-devices
2776,Aneroid Sphygmomanometer Manual Blood Pressure Machine,,,3100,https://www.arogga.com/category/healthcare/10675/medical-devices
2777,Digital Blood Pressure Monitor YE680A (Yuwell),,5000,4500,https://www.arogga.com/category/healthcare/10675/medical-devices
2778,Beurer PO 30 Pulse Oximeter,,5000,4400,https://www.arogga.com/category/healthcare/10675/medical-devices
2779,Compact Power Massager with 6 Interchangeable Heads,,2500,1816,https://www.arogga.com/category/healthcare/10675/medical-devices
2780,Digital Pocket Weight Scale,,1050,791,https://www.arogga.com/category/healthcare/10675/medical-devices
2781,Mechanical Bathroom Scale,,2000,1697,https://www.arogga.com/category/healthcare/10675/medical-devices
2782,Samson Heel Cushion/Cup S (FC-4005),,1218,585,https://www.arogga.com/category/healthcare/10675/medical-devices
2783,Weight Scale Precision - Tanita (HA801),,2000,1806,https://www.arogga.com/category/healthcare/10675/medical-devices
2784,"Leg Massager – Air Compression & Heating Wrap, Relieves Muscle Fatigue & Pain, Shapes Curves, 3 Temperature Levels",,3990,2790,https://www.arogga.com/category/healthcare/10675/medical-devices
2785,Shiatsu Foot Massager FM 60 Beurer (Germany),,10000,8023,https://www.arogga.com/category/healthcare/10675/medical-devices
2786,Digital Blood Pressure Monitor LD-579 - SCIAN,,3100,2599,https://www.arogga.com/category/healthcare/10675/medical-devices
2787,JUMPER Digital Body Weight Scale with LED Display – JPD-700C,,2500,2316.50,https://www.arogga.com/category/healthcare/10675/medical-devices
2788,Nebulizer N-Cure,,2500,1753,https://www.arogga.com/category/healthcare/10675/medical-devices
2789,Infrared Thermometer Jumper JPD-FR-200 Dual Mode,,2000,1582,https://www.arogga.com/category/healthcare/10675/medical-devices
2790,Nebulizer Nulife Plus,,2890,1808,https://www.arogga.com/category/healthcare/10675/medical-devices
2791,COTECi TR‑010 Portable Digital Luggage Scale (50 kg capacity),,1600,1408,https://www.arogga.com/category/healthcare/10675/medical-devices
2792,Silicone Insole Samson S (FC-4001),,1890,1615.90,https://www.arogga.com/category/healthcare/10675/medical-devices
2793,Heath Tech Automatic Blood Pressure Monitor (35Z),,3550,2360,https://www.arogga.com/category/healthcare/10675/medical-devices
2794,Jumper TENS ES-220 Therapy Device,,3999,3199.20,https://www.arogga.com/category/healthcare/10675/medical-devices
2795,Thermometer Rossmax Temple HC-700,,4400,2943,https://www.arogga.com/category/healthcare/10675/medical-devices
2796,"Dia Sweet 200+ Strawberry Flavour Sugar Substitute Powder-Healthy Sweetener, 175 g",,360,339,https://www.arogga.com/category/healthcare/10675/medical-devices
2797,LEVEN Portable Compressor Nebulizer Machine,,3000,2523,https://www.arogga.com/category/healthcare/10675/medical-devices
2798,Beurer Welbering Kitchen Scale (KS 25),,3286,2938,https://www.arogga.com/category/healthcare/10675/medical-devices
2799,Electric Under Blanket (IRISH),,5500,4746,https://www.arogga.com/category/healthcare/10675/medical-devices
2800,Beurer Infrared Lamp (IL 35),,7858,6549,https://www.arogga.com/category/healthcare/10675/medical-devices
2801,Multifunctional Massager,,1500,1063,https://www.arogga.com/category/healthcare/10675/medical-devices
2802,Exercise Gel Ball I-08 (UM),,630,614,https://www.arogga.com/category/healthcare/10675/medical-devices
2803,Blood Pressure Aneroid (Elite),,2000,1723,https://www.arogga.com/category/healthcare/10675/medical-devices
2804,Nebulizer Compressor Doctor,,2500,2124,https://www.arogga.com/category/healthcare/10675/medical-devices
2805,Tynor Pelvic Traction Kit With Weight Bag G-24-M,,4000,3277,https://www.arogga.com/category/healthcare/10675/medical-devices
2806,Nebulizer Nulife Plus,,2890,1921,https://www.arogga.com/category/healthcare/10675/medical-devices
2807,ABS Infrared Foam Vibration and Heating Foot Massager - 220V - White,,2500,1912,https://www.arogga.com/category/healthcare/10675/medical-devices
2808,Owgels Compress Nebulizer WH 702,,4598,1665,https://www.arogga.com/category/healthcare/10675/medical-devices
2809,Therafirm Moderate Gradient Compression Stockings – Medium (20–30 mmHg),,2550,2040,https://www.arogga.com/category/healthcare/10675/medical-devices
2810,Nichiban Chushavan (S),,,1500,https://www.arogga.com/category/healthcare/10675/medical-devices
2811,"Electric Heated Blanket Heating Levels Fast Heating, Machine Washable, Dark Grey (IRISH) - (Size 66 inch x 48inch)",,5500,4294,https://www.arogga.com/category/healthcare/10675/medical-devices
2812,Nebulizer Compressor Super life,,2400,1950,https://www.arogga.com/category/healthcare/10675/medical-devices
2813,Thermo Hygrometer HM 22 Beurer (Germany),,3000,2655.50,https://www.arogga.com/category/healthcare/10675/medical-devices
2814,Nebulizer Compressor Airomax MMD,,2400,2039,https://www.arogga.com/category/healthcare/10675/medical-devices
2815,Nebulizer Compressor Gowell,,2500,2103,https://www.arogga.com/category/healthcare/10675/medical-devices
2816,6-in-1 Derma Roller System KIt Skin Tightening & Collagen Stimulation Therapy,,1990,1243,https://www.arogga.com/category/healthcare/10675/medical-devices
2817,"Blueidea Electronic Pulse Massager BLD-321, 8 Therapy Modes, Digital Display, Acupuncture and Massage",,1950,1650,https://www.arogga.com/category/healthcare/10675/medical-devices
2818,Accumed Aneroid Sphygmomanometer with Stethoscope Set (KJ-106) – Professional Manual Blood Pressure Monitor,,2200,1760,https://www.arogga.com/category/healthcare/10675/medical-devices
2819,Digital Blood Pressure Monitor Arm YE660E (Yuwell),,3850,3390,https://www.arogga.com/category/healthcare/10675/medical-devices
2820,Pillow Shiatsu-Massage (Beurer),,7144,6215,https://www.arogga.com/category/healthcare/10675/medical-devices
2821,Electrical Heating Pad Instructions,,1999,1451,https://www.arogga.com/category/healthcare/10675/medical-devices
2822,Infrared Heating Lamp Heat Lamp / IRR Lamp- 150 Watt With Regulator (PROCARE),,4000,3616,https://www.arogga.com/category/healthcare/10675/medical-devices
2823,Owgels Ultrasonic Nebulizer OW-01,,5000,3393,https://www.arogga.com/category/healthcare/10675/medical-devices
2824,Infrared Heating Lamp Heat Lamp / IRR Lamp- 150 Watt With Regulator (BRAVO),,4450,2880,https://www.arogga.com/category/healthcare/10675/medical-devices
2825,One Touch Ultra Blood Glucose Strip 50's Pack,,,2440,https://www.arogga.com/category/healthcare/10675/medical-devices
2826,Doctor Care Rechargeable Digital Blood Pressure Monitor (Upper Arm),,2995,1977.50,https://www.arogga.com/category/healthcare/10675/medical-devices
