Serial No,Item Name,Volume/Weight,Price (BDT),Discounted Price (BDT),Source URL
6786,Precare,,150,135,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
6787,Roxatat 70,70mg,3000,2700,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
6788,Mecolagin,0.5mg/ml,30,27,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
6789,Xvit Cap,,35.10,31.59,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
6790,Tynifer,30mg,44,39.60,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
6791,Recormon 5000,5000IU,3622,3259.80,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
6792,Daprotab 4,4mg,800,720,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
6793,Initer 3000,3000IU/0.75ml,1477.78,1330,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
6794,Ifozin SR,,15.25,13.73,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
6795,Nutrum PN 30's,,150,135,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
6796,Supra Z,,50.20,45.18,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
6797,Revital,200ml,175,157.50,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
6798,OROFER,,35,31.50,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
6799,Daprotab 6,6mg,1200,1080,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
6800,Ferroglobin,200mg/5ml,40.25,36.23,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
6801,Preg-CI,,40,36,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
6802,Biozinc-I,,50.19,45.17,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
6803,Hemadus 50,50mg,1050,945,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
6804,Oroxat 20,20mg,525,472.50,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
6805,Ferrolin TR,,29.10,26.19,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
6806,Daprosis 4,4mg,2100,1890,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
6807,Fivita Z,,60,54,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
6808,Epoetin 2000,2000IU/0.5ml,1025,922.50,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
6809,Xenofer,100mg/5ml,350,315,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
6810,Hemofol-TR,200mg+200mcg,23.60,21.24,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
6811,Roxado 70,70mg,1200,1080,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
6812,EPL Plus,,35,31.50,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
6813,Ifol Plus,150mg+500mcg,24,16.80,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
6814,Eposis 5000,5000IU/0.5ml,2166.50,1949.85,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
6815,Roxagen 50,50mg,1050,945,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
6816,Erenzo 100,100mg,1800,1620,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
6817,Acufer,30mg,110,99,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
6818,Biovit M,,60,54,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
6819,Renvista 50,50mg,1050,945,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
6820,Roxatat 20,20mg,600,540,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
6821,Ferinject 100,100mg/2ml,996.74,897.07,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
6822,Revital,100ml,95,85.50,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
6823,Initer Safe 2000,2000IU/0.5ml,1136.75,1023.08,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
6824,Nipotin 5000,5000IU/0.5ml,2150,1935,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
6825,Oxyfer 500,500mg/10ml,700,630,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
6826,Epoetin 3000,3000IU/0.75ml,1480,1332,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
6827,Vitonic,,80,72,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
6828,Daprotab 2,2mg,800,720,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
6829,Ferintus,500mg/10ml,700,630,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
6830,Temvit Gold,,300,270,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
6831,Daprotab 1,1mg,250,225,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
6832,Renofix 20,20mg,600,540,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
6833,Erenzo 50,50mg,3500,3150,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
6834,Maxfer 1gm IV,1gm/20ml,1300,1170,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
6835,Revofer 500 Injection,,700,630,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
6836,Feryx,210mg,150,135,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
6837,Beconex ZI,,58,52.20,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
6838,Biovit Plus,,55,49.50,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
6839,Ferokid 100ml,207.5mg/5ml,100,90,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
6840,Ferimax IV,100mg/5ml,350,315,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
6841,Nipotin 3000,3000IU/0.75ml,1400,1260,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
6842,Recogen prefilled syringe 5000 IU,,2557,2301.30,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
6843,Ferisen 100,100mg/2ml,410,369,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
6844,Iromia,,50.15,45.14,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
6845,Xefer 500mg IV,500mg/10ml,700,630,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
6846,Epoetin 4000,4000IU/ml,1935,1741.50,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
6847,Aprodust 2,2mg,600,540,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
6848,Roxagen 70,70mg,1350,1215,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
6849,Maxiron,,40,36,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
6850,Injefer 500,500mg/10ml,700,630,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
6851,Ferium 500,500mg/10ml,700,630,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
6852,Biron Plus,,29.10,26.19,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
6853,Red Plus-CI,,52.50,47.20,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
6854,Merivit,,35.10,31.59,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
6855,Hemocrit 5000,5000IU/0.5ml,2100,1890,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
6856,Maxwel,,360,324,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
6857,Haemee 30,30mg,48,43.20,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
6858,Eporen 5000,5000IU/0.5ml,2106.32,1895.69,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
6859,Adiron,30mg,66,59.40,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
6860,Maxfer 500mg IV,500mg/10ml,700,630,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
6861,Injefer 1gm IV,1gm/20ml,1300,1170,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
6862,Folistar 15,15mg,250,225,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
6863,Malferin 30,30mg,600,540,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
6864,Hemoron 100ml,,100,90,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
6865,Feristar,100mg/5ml,325,292.50,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
6866,Hemadus 70,70mg,1200,1080,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
6867,Anefer,100mg/5ml,327.26,294.53,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
6868,Recormon 10000,10000IU,6905.20,6214.68,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
6869,Eposis 10000,10000IU/ml,4000,3600,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
6870,Renvista 100,100mg,1800,1620,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
6871,Hemoject 500,500mg/10ml,700,630,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
6872,Recormon 2000,2000IU,1415,1273.50,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
6873,Rofozin,50gm+.05mg+61.8mg,50,45,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
6874,Iroject 1gm IV,1gm/20ml,1300,1170,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
6875,Vitonic,,50,45,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
6876,Roxagen 100,100mg,1800,1620,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
6877,Hemadus 20,20mg,600,540,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
6878,Zeefol AZ,,55,49.50,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
6879,Renvista 20,20mg,600,540,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
6880,Hemorise 500,500mg/10ml,700,630,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
6881,Folac 5,5mg,3.40,3.06,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
6882,Kidifer IV,100mg/5ml,350,315,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
6883,Roxado 50,50mg,975,877.50,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
6884,Mircera 50,50mcg/0.3ml,6900,6210,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
6885,Benvit M (30),,60,54,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
6886,Roxagen 20,20mg,540,486,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
6887,Folate 5,5mg,3.40,3.10,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
6888,Initer 10000 Injection,,5001.73,4501.56,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
6889,Eporise,5000IU/0.5ml,2100,1890,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
6890,Aprodust 4,4mg,900,810,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
6891,Mircera 75,75mcg/0.3ml,10000,9500,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
6892,Maltofer 100mg,100mg/2ml,400,360,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
6893,Civic-ZF,,35,31.50,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
6894,PEG-Epo 75,75mcg/0.3ml,5500,4950,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
6895,Ckemia 4,4mg,1400,1260,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
6896,Oxyfer 750,750mg/15ml,1000,900,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
6897,Hemoject 1000,1gm/20ml,1300,1170,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
6898,Daprostat 2,2mg,600,540,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
6899,Xadu 50,50mg,2100,1890,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
6900,Hemadus 100,100mg,1575,1417.50,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
6901,Nerviton,0.5mg,40.30,36.27,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
6902,Mecobal,0.5mg/ml,30.10,27.09,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
6903,Daprogen 4,4mg,900,810,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
6904,S-Fer 100ml,207.5mg/5ml,100,90,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
6905,Daprogen 6,6mg,1400,1260,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
6906,Daprogen 2,2mg,600,540,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
6907,Hemofer,100mg/5ml,335,301.50,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
6908,Unifer IV,100mg/5ml,326,293.40,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
6909,Feroven I.V,100mg/5ml,327.26,294.53,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
6910,Zeofit CI,50mg+0.50mg+61.80mg,50,45,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
6911,Mircera 100,100mcg/0.3ml,13584,12225.60,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
6912,Vicon M,,54.90,49.41,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
6913,Zifonyl,,30,27,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
6914,Erenzo 20,20mg,2000,1800,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
6915,Recogen prefilled syringe 3000 IU,,1480,1332,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
6916,Eposis 3000,3000IU/0.75ml,1484.45,1336.01,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
6917,Xefer 1gm IV,1gm/20ml,1300,1170,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
6918,Enrifer,500mg/10ml,700,630,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
6919,Renesis 150,150mg,2400,2160,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
6920,Revofer 1g Injection,,1300,1170,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
6921,Zilvit,,52.50,47.25,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
6922,Irosuc Injection,100mg/5ml,350,315,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
6923,Recogen prefilled syringe 10000 IU,,3900,3510,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
6924,Nipotin 4000,4000IU/0.4ml,1900,1710,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
6925,Ferimax,200mg/10ml,600,545.40,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
6926,Nutrum 50+ (15),,120,108,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
6927,Stanovit M,,54,49.09,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
6928,Hemocrit 3000,3000IU/0.75ml,1350,1199.88,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
6929,Ferijet,500mg/10ml,700,630,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
6930,Regocent,40mg,2000,1800,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
6931,Ckemia 2,2mg,900,810,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
6932,GBpoietin 5000,5000IU/0.5ml,2990.19,2567.08,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
6933,Xadu 20,20mg,2000,1800,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
6934,Nipotin 10000,10000IU/ml,4200,3780,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
6935,Rofaz-TR,,29.30,20.72,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
6936,Hemocrit 2000,2000IU/0.5ml,1000,888.80,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
6937,Fematos,500mg/10ml,700,630,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
6938,Roxado 100,100mg,1725,1552.50,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
6939,Recogen prefilled syringe 2000 IU,,1136,1022.40,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
6940,Nipotin 2000,2000IU/0.5ml,1100,990,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
6941,Eposis 2000,2000IU/0.5ml,1028.08,925.27,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
6942,Famina,,32.60,29.59,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
6943,Vitex M,,45,40.50,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
6944,Eporise,2000IU/0.5ml,1000,900,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
6945,Nerviton,0.5mg/ml,30.20,27.45,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
6946,Bizi,,50,45,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
6947,Ferritin TR,150mg+500mcg,24,21.60,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
6948,Fematos,100mg/2ml,400,360,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
6949,Phosbin 210,210mg,150,135,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
6950,Fematos,1gm/20ml,1300,1170,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
6951,Hemorise 1000,1000mg/20ml,1300,1170,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
6952,Pedial,0.5mg,4,3.64,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
6953,Livita,,50.34,45.76,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
6954,Orioplex M,,54.30,49.36,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
6955,Xadu 100,100mg,3600,3240,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
6956,Eporise,3000IU/0.75ml,1400,1260,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
6957,G Iron Folic Acid,,19,17.27,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
6958,MB 12,0.5mg,40.30,36.27,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
6959,Folic Acid,5mg,1,0.91,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
6960,Zif,,3.10,2.79,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
6961,GBpoietin 2000,2000IU/0.5ml,1550.05,1330.72,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
6962,Fero Plus,,38,34.54,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
6963,Aristoferon,200mg/5ml,40,36.36,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
6964,Iron,,,0,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
6965,Nurowel,,8,7.27,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
6966,Folvit,,3,2.70,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
6967,Vita PLUS,,54,49.09,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
6968,Eprex,4000IU,2982.98,2772.45,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
6969,Maxifer,100mg/5ml,300,272.70,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
6970,Defiron,100mg/5ml,350,315,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
6971,Oxyfer 1gm,1gm/20ml,1300,1181.70,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
6972,Pushtikona 5,,2.50,2.27,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
6973,Aristofol Fe,,47,42.72,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
6974,Revofer,750mg/15ml,1000,900,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
6975,Prenat Plus,,4,3.60,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
6976,Astro Z,,2.60,2.36,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
6977,Fecap,,0.57,0.53,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
6978,Orofer,47mg+500mcg+22.5mg,50,45,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
6979,Venofer,100mg/5ml,325,295.43,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
6980,Ferocit,,18,16.36,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
6981,Sucraven IV,100mg/5ml,350,315,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
6982,Inofar IV,100mg/5ml,300,270,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
6983,Kelfer,500mg,14,13.15,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
6984,Eprex,10000IU,5250.60,4878.30,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
6985,Prefol,5mg,0.24,0.22,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
6986,Pustikona,,90,81.81,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
6987,GBpoietin 10000,10000IU/ml,5149.91,4421.19,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
6988,Codmin,,80,72.72,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
6989,Vitalex M,,45,40.91,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
6990,Bioz,,50.19,45.17,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
6991,PEG-Epo 50,50mcg/0.3ml,4000,3636,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
6992,Himobin,200mg/5ml,,0,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
6993,Nervex Injection,0.5mg/ml,30,27.27,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
6994,Femicap,,51,46.36,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
6995,Carofol Z,,5,4.55,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
6996,Polytamin,,50.15,45.59,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
6997,Eprex,3000IU,1647.74,1530.15,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
6998,Zeefol M,,35,31.82,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
6999,Ferico,200mg/5ml,,1,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
7000,Vizicon,,3.52,3.20,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
7001,Biofez,,3.01,2.74,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
7002,Ferintus,100mg/2ml,400,363.60,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
7003,Meta Plus TR,150mg+500mcg,2.40,2.18,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
7004,Veniron IV,100mg/5ml,300,272.70,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
7005,Ferotab,,0.30,0.28,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
7006,Pregvit,,3.01,2.74,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
7007,Bioron,200mg/5ml,26.10,23.72,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
7008,Meclon,0.5mg,4,3.72,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
7009,Feroson,100mg/5ml,27,24.54,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
7010,Itop CI,,3,2.73,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
7011,Eprex,2000IU,1619.33,1504.90,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
7012,Folvit CI,,3.25,2.96,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
7013,Nervo 12,0.5mg,4,3.64,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
7014,Pregmin Z,,3.01,2.74,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
7015,Reoplex,,38,34.54,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
7016,Equate,,,0,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
7017,ZFC,,3,2.73,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
7018,Momcap,,3.50,3.29,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
7019,Happymix 5,,75,67.50,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
7020,Prenavit,,,0,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
7021,Apitone,200mg/5ml,24.89,22.62,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
7022,Fero,200mg+200mcg,0.37,0.33,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
7023,Polyferon,,50,45.45,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
7024,Multi M,,45,40.91,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
7025,Megavit M,,,0,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
7026,Multivita Forte,,45,40.91,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
7027,Feofer IV,100mg/5ml,325,295.43,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
7028,Sinaferon,,19,17.27,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
7029,Seofol Plus,150mg+500mcg,,0,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
7030,Efol ER,,2.51,2.28,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
7031,Vigor M,,45,40.91,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
7032,Newage,,150,135,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
7033,Stano M,,90,81.81,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
7034,Folin SR,150mg+500mcg,2.39,2.17,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
7035,Pregnacare TR,,3,2.73,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
7036,Mecopen F/C,0.5mg,4,3.64,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
7037,Suplivit M,,45,40.91,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
7038,Alfil,,,0,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
7039,Prenatal,,2.91,2.65,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
7040,FE-Z,,2.90,2.64,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
7041,Irofol,100mg/5ml,32.18,29.25,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
7042,Terovit,5mg,0.27,0.25,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
7043,Aniron IV,100mg/5ml,,1,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
7044,Ferigun,,57,51.81,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
7045,Z Fol,,2.93,2.67,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
7046,Becnox M,,109,99.08,https://www.arogga.com/category/medicine/6937/anemia-other-blood-disorders
