Serial No,Item Name,Volume/Weight,Price (BDT),Discounted Price (BDT),Source URL
4750,Daxetin 60,60mg,50,45.45,https://www.arogga.com/category/medicine/6404/genitourinary-system
4751,Acmegra 100,100mg,50.14,45.58,https://www.arogga.com/category/medicine/6404/genitourinary-system
4752,Hartsol IV,,71.30,64.81,https://www.arogga.com/category/medicine/6404/genitourinary-system
4753,Pawar,10mg,35,31.82,https://www.arogga.com/category/medicine/6404/genitourinary-system
4754,V-Gra,100mg,50,45.45,https://www.arogga.com/category/medicine/6404/genitourinary-system
4755,Niagra,25mg,,0,https://www.arogga.com/category/medicine/6404/genitourinary-system
4756,Uriten,10mg,10.07,9.15,https://www.arogga.com/category/medicine/6404/genitourinary-system
4757,Tamsulin Plus,0.4mg+0.5mg,92,83.63,https://www.arogga.com/category/medicine/6404/genitourinary-system
4758,Viev,20mg,60.18,54.70,https://www.arogga.com/category/medicine/6404/genitourinary-system
4759,Hartman 500ml IV,500ml IV,71.30,64.81,https://www.arogga.com/category/medicine/6404/genitourinary-system
4760,Adafil 20,20mg,60,54.54,https://www.arogga.com/category/medicine/6404/genitourinary-system
4761,Enegra 100,100mg,50,45.45,https://www.arogga.com/category/medicine/6404/genitourinary-system
4762,Tada,10mg,35,31.82,https://www.arogga.com/category/medicine/6404/genitourinary-system
4763,Ejalong,60mg,40,37.17,https://www.arogga.com/category/medicine/6404/genitourinary-system
4764,Erecta,100mg,50,45.45,https://www.arogga.com/category/medicine/6404/genitourinary-system
4765,Maxipass,0.4mg,10,9,https://www.arogga.com/category/medicine/6404/genitourinary-system
4766,V-Gra,25mg,16,14.54,https://www.arogga.com/category/medicine/6404/genitourinary-system
4767,Fulfeel,50mg,30.09,27.35,https://www.arogga.com/category/medicine/6404/genitourinary-system
4768,Urilax,200mg,18,16.36,https://www.arogga.com/category/medicine/6404/genitourinary-system
4769,Pawar,20mg,60,54.54,https://www.arogga.com/category/medicine/6404/genitourinary-system
4770,Tadafil,5mg,18,16.36,https://www.arogga.com/category/medicine/6404/genitourinary-system
4771,Tafil,10mg,35.11,31.92,https://www.arogga.com/category/medicine/6404/genitourinary-system
4772,Alfasin XR,10mg,10,9.09,https://www.arogga.com/category/medicine/6404/genitourinary-system
4773,Sevel,400mg,1353.90,1230.79,https://www.arogga.com/category/medicine/6404/genitourinary-system
4774,V-Gra,50mg,30,27.27,https://www.arogga.com/category/medicine/6404/genitourinary-system
4775,Pristil,5mg,40,36.36,https://www.arogga.com/category/medicine/6404/genitourinary-system
4776,Visagra,50mg,30,27.27,https://www.arogga.com/category/medicine/6404/genitourinary-system
4777,Xtreme,60mg,,0,https://www.arogga.com/category/medicine/6404/genitourinary-system
4778,Darifen ER,7.5mg,22.07,20.06,https://www.arogga.com/category/medicine/6404/genitourinary-system
4779,Viara,50mg,30,27.27,https://www.arogga.com/category/medicine/6404/genitourinary-system
4780,Ketostril,600 Mg,4900,4454.10,https://www.arogga.com/category/medicine/6404/genitourinary-system
4781,Silfil 100,100mg,50,45.45,https://www.arogga.com/category/medicine/6404/genitourinary-system
4782,Carbate,100mcg/ml,150,136.35,https://www.arogga.com/category/medicine/6404/genitourinary-system
4783,Dulong,60mg,60,56.36,https://www.arogga.com/category/medicine/6404/genitourinary-system
4784,Viamax,25mg,80,72.72,https://www.arogga.com/category/medicine/6404/genitourinary-system
4785,Uticure 1,1gm,250,227.25,https://www.arogga.com/category/medicine/6404/genitourinary-system
4786,Rantoin 100,100mg,60,54,https://www.arogga.com/category/medicine/6404/genitourinary-system
4787,Miraflo 25,25mg,300,270,https://www.arogga.com/category/medicine/6404/genitourinary-system
4788,Pitocin,5IU/ml,8.35,7.60,https://www.arogga.com/category/medicine/6404/genitourinary-system
4789,G-ergometrine,200mcg/ml,19.50,17.73,https://www.arogga.com/category/medicine/6404/genitourinary-system
4790,Pawar,5mg,18,16.36,https://www.arogga.com/category/medicine/6404/genitourinary-system
4791,Enigma 50,50mg,33,30.66,https://www.arogga.com/category/medicine/6404/genitourinary-system
4792,Tada 5,5mg,18,16.36,https://www.arogga.com/category/medicine/6404/genitourinary-system
4793,Durevolis 5,5mg,,180,https://www.arogga.com/category/medicine/6404/genitourinary-system
4794,Celeste,10mg,35.11,31.92,https://www.arogga.com/category/medicine/6404/genitourinary-system
4795,Gynastin,Vaginal Suppository,288.96,262.64,https://www.arogga.com/category/medicine/6404/genitourinary-system
4796,Enigma 100,100mg,65,60.40,https://www.arogga.com/category/medicine/6404/genitourinary-system
4797,Uritol,2mg,3,2.73,https://www.arogga.com/category/medicine/6404/genitourinary-system
4798,Starfil 50,50mg,140,127.26,https://www.arogga.com/category/medicine/6404/genitourinary-system
4799,Eziflo-D,400mcg+500mcg,20,18,https://www.arogga.com/category/medicine/6404/genitourinary-system
4800,Arbecin IV,100mcg/ml,150,136.35,https://www.arogga.com/category/medicine/6404/genitourinary-system
4801,Repane,0.40%,200,181.80,https://www.arogga.com/category/medicine/6404/genitourinary-system
4802,Uritro SR 100,100mg,200,181.80,https://www.arogga.com/category/medicine/6404/genitourinary-system
4803,Adegra 25,25mg,20,18.18,https://www.arogga.com/category/medicine/6404/genitourinary-system
4804,Silfil 50,50mg,30.10,27.36,https://www.arogga.com/category/medicine/6404/genitourinary-system
4805,X-cite 100,100mg,50.15,45.59,https://www.arogga.com/category/medicine/6404/genitourinary-system
4806,Novagra,50mg,,0,https://www.arogga.com/category/medicine/6404/genitourinary-system
4807,Nocpres,200mcg,,450,https://www.arogga.com/category/medicine/6404/genitourinary-system
4808,Urgotin,200mcg/ml,3,2.73,https://www.arogga.com/category/medicine/6404/genitourinary-system
4809,Duralast,60mg,50.15,47.11,https://www.arogga.com/category/medicine/6404/genitourinary-system
4810,Tealis 20,20mg,60,54,https://www.arogga.com/category/medicine/6404/genitourinary-system
4811,Gynoxin,Vaginal Suppository,24,21.82,https://www.arogga.com/category/medicine/6404/genitourinary-system
4812,Carbeshot,100mcg/ml,149,138.45,https://www.arogga.com/category/medicine/6404/genitourinary-system
4813,Tada,20mg,60,54.54,https://www.arogga.com/category/medicine/6404/genitourinary-system
4814,Maxtra,0.4mg,10,9,https://www.arogga.com/category/medicine/6404/genitourinary-system
4815,SB-Tad 10,10mg,25,22.73,https://www.arogga.com/category/medicine/6404/genitourinary-system
4816,Powergra 50,50mg,30,27.27,https://www.arogga.com/category/medicine/6404/genitourinary-system
4817,Maxflo U,0.4mg,10.30,9.36,https://www.arogga.com/category/medicine/6404/genitourinary-system
4818,Ciafil,5mg,18,16.36,https://www.arogga.com/category/medicine/6404/genitourinary-system
4819,SB-Sild,100mg,50,45.45,https://www.arogga.com/category/medicine/6404/genitourinary-system
4820,Cialix,20mg,60,54.54,https://www.arogga.com/category/medicine/6404/genitourinary-system
4821,Ulicon,30mg,195,177.26,https://www.arogga.com/category/medicine/6404/genitourinary-system
4822,Penfil 20,20mg,55,50,https://www.arogga.com/category/medicine/6404/genitourinary-system
4823,Refeel,10mg,30.09,27.35,https://www.arogga.com/category/medicine/6404/genitourinary-system
4824,Urocure,25mg/5ml,80.24,72.94,https://www.arogga.com/category/medicine/6404/genitourinary-system
4825,Carbestop,250mcg/ml,200,181.80,https://www.arogga.com/category/medicine/6404/genitourinary-system
4826,Tolorin,2mg,3,2.73,https://www.arogga.com/category/medicine/6404/genitourinary-system
4827,Zifday,50mg+0.50mg+22.5mg,50,45.45,https://www.arogga.com/category/medicine/6404/genitourinary-system
4828,Tamosin,0.4mg,10,9.09,https://www.arogga.com/category/medicine/6404/genitourinary-system
4829,Inducin,10IU/ml,25,22.73,https://www.arogga.com/category/medicine/6404/genitourinary-system
4830,Enablex,7.5mg,62.60,58.80,https://www.arogga.com/category/medicine/6404/genitourinary-system
4831,kTX,10mg,35.11,31.92,https://www.arogga.com/category/medicine/6404/genitourinary-system
4832,Trigger DS,100mg,200,181.80,https://www.arogga.com/category/medicine/6404/genitourinary-system
4833,Urodel-K,(1500mg+250mg)/5ml,200,180,https://www.arogga.com/category/medicine/6404/genitourinary-system
4834,Nitrobac 100 SR,100mg,20,18.18,https://www.arogga.com/category/medicine/6404/genitourinary-system
4835,Urocare,0.4mg,,0,https://www.arogga.com/category/medicine/6404/genitourinary-system
4836,Detrusin,1mg,2.50,2.27,https://www.arogga.com/category/medicine/6404/genitourinary-system
4837,Cialix,5mg,18.05,16.41,https://www.arogga.com/category/medicine/6404/genitourinary-system
4838,Detrusin,2mg,3.50,3.18,https://www.arogga.com/category/medicine/6404/genitourinary-system
4839,Ciafil,10mg,35,31.82,https://www.arogga.com/category/medicine/6404/genitourinary-system
4840,Terodin,2mg,2.61,2.37,https://www.arogga.com/category/medicine/6404/genitourinary-system
4841,SB-Sild 50,50mg,30,27.27,https://www.arogga.com/category/medicine/6404/genitourinary-system
4842,Ofuran,500mg/100ml,,0,https://www.arogga.com/category/medicine/6404/genitourinary-system
4843,Alfumax 2.5,2.5mg,,0,https://www.arogga.com/category/medicine/6404/genitourinary-system
4844,Syntocinon,5IU/ml,,0,https://www.arogga.com/category/medicine/6404/genitourinary-system
4845,Ciafil,20mg,55.15,50.14,https://www.arogga.com/category/medicine/6404/genitourinary-system
4846,Glycine,1.50%,80,72.72,https://www.arogga.com/category/medicine/6404/genitourinary-system
4847,Nitrofur,25mg/5ml,80,72.72,https://www.arogga.com/category/medicine/6404/genitourinary-system
4848,Enjofil,100mg,50.15,45.59,https://www.arogga.com/category/medicine/6404/genitourinary-system
4849,Umactin,25mg/5ml,80,72.72,https://www.arogga.com/category/medicine/6404/genitourinary-system
4850,Urotone 25,25mg,300,287.85,https://www.arogga.com/category/medicine/6404/genitourinary-system
4851,Tamsol,0.4mg,10,9.09,https://www.arogga.com/category/medicine/6404/genitourinary-system
4852,KX-100,100mg,50.14,45.58,https://www.arogga.com/category/medicine/6404/genitourinary-system
4853,Durevolis 20,20mg,,240,https://www.arogga.com/category/medicine/6404/genitourinary-system
4854,Danafil,25mg,18,16.36,https://www.arogga.com/category/medicine/6404/genitourinary-system
4855,G-ergometrine,125mcg,0.55,0.52,https://www.arogga.com/category/medicine/6404/genitourinary-system
4856,Tamfast 0.4,0.4mg,10.03,9.42,https://www.arogga.com/category/medicine/6404/genitourinary-system
4857,Celeste,20mg,60.18,54.70,https://www.arogga.com/category/medicine/6404/genitourinary-system
4858,Xtreme,30mg,,0,https://www.arogga.com/category/medicine/6404/genitourinary-system
4859,Tolter,1mg,2.01,1.83,https://www.arogga.com/category/medicine/6404/genitourinary-system
4860,Kamagra,50mg,30.09,27.35,https://www.arogga.com/category/medicine/6404/genitourinary-system
4861,MTY,200mg,1750,1590.75,https://www.arogga.com/category/medicine/6404/genitourinary-system
4862,X-Ride,30mg,30,27.27,https://www.arogga.com/category/medicine/6404/genitourinary-system
4863,Somargon,200mcg/ml,,0,https://www.arogga.com/category/medicine/6404/genitourinary-system
4864,Flavox,200mg,18,16.36,https://www.arogga.com/category/medicine/6404/genitourinary-system
4865,Enjofil,25mg,15.05,13.69,https://www.arogga.com/category/medicine/6404/genitourinary-system
4866,Viev,10mg,35,31.82,https://www.arogga.com/category/medicine/6404/genitourinary-system
4867,Peak,100mg,50.15,45.59,https://www.arogga.com/category/medicine/6404/genitourinary-system
4868,X-Ride,60mg,50,45.45,https://www.arogga.com/category/medicine/6404/genitourinary-system
4869,Mictrol,0.4mg,10,9.39,https://www.arogga.com/category/medicine/6404/genitourinary-system
4870,Refeel,20mg,50.15,45.59,https://www.arogga.com/category/medicine/6404/genitourinary-system
4871,Prosulin 0.4,0.4mg,100,90,https://www.arogga.com/category/medicine/6404/genitourinary-system
4872,Manlee 20,20mg,200,181.80,https://www.arogga.com/category/medicine/6404/genitourinary-system
4873,Panagra 50,50mg,120,109.08,https://www.arogga.com/category/medicine/6404/genitourinary-system
4874,Supergra-50,50mg,30,27.27,https://www.arogga.com/category/medicine/6404/genitourinary-system
4875,Lactoring,,92,83.63,https://www.arogga.com/category/medicine/6404/genitourinary-system
4876,Novagra,25mg,20.26,18.41,https://www.arogga.com/category/medicine/6404/genitourinary-system
4877,Alken Solution,(1500mg+250mg)/5ml,100,90.90,https://www.arogga.com/category/medicine/6404/genitourinary-system
4878,Thrombocid,15mg/gm,495,449.96,https://www.arogga.com/category/medicine/6404/genitourinary-system
4879,X-cite 50,50mg,30,27.27,https://www.arogga.com/category/medicine/6404/genitourinary-system
4880,Darilax 7.5,7.5mg,14,12.73,https://www.arogga.com/category/medicine/6404/genitourinary-system
4881,Urgotin,200mcg/ml,15,13.64,https://www.arogga.com/category/medicine/6404/genitourinary-system
4882,Darilax,15mg,40,36.36,https://www.arogga.com/category/medicine/6404/genitourinary-system
4883,Urotam,0.4mg,10,9.09,https://www.arogga.com/category/medicine/6404/genitourinary-system
4884,Uritol,1mg,2,1.82,https://www.arogga.com/category/medicine/6404/genitourinary-system
4885,Entafi,5mg+5mg,150,136.35,https://www.arogga.com/category/medicine/6404/genitourinary-system
4886,Dejac 60,60mg,50,45.45,https://www.arogga.com/category/medicine/6404/genitourinary-system
4887,Nocpres 100,100mcg,,300,https://www.arogga.com/category/medicine/6404/genitourinary-system
4888,Sterisol,1.50%,165,151.48,https://www.arogga.com/category/medicine/6404/genitourinary-system
4889,SB-Tad,5mg,18,16.36,https://www.arogga.com/category/medicine/6404/genitourinary-system
4890,Rantoin,500mg/100ml,80,74.34,https://www.arogga.com/category/medicine/6404/genitourinary-system
4891,Ezipas,0.4mg,10.03,9.12,https://www.arogga.com/category/medicine/6404/genitourinary-system
4892,KX-50,50mg,30.09,27.35,https://www.arogga.com/category/medicine/6404/genitourinary-system
4893,Urinor,(1500mg+250mg)/5ml,200,181.80,https://www.arogga.com/category/medicine/6404/genitourinary-system
4894,Flavox,100mg,10,9.09,https://www.arogga.com/category/medicine/6404/genitourinary-system
4895,Tamsule SR,0.4mg,10.03,9.12,https://www.arogga.com/category/medicine/6404/genitourinary-system
4896,Syntocin,5IU/ml,10.50,9.54,https://www.arogga.com/category/medicine/6404/genitourinary-system
4897,Irigin,1.50%,70.80,64.36,https://www.arogga.com/category/medicine/6404/genitourinary-system
4898,Urivent,0.4mg,,0,https://www.arogga.com/category/medicine/6404/genitourinary-system
4899,Peak 50,50mg,30.09,27.35,https://www.arogga.com/category/medicine/6404/genitourinary-system
4900,Enablex,15mg,64.59,60.67,https://www.arogga.com/category/medicine/6404/genitourinary-system
4901,Renalaid-A,9.74gm+8.84gm+3.74,450.87,409.84,https://www.arogga.com/category/medicine/6404/genitourinary-system
4902,Nitrobac,25mg/5ml,80,72.72,https://www.arogga.com/category/medicine/6404/genitourinary-system
4903,Darifen ER,15mg,40,36.36,https://www.arogga.com/category/medicine/6404/genitourinary-system
4904,Flonor,0.4mg,10,9.09,https://www.arogga.com/category/medicine/6404/genitourinary-system
4905,Enjofil,50mg,30.10,27.36,https://www.arogga.com/category/medicine/6404/genitourinary-system
4906,Avox,200mg,18.07,16.42,https://www.arogga.com/category/medicine/6404/genitourinary-system
4907,Prosulin D,400mcg+500mcg,200,171.70,https://www.arogga.com/category/medicine/6404/genitourinary-system
4908,kTX,20mg,60.18,54.70,https://www.arogga.com/category/medicine/6404/genitourinary-system
4909,kTX,5mg,18.05,16.41,https://www.arogga.com/category/medicine/6404/genitourinary-system
4910,Avox,100mg,10.04,9.13,https://www.arogga.com/category/medicine/6404/genitourinary-system
4911,Tealis,40mg,100,90.90,https://www.arogga.com/category/medicine/6404/genitourinary-system
4912,G Methyl Ergometrine,,0.60,0.55,https://www.arogga.com/category/medicine/6404/genitourinary-system
4913,Uritro SR 50,50mg,40,36.38,https://www.arogga.com/category/medicine/6404/genitourinary-system
4914,Uripay,200mg,,0,https://www.arogga.com/category/medicine/6404/genitourinary-system
4915,Uripay,100mg,,0,https://www.arogga.com/category/medicine/6404/genitourinary-system
4916,Uritro,25mg/5ml,80,72.77,https://www.arogga.com/category/medicine/6404/genitourinary-system
4917,Oxagon,100mcg/ml,150,136.35,https://www.arogga.com/category/medicine/6404/genitourinary-system
4918,Syntocin,10iU/ml,280,254.52,https://www.arogga.com/category/medicine/6404/genitourinary-system
4919,Dystal Tablet,5mg,360,345.42,https://www.arogga.com/category/medicine/6404/genitourinary-system
4920,Urilizer 200ml,(1500mg+250mg)/5ml,200,180,https://www.arogga.com/category/medicine/6404/genitourinary-system
4921,Alfumax ER,10mg,100,90,https://www.arogga.com/category/medicine/6404/genitourinary-system
4922,X-Jelly,1gm+1.3gm/50gm,175,157.50,https://www.arogga.com/category/medicine/6404/genitourinary-system
4923,Dapoxen 30,30mg,120.40,108.36,https://www.arogga.com/category/medicine/6404/genitourinary-system
4924,Dumax 30,30mg,120,108,https://www.arogga.com/category/medicine/6404/genitourinary-system
4925,Edysta 5,5mg,180,162,https://www.arogga.com/category/medicine/6404/genitourinary-system
4926,Ejalong,30mg,132,118.80,https://www.arogga.com/category/medicine/6404/genitourinary-system
4927,Impreja,30mg,300,270,https://www.arogga.com/category/medicine/6404/genitourinary-system
4928,Intimate 5,5mg,90.25,81.23,https://www.arogga.com/category/medicine/6404/genitourinary-system
4929,Intimate 2.5,2.5mg,50,45,https://www.arogga.com/category/medicine/6404/genitourinary-system
4930,Pronor 5,5mg,100.70,90.63,https://www.arogga.com/category/medicine/6404/genitourinary-system
4931,Tealis 10,10mg,140,126,https://www.arogga.com/category/medicine/6404/genitourinary-system
4932,Urodart,500mcg,46,41.40,https://www.arogga.com/category/medicine/6404/genitourinary-system
4933,Utromeg 50,50mg,550,495,https://www.arogga.com/category/medicine/6404/genitourinary-system
4934,Valenty 20,20mg,240,216,https://www.arogga.com/category/medicine/6404/genitourinary-system
4935,Viamax 50,50mg,120,108,https://www.arogga.com/category/medicine/6404/genitourinary-system
4936,Uliroid,5mg,550,495,https://www.arogga.com/category/medicine/6404/genitourinary-system
4937,Citra-K,(1500mg+250mg)/5ml,200,180,https://www.arogga.com/category/medicine/6404/genitourinary-system
4938,Dutamax,500mcg,84.28,75.85,https://www.arogga.com/category/medicine/6404/genitourinary-system
4939,Electrosal IV 500ml,500ml,71,63.90,https://www.arogga.com/category/medicine/6404/genitourinary-system
4940,Niagra 100,100mg,80,72,https://www.arogga.com/category/medicine/6404/genitourinary-system
4941,Cialix 10,10mg,140.44,126.40,https://www.arogga.com/category/medicine/6404/genitourinary-system
4942,Ketoalfa 600,600mg,400,370,https://www.arogga.com/category/medicine/6404/genitourinary-system
4943,Vaptan 15,15mg,700,630,https://www.arogga.com/category/medicine/6404/genitourinary-system
4944,Mirasol XR 50,50mg,550,495,https://www.arogga.com/category/medicine/6404/genitourinary-system
4945,Renosev 800,800mg,600,540,https://www.arogga.com/category/medicine/6404/genitourinary-system
4946,Megron ER 25,25mg,420,378,https://www.arogga.com/category/medicine/6404/genitourinary-system
4947,Vigorex 50,50mg,150,135,https://www.arogga.com/category/medicine/6404/genitourinary-system
4948,Vigorex 25,25mg,100.30,90.25,https://www.arogga.com/category/medicine/6404/genitourinary-system
4949,Enurex 200,200mcg,450,405,https://www.arogga.com/category/medicine/6404/genitourinary-system
4950,Flosure 0.4,0.4mg,60,54,https://www.arogga.com/category/medicine/6404/genitourinary-system
4951,Umactin 100,100mg,80,72,https://www.arogga.com/category/medicine/6404/genitourinary-system
4952,Hemocal LD,4%+2%+0.025%,160,144,https://www.arogga.com/category/medicine/6404/genitourinary-system
4953,Naftol 50,50mg,140,126,https://www.arogga.com/category/medicine/6404/genitourinary-system
4954,Tolvan 15,15mg,550,495,https://www.arogga.com/category/medicine/6404/genitourinary-system
4955,Tamisol D,0.4mg+0.5mg,120,108,https://www.arogga.com/category/medicine/6404/genitourinary-system
4956,Drylief,1%,325,292.50,https://www.arogga.com/category/medicine/6901/eye-preparations
4957,Nebanol 10gm Powder,,25,22.50,https://www.arogga.com/category/medicine/6901/eye-preparations
4958,Aquafresh 10ml,1%,325,292.50,https://www.arogga.com/category/medicine/6901/eye-preparations
4959,Bestfresh,1%,325,292.50,https://www.arogga.com/category/medicine/6901/eye-preparations
4960,Tearfresh Eye Drop,10mg/ml,325,292.50,https://www.arogga.com/category/medicine/6901/eye-preparations
4961,SinaFresh Liquigel,10mg/ml,270,243,https://www.arogga.com/category/medicine/6901/eye-preparations
4962,Systear,0.4%+0.3%,250,225,https://www.arogga.com/category/medicine/6901/eye-preparations
4963,Freshfil,1%,325,292.50,https://www.arogga.com/category/medicine/6901/eye-preparations
4964,PolyTear,0.4%+0.3%,250,225,https://www.arogga.com/category/medicine/6901/eye-preparations
4965,Brimopres,0.2%+0.5%,140,126,https://www.arogga.com/category/medicine/6901/eye-preparations
4966,Lacrigel,1%,310,279,https://www.arogga.com/category/medicine/6901/eye-preparations
4967,Olonex 5,5mg,120,108,https://www.arogga.com/category/medicine/6901/eye-preparations
4968,Nebanol 20gm Ointment,,44.20,39.78,https://www.arogga.com/category/medicine/6901/eye-preparations
4969,Aquafresh 15ml,1%,400,360,https://www.arogga.com/category/medicine/6901/eye-preparations
4970,OPT,0.70%,280,252,https://www.arogga.com/category/medicine/6901/eye-preparations
4971,Tearon Fresh,1%,275,247.50,https://www.arogga.com/category/medicine/6901/eye-preparations
4972,Nevan TS,0.30%,250,225,https://www.arogga.com/category/medicine/6901/eye-preparations
4973,Refresh Tear (India),0.5%,350,308,https://www.arogga.com/category/medicine/6901/eye-preparations
4974,Combipres,0.2%+0.5%,140,126,https://www.arogga.com/category/medicine/6901/eye-preparations
4975,Cozopt Eye Drop,2%+0.5%,700,630,https://www.arogga.com/category/medicine/6901/eye-preparations
4976,Hypomer Gel,0.30%,250,225,https://www.arogga.com/category/medicine/6901/eye-preparations
4977,Lubgel 1%,10mg/ml,300,270,https://www.arogga.com/category/medicine/6901/eye-preparations
4978,Nazin Eye Drop,0.05%+0.2%,110,99,https://www.arogga.com/category/medicine/6901/eye-preparations
4979,Oasis Gel,0.30%,250,225,https://www.arogga.com/category/medicine/6901/eye-preparations
4980,Lacrigel OSD,10ml,400,360,https://www.arogga.com/category/medicine/6901/eye-preparations
4981,Avatan Eye Drop,0.004%,600,540,https://www.arogga.com/category/medicine/6901/eye-preparations
4982,Tearon,0.4%+0.3%,175,157.50,https://www.arogga.com/category/medicine/6901/eye-preparations
4983,Drylief SUD,1%,600,540,https://www.arogga.com/category/medicine/6901/eye-preparations
4984,Dexamox,,250,225,https://www.arogga.com/category/medicine/6901/eye-preparations
4985,Iventi 0.5%,0.50%,160,144,https://www.arogga.com/category/medicine/6901/eye-preparations
4986,Zoladin,1%+0.2%,700,630,https://www.arogga.com/category/medicine/6901/eye-preparations
4987,Benozol,10mg/ml,550,495,https://www.arogga.com/category/medicine/6901/eye-preparations
4988,Taflan SUD,0.0015%,250,225,https://www.arogga.com/category/medicine/6901/eye-preparations
4989,Patadin DS,0.20%,190,171,https://www.arogga.com/category/medicine/6901/eye-preparations
4990,Brimo,0.20%,80.30,72.27,https://www.arogga.com/category/medicine/6901/eye-preparations
4991,T-Mycin Eye Ointment,0.30%,80,72,https://www.arogga.com/category/medicine/6901/eye-preparations
4992,T-Mycin Eye Drops,0.30%,100,90,https://www.arogga.com/category/medicine/6901/eye-preparations
4993,Twinor,0.2%+0.5%,140,126,https://www.arogga.com/category/medicine/6901/eye-preparations
4994,Autotear,0.4%+0.3%,250,225,https://www.arogga.com/category/medicine/6901/eye-preparations
4995,Hylo-Dual,0.05%+2%,1488,1424.97,https://www.arogga.com/category/medicine/6901/eye-preparations
4996,AFM,0.10%,100,90,https://www.arogga.com/category/medicine/6901/eye-preparations
4997,Neopred,0.05gm/100ml,230,207,https://www.arogga.com/category/medicine/6901/eye-preparations
4998,Gento HC,10ml,75,67.50,https://www.arogga.com/category/medicine/6901/eye-preparations
4999,Tear 0.5%,0.50%,140,126,https://www.arogga.com/category/medicine/6901/eye-preparations
5000,Neocin 20gm,500IU+5mg/gm,44,39.60,https://www.arogga.com/category/medicine/6901/eye-preparations
5001,Lotepred Plus,0.5%+0.3%,200,180,https://www.arogga.com/category/medicine/6901/eye-preparations
5002,T-Mycin Plus,0.1%+0.3%,150,135,https://www.arogga.com/category/medicine/6901/eye-preparations
5003,Eylon,0.1%+0.025%,110,99,https://www.arogga.com/category/medicine/6901/eye-preparations
5004,Travast,0.004%,470,423,https://www.arogga.com/category/medicine/6901/eye-preparations
5005,CMC Luvis,0.5%,950,909.84,https://www.arogga.com/category/medicine/6901/eye-preparations
5006,Sonexa,0.10%,70,63,https://www.arogga.com/category/medicine/6901/eye-preparations
5007,Pilogen,5mg,100,90,https://www.arogga.com/category/medicine/6901/eye-preparations
5008,Polygel,0.4%+0.3%,175,157.50,https://www.arogga.com/category/medicine/6901/eye-preparations
5009,Systear,0.4%+0.3%,300,270,https://www.arogga.com/category/medicine/6901/eye-preparations
5010,Timopress 0.5%,0.50%,70,63,https://www.arogga.com/category/medicine/6901/eye-preparations
5011,Daily Fresh SUD,0.2%,900,810,https://www.arogga.com/category/medicine/6901/eye-preparations
5012,Nebazin,500IU+5mg/gm,43.91,39.52,https://www.arogga.com/category/medicine/6901/eye-preparations
5013,Olpadin DS,0.20%,190,171,https://www.arogga.com/category/medicine/6901/eye-preparations
5014,Lotenol T,0.5%+0.3%,200.75,180.68,https://www.arogga.com/category/medicine/6901/eye-preparations
5015,Lopadine Max,0.70%,230,207,https://www.arogga.com/category/medicine/6901/eye-preparations
5016,Sonexa-C,0.1%+0.5%,70,63,https://www.arogga.com/category/medicine/6901/eye-preparations
5017,Everfresh,1%,310,279,https://www.arogga.com/category/medicine/6901/eye-preparations
5018,Gatison,0.1%+0.3%,120,108,https://www.arogga.com/category/medicine/6901/eye-preparations
5019,Xoviral,0.15%,200,180,https://www.arogga.com/category/medicine/6901/eye-preparations
5020,Nevan,0.10%,150,135,https://www.arogga.com/category/medicine/6901/eye-preparations
5021,Optimox Eye Ointment,5%,130,117,https://www.arogga.com/category/medicine/6901/eye-preparations
5022,Ocupres 0.5%,0.50%,70.26,63.23,https://www.arogga.com/category/medicine/6901/eye-preparations
5023,Freshfil Mono,1%,450,405,https://www.arogga.com/category/medicine/6901/eye-preparations
5024,Lotenol G,0.5%+0.3%,290,261,https://www.arogga.com/category/medicine/6901/eye-preparations
5025,Eyefresh 0.3% Eye Drop,0.30%,80,72,https://www.arogga.com/category/medicine/6901/eye-preparations
5026,Alacot DS,0.20%,175,157.50,https://www.arogga.com/category/medicine/6901/eye-preparations
5027,Azopt Eye Drop,2%+0.5%,600,540,https://www.arogga.com/category/medicine/6901/eye-preparations
5028,Gentabac HC,,51.05,45.95,https://www.arogga.com/category/medicine/6901/eye-preparations
5029,Lotepred,0.50%,175,157.50,https://www.arogga.com/category/medicine/6901/eye-preparations
5030,Lubtear,100mg+300mg/100ml,95,85.50,https://www.arogga.com/category/medicine/6901/eye-preparations
5031,Patalon DS,0.20%,175,157.50,https://www.arogga.com/category/medicine/6901/eye-preparations
5032,Moxidex,,250,225,https://www.arogga.com/category/medicine/6901/eye-preparations
5033,Optacarpine 2%,2%,200,180,https://www.arogga.com/category/medicine/6901/eye-preparations
5034,Optaloc 0.5%,0.50%,201,180.90,https://www.arogga.com/category/medicine/6901/eye-preparations
5035,Alacot Max,0.70%,245,220.50,https://www.arogga.com/category/medicine/6901/eye-preparations
5036,Brimodin Plus,0.2%+0.5%,110,99,https://www.arogga.com/category/medicine/6901/eye-preparations
5037,Nepado,0.30%,225,202.50,https://www.arogga.com/category/medicine/6901/eye-preparations
5038,Nep TS,0.30%,245,220.50,https://www.arogga.com/category/medicine/6901/eye-preparations
5039,Iventi-D,,240,216,https://www.arogga.com/category/medicine/6901/eye-preparations
5040,Neotear,5mg+9mg/ml,190,171,https://www.arogga.com/category/medicine/6901/eye-preparations
5041,Xirom,0.07%,90,81,https://www.arogga.com/category/medicine/6901/eye-preparations
